"iR","iE:iR","r","k1","k4","covidf","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","d","covid.d.factor","p"
0.400746336863283,0.00884207494692318,1.31785116675576,6.28918136294442e-05,-0.000199999566634145,0.92460386435606,51.668594191774,0.220320699827637,0.0941063814475473,0.387776654679654,0.0124811276790977,-0.377046298706656,0.576089032142446,0.662119801778727,1.40695005182633
0.474151002946962,0.00692050974449342,1.52877599276732,4.9640441390432e-05,-0.000109285249479155,0.720706055627748,50.1465675375541,0.20690443685567,0.1518858147327,0.695874994118605,0.0253031470294308,-0.24362289303774,0.796288330066988,0.62886565978952,1.57091457652999
0.123733254274447,0.00828395212340222,1.01830510624037,3.53584452450671e-05,-1.1860700209171e-05,0.882261584372861,72.0231877665466,0.207626566742578,0.102865833570392,0.315817346319789,0.0270116442976205,-0.304592106733068,1.11514840976101,0.603296965753958,0.870469876039587
0.224251812911717,0.00507091663308755,1.40735740765453,8.98300657697557e-05,-7.48879605126364e-06,0.855479087758887,46.0845760424784,0.155856965144584,0.0960148000192603,0.331826590828411,0.0332984030759253,-0.313984889442194,0.818761415729773,0.67131400374216,1.03802415629933
0.370402879459815,0.00177558409829224,0.901961825988007,8.60613857654645e-05,-9.90864786514266e-05,0.703848619459216,51.3235401951207,0.176435188152237,0.122031419306394,0.529085490898788,0.0457978940918879,-0.344186226856646,0.794981456129944,0.638714249598122,1.14341981977038
0.22157956982255,0.000635324772026751,1.21420668322596,9.39666643528803e-05,-1.06070891430702e-05,0.914469053100465,47.339606115449,0.218277758993596,0.124322906023769,0.707223012582772,0.0126299543323857,-0.396600207493237,0.853843928790969,0.945926677762961,0.9389491652878
0.332763919079211,0.00304922733681466,0.878073549262915,6.42146818650421e-05,-0.000183386420808423,0.908960320409232,74.2187853026506,0.287755325489926,0.156248885585347,0.654801718973648,0.0106947142976313,-0.355112739965102,0.600671260444191,0.938421455455804,1.60914416457461
0.442316159463612,0.00515088252597194,1.46006332045918,2.23168199668895e-05,-3.36547953910255e-05,0.72282202116499,74.5632231481723,0.11244524543082,0.144242142337241,0.168459446500661,0.0412882024783583,-0.384201963996918,1.1890101446157,0.854667230104042,1.68689218790848
0.247375971649587,0.00855706382868344,1.24936456914649,3.30982280151406e-05,-9.52177945238989e-05,0.792895022924776,44.2512042753876,0.140912582761655,0.137707696848358,0.636559977014037,0.0180449722820357,-0.258543359676221,0.887918080162629,0.674776875334171,1.73817979392642
0.478088618871476,0.00784183010095497,0.890390741134559,1.04197486041137e-05,-3.99358526157735e-05,0.754427509111081,61.7875977941358,0.240355446243084,0.101578615717446,0.662938554323278,0.0191544426706841,-0.108289785568975,0.94947196453566,0.713819138261179,1.31947403418031
0.220916471347492,0.00613529586691105,0.790339568290091,2.85786813842691e-05,-0.000171685664124329,0.751889353842804,61.6379879802046,0.142841456011574,0.138138238670125,0.647743994414713,0.028903844151902,-0.437241666141742,1.14093529503379,0.738394545746028,1.38101453682892
0.176530050108954,0.000370095219403477,1.37566677339241,5.3879855351327e-05,-0.00016694941004987,0.931587630605597,38.4285187450924,0.150614106397082,0.107489499318098,0.243586897256458,0.0321177387241274,-0.358223024834661,0.672260043146306,0.935367057154758,1.65539799586078
0.433871464761222,0.00136666592400049,1.44885145314277,8.06084461226431e-05,-3.42266681723196e-05,0.878182274879829,59.8579516487254,0.180897477218059,0.0908420561466917,0.596260488399956,0.0444668937607564,-0.42644559372083,0.974025542576921,0.750545851490728,1.68554630289264
0.120990775102656,0.00554586694947506,1.16950349806423,1.65372256388539e-05,-1.11384721253671e-05,0.792419292003071,51.1972807649057,0.172549947900635,0.13314160635535,0.421628703175904,0.0351346238410426,-0.360839051546529,1.13976293857125,0.606457123694557,1.41887727806615
0.428243703463177,0.0086101808948117,0.490728983210811,6.19364659235161e-05,-2.41921665724091e-05,0.724307269434115,54.2689298285276,0.247196363818506,0.10815540170566,0.208748610326694,0.0288429118928197,-0.311098614354494,1.10702376679291,0.755785887806742,1.00738463331331
0.117471465703814,0.00479077301094251,1.07575075796346,2.81795146909985e-05,-0.000111546046778746,0.795112482347099,39.3149010961526,0.19826072323521,0.158524039698287,0.626451868380932,0.00572152207015664,-0.144393615656005,1.13386687804104,0.94865527243464,0.840822021025512
0.495903691323629,0.00724750349056052,0.55663351394753,8.41131218118314e-05,-0.00016565304664516,0.75710004132437,69.9287326464453,0.222330369602423,0.103009065890096,0.654439559553517,0.00895757805108675,-0.390277964157145,0.801588973410358,0.908019160577814,0.87019503030926
0.383859933302552,0.00336292995865196,1.21451274625236,2.10988357766857e-05,-0.000117210550313109,0.833389664582636,61.5280687216471,0.268438945539932,0.129783989239382,0.459611952952249,0.0314586129997077,-0.209839638105221,0.548882538528484,0.840104641307871,0.982451256156806
0.447972210817163,0.00443392228941567,1.28527952046675,9.97024070073012e-05,-4.74990101265355e-05,0.742845008858518,71.3377541616734,0.111703437373104,0.158966352815244,0.247453264132142,0.0265398573496298,-0.250075953580594,0.962096010472866,0.761895010989706,1.63998654579921
0.11673913100604,0.00867895718422693,0.948538583257135,4.73948345605098e-05,-0.00012535643025158,0.878315390518032,36.7454712438071,0.248133155479437,0.124754521798652,0.393639050467499,0.0490252672157786,-0.274105901164282,1.07139552365044,0.668310878217162,1.60755592806488
0.436758677029889,0.00561594226368953,1.49754145670909,6.16865623554145e-05,-0.000106291099417808,0.710184381663877,62.9001002962294,0.297393626680194,0.140743468490885,0.709614299146971,0.0179280336139293,-0.261941475342897,0.720418994283342,0.877862670738696,1.45968151015453
0.359462948693304,0.00878327238134418,0.712607257379227,9.58855757930968e-05,-7.4449693945891e-05,0.773450454684595,66.9336843139701,0.191205269903596,0.151299197333596,0.729027199821407,0.0326410504968639,-0.256758664841453,0.693515319370703,0.658792955250367,1.46357802902153
0.258572152893742,0.00684720203996204,1.24653456745167,7.26324101050524e-05,-0.000150501744493688,0.854392531656602,56.2238265244861,0.106394404306201,0.126741003384205,0.514806130996859,0.0231432733083097,-0.425790824669568,0.578727987223359,0.862614638307427,0.893057259565499
0.325819565178547,0.00121957475182396,1.18820417798914,6.84021841347963e-05,-6.46172284304754e-05,0.865351661986924,39.1303900556138,0.204579405451628,0.116457934620333,0.355221162240254,0.0191919636420556,-0.324924945685919,0.794539339226182,0.761624475009627,1.44288624597546
0.238506979060763,0.00749182903197114,0.918293727677168,6.60957018479169e-05,-8.13379640113709e-05,0.721459864218079,56.7314084765315,0.239293992395311,0.0981276087421458,0.398157553141844,0.0275166638373991,-0.242014766255114,0.62430288310172,0.657439222080361,0.865903253519349
0.118492937026856,0.00448186463523534,1.39231292156737,3.92832434517308e-05,-0.000162361970936678,0.784885126554795,42.6809285658482,0.264872615421082,0.132464212157264,0.185872168015968,0.0387447125186282,-0.302114084521898,1.03446409095121,0.941321405007492,1.65311475364892
0.377738022946163,0.00631234448303662,1.23825168880152,8.24312068512687e-05,-0.000115546502875116,0.886525660356293,63.2730516079266,0.146492717673241,0.134653349689343,0.392710755382571,0.0405771078758524,-0.274339368947533,0.605991621792712,0.89843542162873,1.58660999190025
0.111187642719286,0.000864513318455476,0.36168830818724,6.31255096914247e-05,-2.23457713612091e-05,0.802346662157041,74.9073523962777,0.281275989089441,0.156007817696267,0.594619377007894,0.0457633170253341,-0.298834632469838,0.929334573234385,0.612550841890508,1.54229584521996
0.261944042361,0.00819344108333432,1.01261113458941,4.15517372568557e-05,-1.0684053708516e-05,0.752419560026009,69.4963756804459,0.263408721683454,0.112231306294333,0.489617553416546,0.0371639673677448,-0.155787367136466,0.976703090497293,0.70869573601182,1.54937873799969
0.477326469234346,0.00991938885781173,1.55709638786141,5.44628905239585e-05,-1.04517570653529e-06,0.76743067873411,71.8301549237245,0.275869531868196,0.143865212549939,0.727298758872831,0.0188943641140882,-0.370411085078493,0.623417225521275,0.669204855838981,1.76358512749998
0.235044223578647,0.00365078990309693,1.28813698992543,9.38673612187104e-05,-2.02234624023222e-05,0.802707912921479,39.434191565807,0.276772336175401,0.130791268296877,0.158449788835924,0.0217028357692482,-0.103995698390932,0.766121523875766,0.816003419679683,1.25431191208847
0.352483404851053,0.00584451528759486,1.04148602216196,5.55882178351888e-05,-0.000139833404240293,0.942705230912873,67.4310756196617,0.132708719476809,0.145625002225252,0.20709114231281,0.0481764487535087,-0.347503067145248,0.626561690700496,0.74113029365434,1.18131163619943
0.18993219653337,0.00625974097913683,1.2438741377873,6.45578451435943e-05,-0.00016949504996455,0.742170686302939,56.8504318122496,0.16752314573618,0.128800596800508,0.218737996953633,0.025595992886289,-0.397424827696942,1.12696253430236,0.748244724949709,0.915776072342414
0.227190250602551,0.00395546397633759,0.555084559813685,2.06672449299041e-05,-0.000135636398739025,0.892671760943059,54.2339773393178,0.108279726405007,0.137893227345642,0.158623186904145,0.0271935991190467,-0.188402119352762,0.579358970561825,0.697132995352417,1.70053421357609
0.125366078714281,0.00296735468155021,0.764364235481728,2.57605079438817e-05,-8.98068939149293e-05,0.762733948811365,50.9932294315414,0.236372427838466,0.133035880923528,0.229150616136566,0.0299289111827558,-0.164004642084303,0.843207777584647,0.687915059569024,1.02604343711007
0.162610277935645,0.000362992927623629,1.16262715009477,2.223436296131e-05,-2.86484520418189e-05,0.743958977568002,35.2113525672385,0.119321986795294,0.119296898665452,0.711123879690189,0.0330706434337888,-0.103545024595658,0.830560104658183,0.679237002061362,1.14958738281811
0.208092084378935,0.00793791046495558,0.994568807534509,2.03722237624228e-05,-6.08660185451015e-05,0.897496096708851,36.7086669309507,0.254377956685564,0.110592452881709,0.576917619615747,0.0448787057424535,-0.381039273666746,0.700449805264804,0.855991722798922,1.63818537086267
0.276475719578067,0.00835218247973424,0.507524706769587,9.58050464975694e-05,-7.13528372436908e-06,0.717109832946327,39.4241155481013,0.222953429024216,0.131215967098862,0.706095614488935,0.0129256377277349,-0.37228175371848,0.953856147781503,0.828261762414376,0.964499958911911
0.107564394889244,0.00068097469590036,0.69570740836955,6.07989190154569e-05,-0.000101296969304411,0.773852040796172,54.0236087912193,0.276543959798726,0.113651847417107,0.308005733292783,0.0256183793407609,-0.489388018534177,1.04453509308801,0.68605615638829,1.92876833305415
0.27316222989168,0.00842648580456373,0.600651614004537,7.64225207376503e-05,-7.62372356065443e-05,0.70514192956946,59.335655664138,0.198303163960266,0.128194813961636,0.707687154994579,0.0297608760266029,-0.201911021966115,0.965518447933136,0.787589403981071,1.27927710724557
0.194453594711982,0.00540318961999097,0.628351284989303,8.1535738768212e-05,-8.67355368175851e-05,0.774485685832081,43.6744576969196,0.249574307539826,0.152595986941994,0.217162747758115,0.0322428087727423,-0.485184848416069,0.769138973167042,0.603787955607423,1.80770736044757
0.203100865035846,0.00577791446909246,0.74034898963864,9.26516867530998e-05,-8.73494773606925e-05,0.848195679744143,58.8521634032112,0.103771145711529,0.152031547094532,0.656484302445408,0.0422394239775033,-0.11438690681085,1.09417211060319,0.92228010596754,1.77865549273435
0.103875736671624,0.00651610182851306,0.957318113391489,5.66952370200353e-05,-0.000193935959441208,0.732204458736717,41.733007586454,0.268399615864378,0.132389112209676,0.247216566938441,0.0304737645099405,-0.130746873664483,0.725104490985877,0.879464134313539,1.06708013060624
0.105138597338616,0.00197162763787394,1.57606493105509,4.35937762530032e-05,-0.000183923161117386,0.812489162572466,65.8966362128477,0.208818286159821,0.106871724642677,0.715213624981837,0.0184888950925355,-0.305765590705723,1.0082509437987,0.766343154548989,1.83486513995398
0.448687640291825,0.00181580521201175,0.727453483173042,4.05645160279167e-05,-6.51207750892624e-05,0.794971309502725,62.3358708025864,0.290085644877671,0.119102352640935,0.301706741169002,0.0131085085981386,-0.263677412878039,1.19865339916287,0.620818791931235,0.960013205455989
0.443319925275569,0.000886505928698196,1.38732488995518,9.52781862389832e-05,-6.45959417885625e-05,0.84949281562694,42.2942510910635,0.258428040764155,0.155854934645658,0.716643193536205,0.0347563764450222,-0.444294282647098,0.594283051401214,0.86531900211478,1.49054512045365
0.361119046932459,0.000531456181650141,0.813789304788876,7.16540973093826e-05,-2.03755658662385e-05,0.755546719785101,76.8440772339306,0.163341000768216,0.127390264765003,0.165512552841427,0.0450391553768993,-0.175102775467746,0.691309569823858,0.672054159253471,1.2988526285613
0.1176216702112,0.0056331152187108,0.664735133311277,2.95386352302134e-05,-2.6572483223536e-05,0.719713908208204,39.9132832581806,0.161285589882328,0.133618799904828,0.692313650587527,0.00879837227516691,-0.464190654853545,0.985853645909779,0.921589877644736,1.96916969011715
0.365709878809812,0.00140976882908209,0.908544740869369,9.50602831544261e-05,-8.33265332544468e-05,0.862913198774758,55.8177915537579,0.250070850508055,0.107062471197054,0.505104027037788,0.01850705314519,-0.233577372480898,0.693856402595946,0.861075801394131,1.61682492743544
0.282926590197844,0.00682843912457958,1.14147493316269,5.05391300349543e-05,-0.000116052803537156,0.888271883655941,73.8947450812522,0.196711013518429,0.139886682971586,0.561490965061681,0.0333223372818425,-0.396351872653483,0.761026567374154,0.826755320586897,0.998209258248657
0.363276060527532,0.00450333998366275,1.00256531943127,8.23720828774967e-05,-6.53681503271948e-05,0.795810637683821,74.778450532374,0.207232259697017,0.150588708283935,0.580188004350709,0.0243663349704421,-0.298451950152684,0.745803037722339,0.704734094401162,1.68331675859485
0.239479658744639,0.00337528716530188,1.24108766284372,7.51926718906406e-05,-4.04022417695433e-05,0.906045455836264,76.5282170888735,0.133385353574731,0.152090841438916,0.411225635512266,0.00634155141203781,-0.16947332914155,0.619503918073443,0.836465031628268,1.51577598859705
0.18757409213533,0.00617483977131103,1.24876246807205,2.57884994518827e-05,-0.000170637332682274,0.711344189471429,55.1017040026514,0.20584507243284,0.109486347218196,0.348748980494216,0.0275402583037526,-0.380153041625333,0.933837195339659,0.788115631872373,1.03439862663588
0.149833540075676,0.00972134975566408,0.554102248146571,6.25351160381548e-05,-7.85736184800551e-05,0.710849059126573,44.5073819918022,0.263813274646488,0.144095649521378,0.669320180022437,0.0165925815128826,-0.382048228991839,1.09274703344785,0.847395767953918,1.32595309994044
0.303785165077262,0.00582227049596083,0.411304504791213,7.15549728532834e-05,-0.000159498851194499,0.849110689586999,38.0526403014886,0.244595130945913,0.124237106182753,0.282469296619855,0.0423690803741105,-0.296628466067618,0.849708359999706,0.791758071435274,1.03701170377629
0.476443857732881,0.00190558403563896,1.42366858298763,2.2659411752217e-05,-0.000194523006187706,0.894682921118569,57.3901423172432,0.237334944455636,0.143203520243462,0.638446959033795,0.0364743709472427,-0.121249697310633,0.747149523979379,0.909380067475893,1.3821461832894
0.353988682455849,0.00618194073375173,1.24535183285427,8.75088743662438e-05,-0.000180756604611054,0.734674507004286,48.0254052358656,0.256119941896495,0.102514609384132,0.602629523036769,0.0299100605698791,-0.236961219660472,0.702167478665803,0.67679259673371,1.33806608005511
0.441041828172095,0.00259090975314316,0.689417236136241,1.78809787759092e-05,-3.25979380835445e-05,0.846711648973889,57.9609532927012,0.24166595022295,0.151572553475929,0.372065493641887,0.0460935381327558,-0.364842325364643,1.04775794823885,0.651228758741143,1.95524657508414
0.222621831201327,0.00761749297609621,0.90356425327425,5.56621724294522e-05,-0.000159381233647331,0.879619114276099,68.4126447731012,0.226067161603272,0.092067966262373,0.239264793535136,0.020403072886687,-0.200734806652243,0.894946412392519,0.901548998590442,1.04792594667692
0.335053610462478,0.00561059479177958,1.0302722633935,5.16571477533109e-05,-5.24747261416017e-05,0.84491391791576,50.5697798119404,0.253778997451114,0.139948869489111,0.582155974585889,0.027694600879685,-0.258478571372976,0.949757473193885,0.875974411872499,1.4624121021878
0.125597642073811,0.00667026411798,0.374839241444056,7.7476171921452e-05,-9.38104011422735e-06,0.714958338452464,64.9041259133525,0.17746787938724,0.103546483450812,0.605010209030006,0.0117886738848547,-0.409525158858082,1.16981045620001,0.837823917155887,1.13345769908605
0.177495712231814,0.00661002410032322,1.25628301048354,5.72097526382702e-05,-5.30880253953683e-05,0.838518113193956,74.1344006006327,0.113614353243556,0.123583255117106,0.675318225595867,0.0318435830719071,-0.408310752846797,0.902000092478748,0.848348638579603,1.60122343102656
0.356929837701252,0.00433478010900247,0.467246698366206,5.04434819616075e-05,-7.93316368437536e-05,0.932636504617733,46.738419575094,0.210542565772946,0.103754560059792,0.417271544509986,0.0456518217638717,-0.271189543725892,0.626189683039246,0.914326658383799,1.68271047122683
0.456203654451606,0.00427535512478275,0.871509973174543,1.19361641371413e-05,-0.000179291323539737,0.862221378138075,71.1326787261851,0.134881890163679,0.143024249819912,0.73763718466037,0.0202450246370595,-0.323640249366127,0.526325896779285,0.746132010743798,0.815750505483802
0.351887344598863,0.00355126142762018,0.988582456356861,9.96870896653668e-05,-0.000160333709059307,0.910079184719885,42.671304739113,0.192843283961574,0.110448526659765,0.297660964510543,0.0152933517014293,-0.191243933873561,0.654580886940255,0.813679596715657,1.49226961467918
0.377391142352702,0.00101954141231235,1.2533480710756,7.74132690660236e-05,-0.000121378721802323,0.74644871345273,54.6953325933416,0.160328273016494,0.125443965424863,0.496025913542043,0.0422142102011025,-0.451736061051395,0.913174066176863,0.632482248346647,1.10758188047679
0.338743939062518,0.005099143799704,0.765108226501406,8.65549972202303e-05,-0.000185076864399528,0.944971960810518,64.0096376439731,0.255550863171897,0.155352235062698,0.557776868289337,0.0163562301207474,-0.482315734485351,1.03363045214046,0.734135600944213,1.33238312902302
0.229326367901918,0.00632328993066168,1.12362617805037,6.34345280913659e-05,-5.02506173013835e-05,0.794275882841068,70.1019500235166,0.252533730188524,0.0969494502906905,0.161725570044992,0.0245524240630481,-0.389739206982342,0.542267804257331,0.894505152031593,1.09210713808872
0.126868749194934,0.000318807600564004,1.37293574033934,1.1228152580848e-05,-9.33189402133468e-05,0.934785455719801,79.2799576319242,0.148886556687159,0.105062418034466,0.651682592349034,0.0442176568550838,-0.498674234479014,1.11088016232982,0.707418998628436,0.88105119475415
0.193289339363792,0.00727479954578504,0.672456160629572,6.44653786516865e-05,-0.000158747487544378,0.945707878702126,42.4134205285995,0.193344941736835,0.139295055354419,0.2557429583319,0.0432756625073217,-0.275720474510236,1.13796192734647,0.620208941407214,1.91734440696593
0.319340817652084,0.00678860446981358,1.47778358152382,9.11417283134768e-05,-2.68490991089256e-05,0.929588209850675,76.7848908360186,0.216536509856877,0.155044953157639,0.254373688562075,0.0368543081721058,-0.470721839552683,0.513377289526948,0.677982777278199,1.70553549269317
0.186864968327433,0.00111380700127948,1.13490162535942,3.56028568856185e-05,-0.000189796395571585,0.709030354559887,65.0735839063488,0.124791669693186,0.0952414360795512,0.419778453981457,0.0301345306302817,-0.266842695975335,0.760466619689972,0.638537813375619,1.2389297225954
0.285063012206585,0.00866960224127141,0.544868070601214,4.61801571567869e-05,-0.000120703946383651,0.738911152508556,65.4242216664797,0.11717023267985,0.0970884272380018,0.274167144645145,0.0236508986304177,-0.422836901806823,1.11151925537764,0.9393597257534,1.89964724650094
0.393185049912861,0.00760023840014537,0.340571358902062,6.36292225256353e-05,-0.000186729725728193,0.718235303777425,57.420024832947,0.277136133299923,0.0973527599739423,0.225153246590542,0.034198314759793,-0.19361995308036,0.902515158913137,0.797347104302883,1.63190017627776
0.255242232053758,0.000921972197736059,1.45058436653981,5.32132226550044e-05,-3.93980285721888e-05,0.870526382690587,52.4179434712988,0.181787936499389,0.0958134482159939,0.184031059322599,0.0341896686543536,-0.161017762380435,0.708130864153655,0.926968621713393,1.91096217266638
0.251781071631828,0.00306843989235594,1.54606456415417,9.9862380967387e-05,-0.000164241400989609,0.880266875723784,58.1122092612297,0.206567022938762,0.122402635483542,0.433053192264028,0.0429675411325321,-0.338338433409358,0.764218743751198,0.903349451349144,0.915400839937106
0.347120138982963,0.00758931254149023,0.947407214426575,2.63182564935228e-05,-3.52096499546432e-05,0.883678693380653,63.387886892372,0.202046428139616,0.13127775742493,0.663904567254428,0.0127930372141744,-0.210691957266815,0.922165432860407,0.913136165301979,1.29866889839517
0.385435951263861,0.00563083504707206,1.48122517363285,2.61213303583744e-05,-4.31102178886215e-05,0.829327130041104,56.6514760067989,0.279003627483733,0.118773852274537,0.203883037475636,0.0113066113811708,-0.307302454202405,0.597708051499561,0.638428899921294,1.55234689071681
0.492281511500602,0.00820880461610721,1.16114059368097,7.24107267403044e-05,-0.000106383493383759,0.730804262587839,51.5474846129958,0.221540237824681,0.109000107825224,0.196600189540442,0.0454645180884504,-0.421188873396038,0.911972125382752,0.732191169210329,0.985379775851593
0.243545477652798,0.000990524682504763,1.5128627282084,8.61937044634624e-05,-0.000110713893519269,0.705172807118332,48.5859013428353,0.171866898250797,0.136562316280436,0.574876444110367,0.0471692474656389,-0.111407229554808,0.818689075108004,0.794931079764928,1.6237577926836
0.130772411491629,0.00778216043915252,1.41339134319751,4.55716292280587e-05,-0.000136612769870722,0.717735651173862,70.1365649248532,0.100137293974993,0.106341628316368,0.707461494360212,0.0259653919219936,-0.253019721948573,0.992003478631571,0.943586767266062,0.949711357611045
0.348196555188609,0.00718085085225659,0.801100820474893,8.67732289023185e-05,-0.000101468754180371,0.839365858978437,79.2646228454332,0.270820737181402,0.0944778966878184,0.630547800685698,0.00722950691730832,-0.351596054986461,1.00790603126766,0.863967101430218,0.908972801259626
0.303298572037866,0.00826641051327735,0.334390790405256,5.93638843446528e-05,-0.000129326882131231,0.886130855240859,69.8335609668842,0.235740458358343,0.14985374929047,0.196078360982426,0.0119057345715037,-0.35223039963025,0.752832965386993,0.868654108696528,1.86572238802072
0.300992067183678,0.00334619847058536,0.844477575514629,6.31406502854871e-05,-7.36403052231918e-06,0.702904182634821,76.6814884086198,0.105852821909357,0.145276052441902,0.628998082015617,0.0294739001568104,-0.369130256450859,0.577854974431793,0.685122889516347,1.54408733599996
0.153070484004232,0.00574182457312172,0.860600206600859,1.94123043732741e-05,-0.000197332887572429,0.874734235741703,37.0980931083602,0.201583041961056,0.110070882389084,0.290606747417338,0.0339477845748596,-0.427088161965956,0.647621472523757,0.782845236747339,1.6653488433212
0.279660118169958,0.00469819633640632,1.19759562068824,7.41567080862099e-05,-0.000126719468774579,0.941242699238549,41.2591534755169,0.157608451542538,0.130079187306145,0.480577609353187,0.0174047561767302,-0.33715198655383,0.575137746182146,0.658893351725958,1.89463438751195
0.324875398870092,0.00209454996247427,1.33552543387134,3.91077559484611e-05,-2.27229699728847e-05,0.745157766826703,74.3436409736739,0.259054588942757,0.0912005981446686,0.370813676061109,0.0130208183047664,-0.248482616177077,0.790553150399231,0.86570705699001,1.72944834713964
0.413846390710895,0.00829479698201431,1.4456026086748,1.07221449915646e-05,-6.92997448749172e-05,0.773993301745271,37.2619870830968,0.14422101615894,0.158567303933812,0.295878515079478,0.0460482158358523,-0.351148940354182,0.874946869050129,0.770475485221289,1.42759326085066
0.292968129615889,0.00740912023721924,1.07995679652082,6.70246099977684e-05,-9.39402549991694e-05,0.739785882618763,35.1554785101628,0.246881650089535,0.123102523925717,0.458851879648864,0.0404147174834134,-0.163010335244021,0.681216467403178,0.823134715571511,0.954384389882535
0.441215712064691,0.00723803735695119,0.525767865299503,3.03015692205681e-05,-0.000101971961448259,0.776951341439,59.7950944544026,0.244277041685162,0.153335572822096,0.665468763284897,0.0212612853491493,-0.383395617849504,0.727792640589271,0.616539185404871,0.88779561791243
0.110297489365408,0.00194967878658574,0.818074306400198,3.97076610349608e-05,-8.09866976029597e-05,0.904595578593765,46.2745426345745,0.272205220387535,0.104329115384285,0.173227517485153,0.00602574283981114,-0.352699237816315,0.806789068752869,0.84238031867869,0.883606670677196
0.426648585448694,0.00043421810534576,0.64667483003741,5.59883628968382e-05,-0.000121654510186469,0.819202803254147,67.3684248169535,0.268674733151697,0.114141308278836,0.523060253690137,0.0283757644088578,-0.491827696783406,0.850029550336247,0.893214640696133,1.5109006464839
0.358249567282883,0.00936737157654657,1.04202721950215,4.22795632967609e-05,-5.00334667021409e-05,0.938142509810316,67.9813190554094,0.165573623087537,0.108504967072106,0.4420122002922,0.00761923152676783,-0.223949342860344,1.01482839364673,0.866626160321218,1.5369553577764
