"who_incid_factor","prison_incid","r_change_factor1","recid_factor","mortality_incarc_irr","mortality_postrel_irr","admissions_factor","spike.d1.factor","beta_pc","b","alphas","muI","sc","d1w","c1w","covid.beta.factor","SoEf_iR","SoE_r"
1.48144175880196,440.30797713563,0.315778065773332,0.851680802515099,0.586067522370547,1.40519480793058,0.895034973479965,2.07876374171739,0.54254866151093,0.76608790450909,0.161436835437522,0.0881936744031623,0.166840074571052,0.876835028020898,0.140720203154177,0.788203988693998,0.70986186971725,0.0833453851650473
1.2184842459557,125.360162986913,0.338959501212287,1.30035514131864,0.511514832109626,1.17789901523309,0.800059855323561,1.62419651804594,0.56752005621465,0.884218612698862,0.210544051128357,0.142757185573502,0.171011187820362,0.0456205973497126,0.180195834975146,0.87060774478359,0.834868228765205,0.0977575971150693
1.36497193407755,168.363484694149,0.358356590362299,1.34059602251614,0.582331524076857,1.05834027704801,1.12348523564095,2.05144381856956,0.502642060845323,0.854558513476811,0.14561906813988,0.174836843540213,0.149595740589455,0.547905675474632,0.749762076276665,0.816792230882772,0.854933146987731,0.0736155358113228
1.35918394681946,129.108557231698,0.405556656933897,1.23916588781491,0.720076721008255,0.996206107671146,1.0002972047215,1.388757711122,0.472230256033511,0.921660148721131,0.296268189884228,0.139051432425962,0.179638017800265,0.149244534602466,0.326778688017512,0.82601170364246,1.24705215645302,0.0948304603543726
1.21268772934352,320.942208563557,0.471462572556499,0.823801721058011,0.584035474659077,1.04015478728343,0.932381309972041,1.93187599063125,0.423744264034066,0.821659576431968,0.164256296313027,0.164310336499994,0.154241993885183,0.214255604400377,0.641002304899506,0.780081776632582,0.965530339107383,0.098468521134208
1.16908560376387,117.806012314598,0.304264031008957,0.912238610139198,0.552839703241313,1.0085902837766,0.972815757787344,1.93786992753008,0.450901791617713,0.94166900484882,0.219474157963962,0.0690737909828879,0.144332653092038,0.299537377247742,0.453701969615805,0.727404667966956,0.695522992347057,0.089350813993455
1.30584591645758,107.219425735341,0.437238801335168,1.18445860065858,0.899433630619168,1.18986406172201,0.887404696749341,1.86262558355713,0.574616672111407,0.798364964743995,0.20558569756516,0.162404383429617,0.151662529868188,0.243984241134565,0.187204807907265,0.61586149831708,0.904323347219188,0.091320329084455
1.19305741901305,117.214738848711,0.324915929274126,0.963841641081305,0.717266545048767,1.11974814890982,0.838090566039476,2.4577224255411,0.51995514949012,0.853422939187585,0.252010396075441,0.0998918506114915,0.163130132872451,0.959391074104623,0.523192182956574,0.680095863381713,0.530565985863718,0.0915639226483732
1.41061754039504,115.803107101376,0.348548726394519,1.02233766119806,0.656568703886106,1.25589865432025,0.836367657561871,2.07146044356981,0.554309772515636,0.939833700869257,0.204324571934007,0.179241761153679,0.169713545970068,0.904162809436908,0.0698880987164254,0.929689255829102,0.981468713950676,0.0752918370764571
1.08093728409417,120.307509638468,0.477872883128748,1.06893896832948,0.54982369305557,1.48992206139064,1.00900363200524,1.86885599576738,0.483286628752584,0.937266748450807,0.282960511172048,0.178432280514478,0.162546075391416,0.73574619965426,0.355392997357296,0.773841553578562,0.925138332594962,0.0940230184694124
1.27631764785535,155.9766084348,0.449491557001913,0.911278611551079,0.557926165964531,1.17255699508287,0.933980319126553,1.4885715272421,0.551318968663554,0.838883523037409,0.212671340118938,0.102254324968187,0.165353679919374,0.879950747630481,0.971596004376265,0.883003718883247,0.539091773353129,0.092643200974088
1.17377989671301,169.233654280744,0.432463229290497,1.05475039048009,0.808144786685177,1.28952109650755,0.85396410386681,1.94485457402542,0.568144167687492,0.944204861511065,0.257824116196562,0.0849863384317968,0.15847619021093,0.263467389629921,0.796254680672505,0.767116530948576,0.787029290207351,0.0856184388626351
1.6112203679358,155.879928560801,0.334020804144379,0.833677707011078,0.713192993008045,0.604081603708979,0.986997947322927,2.49833248146614,0.529480267065269,0.802379794357805,0.234447699587539,0.119902266395179,0.142189196832793,0.50377677849719,0.0415880969670446,0.825382252144318,0.848555200222181,0.0806510498896171
1.36475577013364,108.600783550842,0.41617435714856,1.06129104577366,0.530192745970694,0.887195752168473,1.00908300128924,2.0033373482015,0.547443537725208,0.924959730165099,0.169483184398859,0.120641983948088,0.173052549020285,0.92535327771275,0.539480961794965,0.754377174018019,1.17201823385595,0.0744957619225525
1.20217117883591,153.683556679244,0.397884113039521,1.09231396275971,0.537106146392841,1.0012049306818,1.0491335310215,1.77710274725063,0.290609464629274,0.845368646147866,0.157309864108951,0.0615221862334398,0.179553761676346,0.159686416481466,0.563695723619933,0.915004634732626,1.1369997979876,0.0837404044260174
1.21118624539,114.831765336674,0.384042237123611,0.882984732354425,0.899147302727368,1.22630754023739,0.906435206588802,2.34693596386639,0.696951098111253,0.92233223489838,0.326477050846492,0.0802177088651447,0.166819560615708,0.357615051018462,0.770435876159696,0.753001602747976,0.612208595895441,0.0727876604604019
1.23438494222512,133.881847114775,0.372018363553946,0.796066717418463,0.641761192550572,1.07139048887059,0.973287354814979,1.73276916763568,0.390345748095123,0.908654847453015,0.221079615202463,0.101563410472817,0.164001130411023,0.425997620297208,0.952949047109267,0.778370079560153,1.11877900450452,0.0730559557834648
1.23452648560729,169.217479548945,0.412157894942935,1.3283151559537,0.676566301521273,0.997596993060927,1.13150474761075,1.91236142268144,0.319190911690598,0.95463545980053,0.228439447753414,0.174269101782351,0.176026028783498,0.588228394656442,0.229052458398277,0.877332248974002,0.47054240976437,0.0977689977413121
1.4017210963869,126.949811603495,0.312373089337274,0.881426291324726,0.723887921916566,1.57041860930729,1.01871067540653,1.75023731427547,0.518579152634298,0.956604335938282,0.208814981476978,0.151901305730395,0.149055865668976,0.019460120810351,0.977666188813668,0.734461284648432,0.609822317696332,0.0698997831971905
1.47012263138404,150.76405665054,0.366158098295257,1.10012106157523,0.539509993238102,1.12665150669283,0.951228349615286,2.01315471963715,0.584985192475555,0.799753758550564,0.269003790645487,0.169229752911906,0.178792912961372,0.14836786686241,0.893290090651795,0.872123103652488,0.923344148050062,0.0673919860654084
1.29945831830758,266.169504212992,0.326375167246228,0.890361067097465,0.667224534602248,1.0738490094164,1.01708309560618,2.09952358738063,0.444821846199707,0.941975782896119,0.181665859291666,0.121471381536817,0.179231093839815,0.111328920185799,0.712532231874997,0.760939632918809,1.0980302693431,0.0816526694418521
1.19852133332414,156.10229647781,0.373074900604809,1.32393010135443,0.64893446205657,1.03257971862065,0.951675487999596,1.89187485361155,0.425321962804818,0.923534369706401,0.183035045436399,0.183591047623033,0.145606270328013,0.931956378571689,0.0986745989027744,0.882377778667825,1.14087083692251,0.0923898263103208
1.36324566863244,305.965296549524,0.399315463126219,0.877510018621533,0.440254640634052,1.39712492327872,1.14025048705806,2.04124531004475,0.495232689725836,0.962253686694176,0.232506068120312,0.109744807840712,0.147974914565735,0.35535660564426,0.629868242994028,0.852358283122507,1.0993140114268,0.0996273139961828
1.10036479396851,89.3480128171039,0.392330720563793,0.974207816383991,0.543258360274535,0.924825178330837,1.04088635881184,1.77301123909326,0.47406442312657,0.863708220622344,0.242170575232882,0.104235001632395,0.141188871625121,0.758707713795671,0.594878422020158,0.754602407419702,0.477948290661055,0.0733101533041875
1.30016580209724,188.971657774089,0.366305150636576,1.27009703159731,0.722569303266483,1.29877775203143,0.844542556469143,1.57876215892136,0.557100354481084,0.79647022016833,0.215117848782134,0.0631922024317096,0.17673550804411,0.286206378010179,0.89136391140474,0.826980531926824,0.503967640055421,0.0755312220984077
1.24477644066493,115.600779896935,0.348727484147079,0.963647549793639,0.56436829719687,1.06897433319252,1.06688808927326,1.76108370977733,0.538922157688654,0.830547787575037,0.221253659783781,0.0664856499716662,0.145304655277749,0.426844120266692,0.419427042521148,0.775632922612432,0.981027155207237,0.0806820793424345
1.38995532607412,251.001648807589,0.293798007679878,0.953070025475441,0.677214912205842,1.03205322772843,1.12508515057924,2.10553274334865,0.67358768417476,0.854069509091551,0.247467240308183,0.142350576735156,0.144065322438488,0.997452295158524,0.37681332403988,0.899782096557627,1.15420187143143,0.084161035299943
1.25115548786866,121.599424264883,0.305098575007183,0.846443413596505,0.590704374636114,0.974296259083823,1.05208826920526,2.22669559639161,0.27308334213632,0.893219343256326,0.163231948593782,0.0701355316335402,0.172218065604011,0.128187093505093,0.0815196796300976,0.837951812830842,0.436616208864531,0.0888254750512354
1.47245744067224,177.297020937186,0.38298430132387,1.28807219323878,0.672932788518312,0.970255899296148,0.893660034466411,2.40529553873884,0.564192286431546,0.798651601098803,0.235194046033037,0.164370284383063,0.163393157436976,0.379890752897598,0.698456779478739,0.792062105639848,0.801030600075067,0.0979126034324038
1.23241665182524,155.584074528252,0.363345628902475,0.606365025026321,0.587008872120032,1.12841363605594,0.801233693586781,2.33116315510655,0.659943668162461,0.926871480183568,0.332054982656968,0.12784486331326,0.171498066234844,0.804602191532031,0.11589570782807,0.906607040784713,0.728802769437044,0.084348280970947
1.05112850308986,95.0808478322474,0.370473207096499,0.947815255159011,0.693322317633494,0.536093170313322,1.20053342051627,1.93288156634467,0.697918714852702,0.885817164227422,0.212383819422563,0.0643945569920237,0.16332753894963,0.260816977918458,0.535581770717244,0.863001316242623,0.963956406914629,0.0859631380939138
1.31841458571546,104.521224074697,0.347601466063328,1.06060046381115,0.613843398020337,1.22230848665464,0.92224516848015,1.47852598867957,0.49415347292109,0.865251796007086,0.244863350093368,0.154291825450489,0.171218422674451,0.4685246259626,0.157549192945085,0.854273420284551,0.466665360074335,0.0973964593465677
0.973762137724862,115.876579957735,0.466124419574933,0.977785037721459,0.697834034655855,0.844701743864191,1.06662217154295,1.35921842747657,0.507523188264785,0.877396642108919,0.236608137803128,0.0978391788768808,0.143182926435873,0.246102450006253,0.78880289161702,0.792279649566382,0.534854093129514,0.0812047569254308
1.35008684783822,126.607120857372,0.408104139098971,0.779688273614566,0.608903910965095,1.09129854817718,0.807117114141578,2.38503529447559,0.602686470336917,0.798998808699393,0.192717541040782,0.134774178976717,0.15717487052425,0.22789834248422,0.489859096387789,0.74687511832219,0.837698307906976,0.0707330125670938
1.52931974835466,238.503969824641,0.370420161629562,0.95139895682797,0.697461163837948,1.12564502063334,0.975254735120013,1.99267451011455,0.486664484166829,0.959319404879803,0.175393713328924,0.133828743332297,0.16204121235342,0.904963152556292,0.583681864499347,0.748339532003102,0.409100461365577,0.0684883261359394
0.920032062164406,103.364771106616,0.320088881771195,1.46074253672102,0.613963492104576,1.08643904992906,0.973845523523472,1.31992847959232,0.401249983552227,0.922554882029756,0.210608843985691,0.0711765777990585,0.140556708051413,0.874559082183288,0.0159386494222563,0.71684878257945,0.297291961272402,0.0817190413146334
1.43259105609397,158.737652705363,0.442992450886098,0.914660915119018,0.77895201959166,1.07967283425229,0.986844333414458,2.07015426282203,0.577969886815492,0.910434055957334,0.208449918388271,0.121045624509326,0.14495815959917,0.0497006181301549,0.218902811192907,0.680460257763908,1.23468360247005,0.0770320765330402
1.02537631716283,120.804634038331,0.383170737280147,1.35307592342269,0.656076964682718,1.1540404484524,0.960679809070305,1.79981527813673,0.614665169416702,0.856766657240916,0.244134699017562,0.163225116577594,0.170264035171363,0.933427663109731,0.0834545670521135,0.706348543179792,0.546415665138823,0.0792217977302184
1.46877004286917,289.966719333888,0.421718853913288,1.01584548712514,0.644373119207346,0.814961919231604,1.08607661274459,1.9406022458964,0.338816023783362,0.895222300422073,0.188130272106628,0.0880177224909693,0.160013596552351,0.479178638269659,0.815552956364738,0.878180930567818,1.00380945817552,0.0966685192210371
1.52590574159734,156.777104593893,0.402447216919355,0.751467118860341,0.675701937059946,1.24616134580861,1.13811578749084,2.40517020907467,0.586004469312486,0.952635957828342,0.21637568606035,0.0956131157293866,0.174847259451628,0.779180421358518,0.582249770923207,0.743272059337858,0.555156592977466,0.0696725529132617
1.18821520497912,112.67749024502,0.477702383556735,0.854866788059848,0.496692751891145,1.14009104058417,0.970760332685341,2.48327649836726,0.509474492091722,0.820045612131122,0.193686352529254,0.143351942679637,0.171390622265348,0.367575350574451,0.173945321179616,0.976241029179215,0.411987411001542,0.0751746798323184
1.31267503760893,113.454058858768,0.374947747038069,1.22577861067509,0.60207131121918,0.751269509960455,0.903240071832115,1.94106346524693,0.552560373375876,0.891597311897092,0.143864749143103,0.17265899118182,0.164825716354184,0.184210444086697,0.742340754871334,0.803511057047464,0.64215577083764,0.0921248911768264
1.21857407907461,150.829965320235,0.378940491894882,0.643104498601789,0.588689948346287,0.998053877879613,1.14804695625242,1.32142457674518,0.449594910770533,0.822397949691214,0.184194198159925,0.0783784630770626,0.160957048041254,0.130125891238218,0.244888685810535,0.905058864301701,0.937429211007121,0.0734874337895762
1.24952780226044,121.214398518332,0.353748533799556,0.809926599886955,0.561864860196359,1.39252370068738,1.01415177750747,1.55083294073073,0.562626183203602,0.872985713854651,0.169133668815394,0.161496129358558,0.169557912637524,0.789096696690346,0.63746875034847,0.826570617860536,0.615668887949161,0.07764028097046
1.59118640717215,355.408180524895,0.317611294069366,0.791116853578913,0.602034426478205,1.1932451933952,1.20370055942387,1.56516035050033,0.43815568972636,0.848367978989101,0.188190019845781,0.149288876704424,0.174615111761612,0.224496353205681,0.671349312580501,0.700311260881537,0.670700207896686,0.0906847726818465
1.27516855860738,146.090777233468,0.36599226765192,1.14315627219348,0.547756160126924,1.26498604262756,0.962057787238847,2.24006935144225,0.359591077680982,0.897974827079276,0.167697268925105,0.0685366972197123,0.160651372401939,0.953907940191217,0.846719562493032,0.652947893927832,1.00960237275087,0.0982063540629391
1.20126828095323,115.839030743681,0.37484648936517,1.40918907239461,0.82849660089079,0.851824734611589,1.01041168171052,1.62484672409818,0.509716568597434,0.95814168126839,0.12189886151307,0.0697795689537181,0.149217283241583,0.0610269880186922,0.354234888611827,0.866365338256569,0.77230628901852,0.0866684119763893
1.33147936043463,171.301060160796,0.409632894779717,0.694146875466781,0.650082091213249,1.36898140693416,1.03394086588671,2.34139497900959,0.348246839184457,0.859257702345146,0.279777057641912,0.182489038422983,0.172679858964822,0.796892729418663,0.872696986046697,0.747117268508709,0.868745374255193,0.0744517044411122
1.18451383701696,206.949471056341,0.300803708130168,0.736235391138489,0.419575323261947,1.02269796462965,1.13989003653607,1.7448148800699,0.563509973305486,0.968462047902635,0.174423924409631,0.0930769594817882,0.156109237553591,0.926670480454729,0.584273776389426,0.958073015178575,0.975900007529805,0.0789485782062825
1.22577619525292,147.874502175811,0.295201698132578,1.27933822043377,0.720254965113263,1.26364951272527,0.968147018571569,2.35106840871358,0.398955589857279,0.954830050040882,0.208396095880346,0.176223663544438,0.155022591976747,0.867394632784262,0.089356116350585,0.801845209103222,0.940203814239086,0.0789796948090002
1.30897680217788,122.111687353191,0.32715944064459,0.743747896959402,0.802991367353615,1.07820931590766,0.989609336857648,1.7578412697969,0.608814376870116,0.872847732290948,0.238656833622827,0.12713478712398,0.158838578767744,0.750862571595858,0.926937928480639,0.692568281368318,0.327472165885304,0.0936493034278881
1.32155471255013,155.779742868935,0.374207793845966,0.950815314071178,0.84518857041306,0.971772554055824,1.1030937410366,1.51821527088294,0.586510825126812,0.883420813715638,0.176929626727758,0.141369832692294,0.177547907945976,0.629430577775075,0.207535386641044,0.692004402071262,0.460139687158012,0.0977921151840349
1.12235086387666,116.085353400492,0.363010640925894,0.999881662546464,0.535192520095796,1.1594350259532,0.888941744336065,1.41839802152617,0.401081811215047,0.918063560880895,0.179879356590764,0.092203092552287,0.148154889349415,0.526896100219261,0.780849866029186,0.92339219896677,0.48602032250748,0.0748266944412208
1.19743012853627,97.694239229453,0.446713387225287,1.06343252781183,0.607923242645086,1.1085186990722,0.926788492084895,2.34411935727997,0.523178936444512,0.879241084071235,0.230892855249111,0.146401094391036,0.150259543450751,0.513878135914837,0.275238821916825,0.804839867001593,0.998193431405971,0.0762259951703883
1.46433417175585,248.602651520337,0.357765548498945,0.87963854790754,0.583474401714058,1.05185229674348,0.95812161519966,1.73174501798656,0.470602745320386,0.855396841763947,0.173416994278313,0.0738969421099118,0.166390334385631,0.311750371430147,0.363761869477419,0.972701196367412,0.871897891728984,0.0969910795747237
1.10912766923282,73.3473960082814,0.353448416007104,0.696442890915552,0.726660608165266,1.05576165775456,1.11221686508177,1.41015751205813,0.541456119994325,0.8704439819141,0.162075186820106,0.119153862716071,0.169920322691773,0.158332507798293,0.784973382160611,0.791342080654631,0.974318753724064,0.0927054974528041
1.19410468413511,170.683463558034,0.272231558624369,1.04734094305949,0.700326052498567,1.07013450868995,1.09261239327091,1.995417412668,0.402257334954424,0.91139105052709,0.221933001200188,0.163963958360886,0.16873020616397,0.422857444732838,0.228049773892388,0.711655237033524,1.14381417971772,0.0984943176927115
1.21937658520047,96.570861757335,0.361781682882966,0.689757421348651,0.62694427363805,0.922884871505936,1.03489524616573,1.82605031932546,0.449770059863456,0.975646214579677,0.186006468198454,0.199833966075334,0.174090997042498,0.126894508090879,0.586632863290763,0.851467345142986,0.281666528788861,0.0698334633784163
1.35797675609281,129.926417836329,0.35671984942928,0.583401786443729,0.695634182619736,0.939921678481434,0.841836383972797,1.53121762296204,0.721004610855283,0.876180195610715,0.179488340844924,0.135937686599705,0.175589544911743,0.349488113413642,0.911936698611748,0.810945220851999,0.867417040265786,0.0980611873520239
1.41253938327078,171.805077839758,0.398734031870691,0.874516638739956,0.514432507822754,1.27401367615988,0.766668338814474,1.73971999593899,0.40468274748893,0.839204799406848,0.153606669877099,0.0644557569298642,0.147097713966282,0.112870061672137,0.239622903801501,0.770658447342201,0.274112381998217,0.084620716086042
1.00463360357932,95.7485017148038,0.3853491597095,0.853167067194951,0.699911419516778,1.18111530145028,1.01448956587954,1.52299450965151,0.47649654989239,0.906196563244996,0.258945701894041,0.11061731660905,0.153991692403011,0.764688407504543,0.973265054891352,0.75103169487146,0.398780036331775,0.0706456957512849
1.56425822577648,114.496251611481,0.400072756747415,0.772319974000861,0.701762573568145,1.30862653368008,0.986986046412138,2.29328116844064,0.701111410375496,0.932946948657137,0.280580843017489,0.0614186062442467,0.168983622192361,0.576674020475941,0.637235605148366,0.791978684651212,0.80291911293411,0.0810148923127097
1.31903968825232,121.978737590374,0.284968723881205,1.03984548571161,0.581113680530529,0.999338215514767,1.04575119962812,2.34810989295868,0.59661029570046,0.931111728790286,0.287806825882852,0.142282250622512,0.142755731041345,0.273068067852796,0.133162539910059,0.97135516709301,0.779226855812517,0.0800679485641137
1.16703073899393,95.5190945760823,0.337463422294818,0.985311273685513,0.546426946121495,1.26900520134389,0.885071762308034,2.11965146017279,0.548560785473214,0.89568357934076,0.166211831204095,0.196981027726999,0.140166392039555,0.63217553928898,0.0934512074140366,0.796562592849611,0.398440023409901,0.0858751677698316
1.07461808084131,87.4182707055941,0.345860097753203,1.30885730376553,0.66430056294552,0.942827482900343,1.05939465465559,2.2113431847835,0.451457687289958,0.915802301229219,0.193948813256062,0.186716840193108,0.171736636817936,0.910397822253561,0.690309387277036,0.890719963350628,0.467588728759671,0.0686498478264269
1.31662182379606,190.743479319336,0.377399567622242,0.967372255738086,0.480319453066954,0.802400384533088,1.15026133228734,1.37383538278043,0.498188181538611,0.857291896013199,0.228098639461852,0.144473548554575,0.159297881031054,0.0755104077360593,0.914010547678374,0.706938185612085,1.24667762385091,0.092766115736604
1.28076372540063,125.304509828469,0.308711509884185,0.646547123417577,0.612218409834505,1.09445772221891,1.04588924326622,2.0466988405156,0.534014484289462,0.809482267051779,0.220560921618075,0.186117213426818,0.147702246308186,0.872060458341613,0.595619071228042,0.934171720846148,1.20681583734113,0.0811766394104929
1.2461846988595,166.922697110792,0.314043497780983,1.11464928944975,0.43590491780672,0.979534573130021,1.02173929527452,2.24573310663868,0.505988916599055,0.833387727079712,0.207996746639135,0.136269208111225,0.173152984004876,0.473743973204245,0.25554457963747,0.838624275402103,0.629957638149615,0.0856698046946207
1.32834788447283,200.510456676129,0.307885055377853,1.12521348540454,0.510620816015064,1.18515372285628,0.912171194365165,1.33613588613672,0.313425191458266,0.847382858429989,0.207738158937389,0.140983841424903,0.148568017284361,0.89272484690665,0.507769765782946,0.922063816910922,0.332466585254374,0.0732096618588346
1.50454517582422,225.096451603654,0.49478353147089,0.771887921965344,0.428279730538479,1.36555409138782,0.922992721493266,1.46163594157081,0.606349708596358,0.904534305832449,0.173309073148389,0.120147647727948,0.165384663936891,0.958864996274468,0.370967749274258,0.70578481583913,0.451947621425303,0.0725583092359597
1.36123482540251,110.734298560424,0.342085863336065,0.959280484494003,0.597566440983415,0.936887107214273,1.08048111280992,2.46445369582213,0.400883825941158,0.832797713257288,0.215746611272872,0.168835685341129,0.173963450041742,0.554892697993588,0.629207393465719,0.928550096596293,0.440903916903228,0.0832931491959316
1.24892106827453,113.059422840802,0.32228153727322,1.05037827661233,0.753328495502496,0.778960232715333,0.946840154486171,2.14942558547351,0.526079684823643,0.920070832601739,0.177959440413279,0.156251747241535,0.145403005814504,0.445987444562139,0.100751967112068,0.651784989158693,0.337216321087675,0.0894963593578187
1.40276393853267,263.82720445884,0.434757398035428,0.885671055105945,0.756263944509632,1.2219480378073,1.11043985274708,1.32009252639553,0.465869950155809,0.84113656981382,0.176678910341881,0.097342565890329,0.171088675475372,0.58501909180327,0.11708324319846,0.637807478338521,0.472617609531153,0.0967698614762724
1.21227689010695,105.875906501961,0.367895270701632,0.880343428328572,0.68052712479457,1.10735672880071,0.996811438817285,1.96431436201762,0.568668190134538,0.902379575454959,0.201090944714632,0.140096414563875,0.144601143873589,0.967319524374014,0.668326666142559,0.825333557113906,0.558492477254011,0.0993592534476142
1.15928706210728,104.874173042619,0.312607929708244,1.02450901551966,0.623004740138605,0.758307452540503,0.965157758743828,2.13850331552364,0.540317276287341,0.988954517360253,0.178871671115583,0.0685119207280121,0.176518885117717,0.824429828768906,0.864392618542382,0.748272426038036,0.823495404199464,0.077180352225034
1.17793417067861,130.652785003251,0.306952876474149,1.06852895886505,0.846015546861613,1.03191953380191,1.03259376479323,1.97518832692392,0.61586860442208,0.991097788049738,0.207918936244777,0.167331703478261,0.155092800098236,0.830196387663251,0.164946915902818,0.787806500640666,0.828563650175619,0.078344377547917
