"iR","iE:iR","r","k1","k2","k3","SoEf","SoEf2","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","d","d1:d4","v1ratio","covid.d.factor","p"
0.0830603281226452,0.000909753981775472,0.599734603155897,0.000199962649063731,0.000197798339323179,-0.000153235362291705,32.3140645308265,1.86360451057456,24.9743210097367,0.76951871316405,0.100473418244589,0.508050049855374,0.142540608903654,-1.48747263614818,0.484797447105218,0.544932566480773,0.809410769956792,0.799773031261074,0.209301348758913
0.0393699432404188,0.0123202901243558,0.544445155370329,0.000250202895889039,0.0001723884009053,-0.000290121234915374,39.6946963641327,1.85159582948991,20.1037772973417,0.212140266977697,0.151817356257532,0.37751431045429,0.116972578302256,-0.791501773649671,0.97109770357958,0.367424740624055,0.186900083262497,0.769807821644323,0.290978606704006
0.156619559267095,0.0201843708723885,0.368573189762696,0.000376653463755075,0.000284970881535788,-0.000215947608483975,32.3978024348027,1.97557958019606,20.4592236416783,0.256799640867832,0.0940216381396167,0.46478055907976,0.0931661911552632,-1.12030687710076,0.601630187263526,0.528610079944444,0.623242990558059,0.663860714805212,0.193997696097004
0.172893465876222,0.039707058095192,0.682202213620344,0.000261795993078248,0.000337726311227268,-0.000199355352865707,59.4799096789118,3.34741366895925,23.2207117899593,0.726224504559867,0.0924766677295789,0.539200782431095,0.108640648716171,-1.32425796802094,0.664075908140745,0.525966203664864,0.44026105071255,0.923032468543287,0.347591232885383
0.15161716045112,0.0442262150848298,0.624037545820617,0.000296950416856678,0.000150063697701184,-0.000175392414809399,34.8208049737786,3.00365883589237,16.4613595904297,0.457594977085199,0.093293638994135,0.353751586572539,0.069780376265184,-1.32245661982739,0.703457392422948,0.740743288043328,0.14160740102795,0.652487047847174,0.201828583784492
0.187414985627544,0.0346191603834848,0.680797458944423,0.000260109310584861,0.000263972020310912,-0.000379287056689966,33.4574866538898,2.83659316413609,37.1011496660591,0.791458633153513,0.116103045459439,0.520484914574229,0.0980980453577684,-1.41760066721534,0.785407685709558,0.61364261928654,0.621883943344955,0.892350673316916,0.219963356388006
0.0165382975323126,0.0414256776656476,0.543393988735116,0.000220486079268992,0.000386401343105206,-0.000217687019953116,52.9096205803566,2.8455753637049,19.5929320411194,0.379828914449255,0.119137683117464,0.444330949554918,0.139084602846145,-1.49036840680273,0.435207266238891,0.257119674674297,0.883308858456556,0.654495378309539,0.237973087725684
0.065570190070594,0.025371673367808,0.648187906882986,0.000371780525121081,0.000391864344591935,-0.000244507132196488,29.8529319277747,2.19809096452974,17.1448939369332,0.397056696948118,0.130306382412805,0.43262763941711,0.100998665797908,-1.29602070960985,0.519193549709953,0.337777579609181,0.228090519961622,0.940261856638815,0.288679663237792
0.136824876616731,0.0089260519001214,0.512147422036439,0.000361279522988771,0.000276819540396721,-0.000396137333116785,34.5140150932471,2.45519827101321,26.4353152254771,0.610735604911647,0.152514176401595,0.394677068535859,0.0979350206311536,-1.38942550469477,0.571755413439916,0.489933742666927,0.209549099616124,0.66131348575489,0.163096489202008
0.0642767463563674,0.00322600357320209,0.596082823703182,0.000383206705045421,0.000387942418847699,-0.000185514872979218,30.9728348161373,2.97856195528487,27.2538963913568,0.803775884080263,0.0935518384551505,0.329330848672699,0.105500809071532,-0.511584196245453,0.469503082002327,0.282569336835481,0.92688345480701,0.816883472863953,0.384535194539954
0.118464131423773,0.0152722578661676,0.505635549361395,0.000300602168272191,0.000170877253174568,-0.000191003547003629,54.8536682478959,3.84746905247623,38.6597690793045,0.746909423757562,0.0901326502077654,0.381132877076122,0.0729453241769713,-0.533124948974078,0.80449037442375,0.772961579710556,0.853918759341701,0.61938890898296,0.199893912735509
0.171868840560019,0.0257779859076649,0.662335827690126,0.000184182855931538,0.000358968905258652,-0.00037718410173594,55.1729459772321,1.65561593339643,34.3668762632393,0.220093634761587,0.144517621716298,0.344738851897884,0.148567587109271,-0.772491847385575,0.843569619669206,0.369248996457954,0.784569701796304,0.783010111489492,0.339907103406619
0.0768835258366389,0.0427892940247074,0.605524747764967,0.000214094795499249,0.000281631650791212,-0.000307083857627236,28.2167194607202,2.01146622190174,32.0386415312532,0.72693789072098,0.103194015154491,0.501744535778727,0.10988394741171,-1.28651424629707,0.869033922335412,0.982107611268635,0.969724564436963,0.782910651800801,0.182079244076055
0.189328098911825,0.0392159975936301,0.508939907266712,0.000151133128531316,0.000351162752479257,-0.000345544232945986,43.8101783878046,3.25421883571175,19.1387469742893,0.75558551648036,0.105152403189211,0.689624080188068,0.117781189738701,-1.17494377121671,0.659770873560896,0.934121800048525,0.259195976255392,0.694892514747044,0.245122915191713
0.0639127904625947,0.0306952503102543,0.48195045527089,0.000201601960460112,0.000185513360554973,-0.000348138813051764,43.6750970488197,2.03575991959175,32.1976666110141,0.739151994879846,0.122481835015571,0.278466546244609,0.14240521433729,-1.10441323039308,0.69056417450821,0.32931990218175,0.95029213500116,0.60208874551007,0.2806979204756
0.0422620779550867,0.00189688236563038,0.639631941816851,0.000271885791492435,0.000191578337625115,-0.000168382904380172,23.042865504846,2.13290966982798,21.2431221395052,0.301199712274934,0.128206429050229,0.377332047715046,0.082165472374633,-0.541767034229124,0.82775117589687,0.724100669345943,0.412803042585054,0.690687132158138,0.398013018009688
0.167813379868905,0.00687784136507028,0.659343713194046,0.000346095240022153,0.000358278156004555,-0.000221799715768061,42.1023587122001,2.51143483853045,15.3083089553984,0.68354531041825,0.150182996426572,0.291981775385211,0.120956399130577,-1.06983919016078,0.842717739546206,0.797274298812697,0.599426471729693,0.908395822260956,0.178385395782748
0.0152087304873392,0.0277521300793906,0.584117549124275,0.000168100613954593,0.000387296705877971,-0.000307520012245572,34.3974933563607,2.40742544640147,30.4046654604938,0.494285873813985,0.133559080475283,0.373877331994552,0.142244438562084,-1.48150408338957,0.7095002633119,0.826621948095908,0.767336579269916,0.707879445699013,0.238759833943751
0.165018971301795,0.0430568445453218,0.401347843129273,0.000294323723715167,0.000370852315304859,-0.00037573965301192,37.1281415025207,3.33993703021416,21.4868403776491,0.263674873768461,0.122392032733733,0.436159430520725,0.138052491343645,-1.05488807513192,0.503655521365395,0.371281035686533,0.785684268750204,0.769604758277054,0.151112383637633
0.0135188833034574,0.0239746124877785,0.558885718490622,0.000200425266594257,0.000261115450337064,-0.000304836467893329,23.8298396390273,2.72819907805203,39.4682905714629,0.716112328199642,0.0812978002561815,0.644663564827254,0.14149637054713,-0.503923666778874,0.42043935846244,0.235246500430132,0.104877605660027,0.789433745428865,0.419620761001578
0.198012978893601,0.0362513832559447,0.419158353529257,0.000355894281111561,0.00019310324389765,-0.000342894306832362,51.05081745668,3.02859258166941,19.6473145551514,0.746472860608153,0.087013589798479,0.337083669896393,0.0987729523147107,-0.619753934150639,0.435191382865142,0.241961419060019,0.419255399891385,0.885038268868722,0.157793347423647
0.143348499636871,0.0168402076214567,0.596274083395345,0.000180758600168221,0.000254016020733378,-0.000266621855710944,43.576005844806,3.60513122466529,29.2102001575443,0.535500339914746,0.127029544083805,0.562777835684984,0.0662931112611853,-0.813736587884836,0.491231849967921,0.931909350573396,0.74941020080056,0.869222199266299,0.206904569808058
0.174649916161045,0.0222002328424891,0.615240145669171,0.000399176612696591,0.000341619399184206,-0.000357094182905159,52.2995759739882,1.64611312261511,39.6294337995661,0.305618057459775,0.118290681187374,0.512482629693036,0.119426747856962,-1.03738264808982,0.819846220275015,0.665938462089871,0.821034866576991,0.860782492509771,0.359234913145539
0.0131855828596908,0.0434080194163901,0.52459944352376,0.000253869801571573,0.000243813978385413,-0.000221694872355884,21.5480876406717,3.35159856857441,27.4133335096277,0.463939052994584,0.158270903260807,0.482460543109298,0.133457639729851,-1.30491959132891,0.80363079368961,0.76809408060989,0.463983107567183,0.895563416408445,0.187423229646573
0.169131902103102,0.0281068084490992,0.672460868766935,0.000293549182207188,0.00026770762823167,-0.000389825194909955,44.8037330517266,3.96697352690855,33.1220269053069,0.806330997433265,0.102973385579965,0.497536405582175,0.088335605893645,-0.706277952752309,0.72984450555793,0.691314687783892,0.656810164081445,0.700057272546191,0.416110627414431
0.131482901101445,0.0439262670109677,0.461111069071173,0.000388545460209231,0.000307705977234931,-0.000326513189013718,48.3823906744147,2.6404652347404,36.8994242225036,0.827290804679226,0.129127652432186,0.504088503521518,0.0848727901204792,-1.33211723412752,0.731764690543152,0.280771114323971,0.40024643959899,0.725210267507009,0.386738114180421
0.0822868662064034,0.0342617948173425,0.604809195269799,0.000323948644882728,0.000212175728257338,-0.00024561836049795,38.856405840631,1.57971058464512,28.1204059214991,0.595205192765997,0.112255739083135,0.292772537531525,0.0701179871691624,-0.749695459724016,0.446405025882833,0.560775537484326,0.804416330507072,0.739278579716074,0.29242724253752
0.115052304394071,0.00615099654871125,0.589133151687441,0.000312214413528311,0.000320068209106161,-0.000234662247304805,23.6698460867784,2.80700437773912,24.4432857233682,0.42233280000564,0.105246016182595,0.418945936644295,0.097860348358266,-1.03800464889159,0.721599451147905,0.619960261903703,0.885066968155163,0.784731432131495,0.338162232864015
0.0725290285120264,0.0374700767331296,0.516449713994097,0.000305802514878955,0.000299065882854105,-0.000378547116723009,39.3091445284275,3.2413727610079,17.9012260790216,0.468786079879943,0.120045062058543,0.522438697823828,0.0759857278051064,-1.33585348383011,0.432985933626629,0.910733598906671,0.410039458329184,0.641052236894809,0.239501393566299
0.0140201485685073,0.0224364753713844,0.644029409242798,0.000231396084235069,0.000197313489767839,-0.000315136722169176,26.8362643407968,3.5613527443258,30.1634706948709,0.238977287086356,0.139983630453696,0.44747853237701,0.128710068364022,-0.52472524541663,0.826496867330559,0.749795816225248,0.343743767367885,0.646162897146144,0.314104735523346
0.140455936185976,0.0315789048958703,0.602641164644303,0.000351230305258767,0.000256084922944254,-0.000213435395477223,45.121840596615,2.08128826543572,30.9499941620762,0.462953974816812,0.14324496019459,0.482081506511429,0.0736352057352243,-0.647129120474448,0.79323003018559,0.747497852941603,0.793947775213048,0.665934561264468,0.293745470099382
0.0104092669565463,0.00435829612911135,0.366584042025559,0.000297516570992845,0.000373244617899298,-0.000297606319668761,55.4742619705511,3.76652719579462,38.5717916070057,0.681792117445912,0.15246582481637,0.451435317641163,0.115207281564083,-1.4641222072014,0.771110407592915,0.334784892864898,0.965455347674037,0.705744305175531,0.307563581346127
0.0839660344084539,0.0409761667370062,0.541825048533055,0.000237594181237218,0.000387909593407472,-0.000347545702229778,50.6651643923391,3.54320934815293,22.9363551235971,0.567930964367146,0.137181496830564,0.630217883374503,0.121297427700364,-1.18933694151486,0.774699467083253,0.36369378699741,0.734542685654736,0.869731584720752,0.285105913050631
0.188915569977639,0.0495999116913977,0.688412586503526,0.000273522494274968,0.000399990978129693,-0.000332536145028949,52.7357488885615,3.69865115646564,34.2367480112007,0.825392496135117,0.104708668576796,0.361947539392238,0.0758469802339235,-1.30206845693275,0.881766451889463,0.497876322641845,0.220970869314019,0.624981539967742,0.419454444237684
0.0708425962420763,0.0182967218254017,0.616034634547731,0.00038294886100395,0.00037588639700438,-0.000297324795249753,23.9386822871833,3.70952408571553,29.5683253260737,0.209245296084629,0.109680509370212,0.695094237190283,0.0942036184620252,-0.882765328398362,0.627085534715233,0.81531837049704,0.802970111780101,0.854372271333196,0.208965595644428
0.128088315656094,0.0292562622427337,0.549698958567359,0.000276630463465214,0.000225608710617099,-0.000157256948628385,48.839040561455,1.90874499064928,34.8623223265711,0.261928666352601,0.156748614145008,0.390524426037446,0.0762631709842267,-1.09675937060445,0.59066695648334,0.961698066344361,0.738733263181034,0.935194350753787,0.308333972404674
0.0488710888298694,0.0313175689391978,0.60410350082689,0.000301571988097567,0.000188293061864834,-0.000357768174706318,39.4206801159494,2.34400372914679,28.8525429228146,0.274355556568829,0.116639251054817,0.32830682587969,0.140601286094827,-1.07656841046743,0.457828874786012,0.620597843994635,0.250770561760664,0.611360608796127,0.222341937334298
0.0669493404127564,0.0197990571625795,0.418631949548641,0.000179643953399073,0.000230908614519576,-0.000207264114963453,37.1010251012817,1.60377526934783,32.1050902528106,0.209504806840901,0.11944625760993,0.589388697074377,0.0702298962747236,-1.22240334720141,0.850348292883299,0.599366146570444,0.649357529852632,0.740287941149257,0.313648649463498
0.0173721832584811,0.0148757109632956,0.47503167506678,0.000193797015244374,0.000288496652579304,-0.000337261995237146,34.2262711088266,3.20498664704132,30.3711672231885,0.285746434550732,0.124310514769269,0.619963639636718,0.104121250579634,-1.24885843299911,0.513118629540876,0.795638994023328,0.218584086185042,0.665119818476452,0.283319698728786
0.0355204240472952,0.00187945762941937,0.582226165543943,0.000183989003967164,0.00036525173073685,-0.000356004278013192,20.1888262946748,1.74134890886994,25.4613124741785,0.807925859491744,0.129899589406035,0.695581687833532,0.102490133590302,-1.27365839154343,0.574742993221432,0.67605645319807,0.104657483283943,0.778906153856497,0.197073180782322
0.0576569705598522,0.0397002636231027,0.537001088181635,0.000178808807460184,0.000324767474518371,-0.000202515723479136,21.5152851413842,3.4298315433211,22.3501703705328,0.662464694671251,0.150898641130328,0.348670280454059,0.0857904657896329,-0.768607176795214,0.819138277273858,0.962136721540118,0.519862099003489,0.904047478880943,0.197701814430538
0.0910177569697693,0.0417725424329782,0.405862502850402,0.000388357300472562,0.000392331939363581,-0.000382863066429117,23.9272694954649,3.03690847143822,29.7222516214068,0.802338055631953,0.0940800212444924,0.359546708840566,0.118355740955465,-0.847966879862283,0.482221249916172,0.793130507182578,0.174229914050642,0.655410287895286,0.270714777147258
0.00868307517608628,0.00344788777050012,0.456534789344649,0.000291091072183704,0.000273946253257707,-0.000326132645254276,36.9089953968395,3.70704060499033,23.4440342912644,0.371376015717501,0.116659305756415,0.213175713388793,0.129990267080921,-1.25426287381335,0.964264481833251,0.624413875074498,0.528559545952408,0.770315797371378,0.254794981353648
0.0893720527766354,0.0421447128484419,0.43086150658062,0.00033454497523274,0.000305475383686833,-0.000394908304713996,41.6282549659442,2.72876100989757,28.6353129039693,0.804263133794659,0.124003199775983,0.572545887741183,0.119853837448899,-0.964192997898286,0.639618698329851,0.27209501485955,0.803604480635514,0.930542507194662,0.26913078731565
0.0510209235496272,0.0270334917862296,0.438410453636708,0.000348680154314517,0.000292309864655544,-0.000325518894592533,27.7133024668228,3.36979854111133,37.3545754045753,0.272771486685743,0.128449407146517,0.218518053452407,0.0946147425924358,-1.48931392347914,0.903867614692356,0.573310172977609,0.993056540627289,0.878568656762647,0.172173004028387
0.0552948062394129,0.0289126777776876,0.468561278332308,0.00037966023724726,0.000291541142348084,-0.000251810987869976,41.2123451883191,1.54697118801375,37.1500350052239,0.748665497349393,0.146205091548419,0.682101905307306,0.136399098149892,-0.579019321517864,0.889288534240006,0.818869632796819,0.833312529179011,0.766760841649165,0.175846332132672
0.00689001874493668,0.032595907987265,0.526877562297085,0.000279674102689857,0.000157584039393386,-0.000367801739738187,25.9761781087642,3.6049347895118,30.1376256597054,0.305433740139597,0.125301889268197,0.661568508902991,0.0889335351655539,-0.701615283608825,0.533404227145994,0.517864311960588,0.277460677523864,0.871477310108269,0.287845638598858
0.00749231622414431,0.0099013510689555,0.693508493406939,0.000243297002163269,0.000170198325340073,-0.000287554147237407,47.4571841906322,2.86060131617647,21.0258160699198,0.81230634004814,0.103976399873837,0.442815521395765,0.125363646509,-1.0248514274306,0.917406531548966,0.9080884113598,0.36638572126464,0.803652224267553,0.168136822560229
0.174986628077152,0.00912390443180648,0.465069602852031,0.000234882597795668,0.00031945094071934,-0.000305024665180497,44.2949740737863,3.87625381028377,25.3940135489005,0.364433021903511,0.0944122005037777,0.495431024372422,0.149836117771016,-1.44048114345859,0.480097839420754,0.891558501103707,0.689481871883501,0.896422215369557,0.398369548652207
0.172352030641923,0.00448711227292755,0.642748339879334,0.000386848283252407,0.000320140804471894,-0.000250574652432425,26.4832859116886,3.48056932040781,38.520295856734,0.813954870692679,0.132883297620111,0.269612450513795,0.0721229164900677,-0.741902165075686,0.745384014098905,0.718944611645862,0.230716616084892,0.661245711665674,0.224921552273382
0.132322267219777,0.00270154354599608,0.48834397211724,0.000321263717012208,0.000375655805488524,-0.000344494950610019,57.1876236654725,2.29175546469982,28.3564194281003,0.2168860481734,0.15119250663902,0.606000187880942,0.0845982044006581,-1.29403410039578,0.649552100040205,0.47790301081085,0.551025394776138,0.61147773090112,0.192318350354978
0.0136078889924381,0.0281868274942658,0.448209173304712,0.000204265407944234,0.000367873687837253,-0.00038026474769916,24.3658976432029,2.26596109683761,30.579860616974,0.787458623931623,0.086763297281048,0.244713839118679,0.122460746501265,-0.581132898396657,0.984588890446955,0.563555607319375,0.628583162671095,0.628228198098931,0.164937944552614
0.134486023124912,0.00708778763998745,0.513879050914477,0.000386289308031051,0.000296507058446063,-0.000237090110885678,38.4978810566074,3.37661358911428,21.0986260145398,0.584730912010857,0.104022629868543,0.533165090585748,0.0849017642291053,-0.754265007573335,0.808484764886508,0.635438205813368,0.783120038675214,0.897683976114809,0.174957608788821
0.0941481237260439,0.0341514923315998,0.576459228819803,0.000262653515048771,0.000255432078842384,-0.000211708290323169,54.5685245881882,2.70876264768362,32.8205756012059,0.645751714346876,0.13035602570209,0.329638669023639,0.0935545481838612,-0.85224106384612,0.499041271506529,0.844166102687145,0.640453159621684,0.878737021927687,0.240352297118618
0.133370923803465,0.0225478772696644,0.539214325094716,0.000351005822155314,0.000319129657024265,-0.000304247311811506,55.3586341188662,2.84024192708991,36.6343373234597,0.666009001480772,0.11444902267199,0.451839589588383,0.0916067521610786,-1.20083650952484,0.841728686328279,0.736639365140721,0.534993386129383,0.884091987587837,0.240752978202612
0.0729989522478299,0.0169020947934019,0.603377096001292,0.000331089807555817,0.00035049665211079,-0.000193941984476114,56.9106572649349,1.91706276923127,37.1752816467138,0.482993405215531,0.082375120002261,0.613125488773027,0.0753670039362274,-0.824561472907507,0.757919707382191,0.518159712657394,0.878139608800458,0.881580788128288,0.183001652440459
0.0476854106140253,0.0309021243582852,0.605487011079048,0.000193908172312309,0.000186893305535719,-0.000388639849989345,37.8754725484457,2.82281464341329,21.9596805521578,0.415253183152018,0.120060082972863,0.34972373541072,0.115776906360341,-0.962397668578662,0.51702938928837,0.29308743721551,0.1136042971113,0.834494010185101,0.294617900538181
0.0292657662002917,0.0486103385357874,0.418426549418038,0.000295917593916315,0.000302557592523925,-0.000389162868056058,28.4447366709045,3.54823158444177,34.3220719311057,0.762493665732975,0.100591743880318,0.347455382633721,0.136222415368629,-0.793248636788068,0.662881199090928,0.825467918447716,0.390831579642301,0.84068534612521,0.300182006012457
0.104373226531345,0.0291324562053091,0.379975884661175,0.000320946730462815,0.000200856466218616,-0.00025090572714437,22.7157885908118,3.30738565111048,27.2317647020041,0.343487841758477,0.146429381158582,0.454258097745245,0.104967874565686,-0.952253468182016,0.518479455162725,0.326354402299101,0.618642540467344,0.74244888833183,0.396301675623588
0.188509086152093,0.00957096280611931,0.65259776010206,0.000185141003748053,0.000156864670601732,-0.000205285353366441,39.8973044882901,3.2168138274696,34.0029407334533,0.729314757030368,0.135950879893887,0.673459609817481,0.0917871571982699,-0.616060591578639,0.69119151758342,0.999908744741169,0.569282913215226,0.751921155629051,0.360337077914318
0.128768670496775,0.0309302714026204,0.604514046252907,0.000365264885624502,0.000174205852909518,-0.00036525132826999,31.5831318733624,3.4514109076901,19.4743475875274,0.690512924662566,0.124276211690946,0.52878289700024,0.0859825415641023,-1.28039193806293,0.669134553745668,0.592020751523227,0.157488381516095,0.753645955366106,0.209756876013097
0.171268227795269,0.0130059635068477,0.45488282896966,0.000171907212841538,0.000360284259811762,-0.000253331790202026,40.4035935944443,3.27024657490954,36.9833901917213,0.440552583545788,0.153047365756314,0.368966821004714,0.130414549062923,-1.35334554350345,0.977604999617301,0.41046839013764,0.638715983900032,0.850216404477379,0.378642966419386
0.0647900518019649,0.0381035672985526,0.512467182118314,0.000276866544123138,0.000201059963979409,-0.000220341981833025,49.7046291417008,3.07630609424649,15.7383333384661,0.296687860380047,0.107386036521917,0.574047497718711,0.110762761742882,-0.638444571747522,0.523995440397877,0.81404820955017,0.812717282842798,0.790595580773673,0.370609144651929
0.119578410147387,0.0280684110104237,0.54658448657234,0.000265671833532435,0.000335262488541174,-0.000255124207285854,33.8350492742254,3.42171445023637,32.8393320326926,0.66816381148429,0.120346380459499,0.50191634777619,0.117822135882941,-0.711462405538497,0.731209528742405,0.838806504291793,0.412375430860906,0.870496259702338,0.267369837642023
0.0174404803271056,0.0333768944223103,0.370122447209588,0.00033746478304461,0.000389444154337378,-0.0003850505748461,46.5794922923824,2.4689082591451,19.8380333052773,0.693010269045787,0.0920693405027377,0.31302322402581,0.146127311316649,-0.820539434671635,0.566793759816699,0.820718526539331,0.55999893108122,0.777642818269296,0.388788802000775
0.0427745779199689,0.0330656987954463,0.607441281151632,0.00028115693259602,0.000334509945046195,-0.00026147132215354,54.7827865157183,1.67058868201352,26.9956152249438,0.769171835006789,0.12772331771737,0.314629493680627,0.111670220099785,-0.790584136979887,0.800745960260974,0.579710150748491,0.846082010760391,0.610756211307435,0.178677686256061
0.130209181465463,0.0216990707069971,0.394949349002944,0.000262362563907634,0.000301583353437949,-0.000167378721479113,30.4378774272495,2.88193094670326,19.9122766165257,0.48954711052503,0.152274662347169,0.486001021660282,0.0762214258458302,-0.601839678256695,0.841262644414138,0.58308334579505,0.28778406033332,0.776701535115538,0.241583668590977
0.17866357415718,0.021390860830691,0.503806311543592,0.000155395123456799,0.00017605646188563,-0.000237803455080934,52.1145936034402,1.93662718322982,33.9361038713813,0.836725558138487,0.107101651972694,0.420493205708413,0.0633652597435657,-1.0823664001065,0.407994771256577,0.495889142859479,0.677631398915197,0.657533135692965,0.371359355483106
0.127820874317619,0.0177959836288523,0.535458538632739,0.000399098956240186,0.000199816216784394,-0.00018995457538456,26.8144815956211,2.66059761883264,22.3045970085252,0.359940912394909,0.0983165695072028,0.585863177603499,0.0798722524879337,-0.889521056033904,0.746127698505623,0.346419886173122,0.516097880307003,0.727629286815835,0.25124152135089
0.14025183837911,0.00514483827154353,0.606696200515819,0.000337326666501913,0.000248817277975148,-0.000353558680154732,37.5143372606672,2.25412753551403,27.6621727575044,0.574897877786165,0.146147190411625,0.260262769059278,0.113115782000078,-1.40708921310127,0.553669643421005,0.771453683464726,0.93121719431181,0.689528461322972,0.358331793063136
0.121363310886392,0.0255203900490294,0.475244819332717,0.000362638542471822,0.000168698107497107,-0.000155050626871487,45.7824891618174,3.44455993131928,38.335480451935,0.641729367229086,0.100212032921581,0.222015072350895,0.128580091623624,-1.11695874825423,0.666026881901082,0.309419226219567,0.801646652300539,0.732289010075196,0.288593576190169
0.0680189079035621,0.0316251269662517,0.571683822847969,0.000298422982388351,0.000338151951509722,-0.000305666902035514,51.2115748977599,3.40704192039984,17.4750369841679,0.212724487474549,0.114767840387579,0.337787028375741,0.0654438317168481,-0.658497319924179,0.54618007064932,0.379059975061255,0.432524473530939,0.916070561950619,0.173521855251614
0.0180693428582733,0.00163802365994303,0.638928378576215,0.00015337114408067,0.000284023119627091,-0.00016521413885152,59.3496459266574,2.11094759857437,20.3817864534581,0.74354908058239,0.149726127178147,0.201565060043863,0.138540372928195,-1.1932954189314,0.440459444496594,0.879311806744027,0.393040323905041,0.858837030484438,0.37531742378792
0.0504838015211781,0.0363797713059387,0.450257709889642,0.000301265147991575,0.00020182300891768,-0.000154323128315523,26.5985388573073,2.66704331205925,32.6063074499737,0.314432088348995,0.148041310302764,0.48038612757856,0.142047597872,-1.44216047735264,0.958614561729552,0.912270646389263,0.431865969604836,0.649158523243545,0.325565188168532
0.111977593679701,0.033955774180525,0.666987392920259,0.000375348682208996,0.000367507160286632,-0.000170352167498961,57.1347688756728,2.95705314526878,38.2273187726076,0.312998172207177,0.136624177063567,0.236568868672863,0.0617258222443191,-1.27712621812973,0.852647739254683,0.43576484071929,0.326158463215572,0.649413638169683,0.161908733383322
0.0473460180454981,0.00561103946791547,0.574801591897729,0.000221108022951812,0.000162765670832421,-0.000390988965189317,46.7317751628564,1.80995233654374,16.8702729462277,0.492215987959737,0.124690641204131,0.491380899190515,0.0935039702274464,-1.38974982161502,0.619495926605118,0.705603343789031,0.622233813829627,0.894688657948285,0.323152303632677
0.0951986206209066,0.0433564077687018,0.416000392436845,0.000250505847724116,0.000249640179988074,-0.000361155453404955,47.0435515407193,1.71422940858853,17.5283572923625,0.334427507244427,0.113172032686907,0.296340563631422,0.138619283335009,-0.530524361769591,0.949872835442889,0.87798702226871,0.12504578039858,0.843467998506656,0.150570352095456
