"iR","iE:iR","r","k1","k2","k3","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","z2:z","z3:z","p","d","covid.d.factor"
0.0874650556469685,0.160852558703859,2.87305486046903,0.000452770087944255,-0.000324387233490311,0.000170366535270517,39.7344819177004,0.410830884844891,0.0928966127326634,0.685799530638242,0.146756479126192,1.33924386226483,-0.491890485442787,0.435159010154009,-1.20773567696093,0.703746624248141,0.613446034327569
0.077655299391232,0.177986588051006,2.45671078718345,0.000591795464538271,-0.000999911873007356,0.000184770970319456,27.4111295005043,0.39020636117768,0.0658347956925708,0.437760603612568,0.149840137851494,1.15379307349996,-0.578221685647732,0.435520394126015,-1.08972503377851,0.83788611268776,0.513813758230931
0.0942049032546813,0.141478496859788,2.86320522886546,0.000446050076670498,-0.000589610404527443,6.24448799878708e-05,26.7319715827641,0.380179754148063,0.148425131445137,0.745859223369276,0.235303111863928,1.32042177394343,-0.515342507634172,0.416486120506826,-0.843526072924584,0.758645008569855,0.673958906169911
0.0153125055419025,0.167331359862651,1.88131154194862,0.000288936581114952,-0.000148937886805064,0.000159395981732849,36.4561629387597,0.380723692921072,0.0783918554690201,0.365980376091693,0.246718672296056,1.2442096319544,-0.424228880725692,0.401917158451087,-1.89412826002017,0.535700324981978,0.761169090624223
0.0379568524586502,0.10624963345314,2.62967557768784,0.000888262628471276,-0.000129236958419019,0.000143272402245877,24.9215869941857,0.341879665743152,0.0685935123147288,0.381906827881793,0.28869044770617,1.23258601933594,-0.508893619147331,0.440774103959588,-1.64265576228313,0.586124562842189,0.542695164694497
0.0708495624815417,0.0435859554645186,1.6577669263342,0.000846562820033198,-0.000543663444510987,5.2327036121767e-05,27.2578280951952,0.357335001107235,0.105766316281391,0.579190321831731,0.371990396038909,1.19473603689178,-0.515711930569261,0.422110768363532,-1.48509239708125,0.681229069773457,0.53655983204667
0.0373588318686443,0.0218661118544467,2.25761998172073,0.000933527839798226,-0.000143469290084206,0.000178673134247516,25.4827935438137,0.388723912897264,0.109008988520767,0.757327539279079,0.150840651885257,1.1292055146461,-0.498927127641564,0.597694846332694,-1.79127430676911,0.551580810790144,0.775664011885249
0.0623743227223074,0.0678034449959508,1.61247643392649,0.000606344449616629,-0.000924725117613096,0.000175357022576779,37.4286386426057,0.440827461545903,0.154647904271958,0.704815316713788,0.137961093820655,1.18100148089824,-0.571235828986655,0.593362485205165,-0.786579970406555,0.8580634676979,0.751317332776659
0.0870196511813277,0.107760385218024,2.73093688151722,0.000145544421223539,-0.000247702937715454,6.36538052767399e-05,37.5821358980797,0.309335849078221,0.137498057816845,0.218440123489639,0.341924978995835,1.14480836414026,-0.403179504314065,0.545511696367385,-0.669746310829977,0.605817665946088,0.728140209763986
0.0431732794312481,0.172558539973388,2.32502284443821,0.000264017440793093,-0.000526186674570921,0.000105703915995033,24.1106672052884,0.330659234840272,0.128151995861654,0.68649161597169,0.186902460471261,1.30172997424949,-0.489199954352497,0.442701566478626,-0.592584986757161,0.98872088386002,0.789998216272215
0.0950782133563515,0.158934733834536,1.63538540400584,1.44522040042677e-05,-0.000276097029621014,8.26837318020058e-05,31.9039534574669,0.405265563557064,0.076546049204298,0.712850887096673,0.194308601267869,1.48962147559672,-0.471595397592072,0.465024590917506,-1.22060696610291,0.958739577159441,0.553030986420298
0.037204873264581,0.1264830791038,1.44263331063208,0.000214352853565998,-0.000871962951021735,8.11092451578355e-05,31.8393890620659,0.332110872063192,0.128778687492386,0.697606096069329,0.259325964602572,1.07834658418763,-0.416929097903225,0.479068229468151,-1.12879937221739,0.580670647650181,0.783423082131706
0.027202680088887,0.0168619370830067,2.56894275540525,0.00049258682364763,-0.000850494049973064,0.000188983858170453,21.5220817822528,0.337992229830753,0.084992391043397,0.293441937408736,0.280748330108728,1.17731531156646,-0.550738466862869,0.591637487279391,-0.717157023174781,0.827559670947803,0.604296821021196
0.0851200369518087,0.035824152504267,2.709726661129,0.000786790840263029,-0.000250125517884502,0.000156928184204281,31.0477518338943,0.360650153403741,0.061223366765383,0.646366078964667,0.363176809980045,1.09189957016051,-0.464537252828556,0.486055785467879,-0.67186835096851,0.873263983023819,0.666463317554188
0.0147265405016579,0.115284700418306,2.17197949353974,8.18380827585631e-05,-0.000145837864296953,0.000105495433526754,27.1937286188298,0.354434170078009,0.121600118586149,0.471654465625389,0.300856930882554,1.17389196788198,-0.417238395532981,0.403726439702697,-1.07163509265473,0.891502250545037,0.722472720031487
0.0838570377739938,0.173542512435783,0.86692307319919,0.0005814630758398,-0.000204985233161971,6.45845807460952e-05,28.5603774324122,0.410384763606126,0.0859544851268409,0.258758311412809,0.258928868633159,1.23602897190749,-0.426599894508782,0.489030343835925,-1.68866391380555,0.607080297993302,0.728580281954468
0.0139306554006995,0.100939307016116,1.99182155250999,0.00020979189967182,-0.000599829941178695,0.000107053134373273,21.9171298150796,0.373653310734616,0.157877574512797,0.676435411598859,0.104892867509741,1.44464791047135,-0.418917320131573,0.599217852596675,-1.93872508380017,0.522073726861311,0.501698315961356
0.0990726456847042,0.147685984826782,0.993732010941409,0.000825246254715903,-0.000844813898921176,8.42937800612068e-05,35.5245161520053,0.391712680492108,0.0785949616243675,0.704477551217005,0.12631747992551,1.13704032233548,-0.513844819360785,0.576062892706553,-1.89499027748657,0.526167408296412,0.606482848705654
0.0738668993623345,0.0737601570181626,2.25839090752493,0.000132060495968689,-0.000625505988927325,0.000130037204372021,31.7921845022418,0.426316502648592,0.11683501356234,0.509668675969495,0.276324633731856,1.36268927633176,-0.586059583982453,0.537252195935246,-1.72591041113515,0.957475912046502,0.716434726936626
0.0882727665653825,0.0941494749885316,2.39498545635977,0.000996700814994336,-0.000310211977961217,7.57040444468614e-05,36.1510369795126,0.308754108251806,0.158505546913358,0.297465753109567,0.243562108944007,1.31244578753916,-0.467973416175616,0.49251034875121,-0.7405923682875,0.791215877804284,0.740344031814206
0.013767697096651,0.174901160708514,1.74688570041559,0.000421285340197918,-0.000662496899477509,0.000156984636049531,20.7783312653238,0.411082734614145,0.109650178910388,0.443666788335238,0.393535606554127,1.28236139018923,-0.436755281714955,0.439009164598367,-0.788735100355744,0.855082270456672,0.621390949836047
0.085768655235488,0.116642648888253,2.80277682530791,0.000578410142027102,-0.000576156049121334,5.611199663179e-05,32.4048708149853,0.448048629858799,0.132475556295482,0.759646121156868,0.186109337495663,1.29762678736479,-0.537043906890911,0.558794546857662,-1.01028002154157,0.807061305616633,0.685626318532298
0.0683741137974896,0.176866995715147,1.29349171213224,0.000954675133914051,-0.000432225957408245,9.40646187744569e-05,34.1918084755897,0.368419767176919,0.147589808596283,0.779055848816363,0.284267177311471,1.30401339858161,-0.544696770237386,0.433549577744585,-1.00516903844355,0.55036853603945,0.600002915512235
0.0456755207556672,0.140072640506547,2.32066301813854,0.00069881245647653,-0.00077609227724385,0.000142636332408222,29.4294568498976,0.304764382702205,0.11248090805579,0.564915767674288,0.220940087587363,1.09278975027078,-0.577519418874662,0.550029864307291,-1.86073831137642,0.725378766899308,0.73481816563888
0.0607954373516515,0.0330049984732286,2.20821358515745,0.000652271072388375,-0.000387932976207673,0.000149209958568413,21.8357328757442,0.378408357093832,0.0977760938911544,0.405352733728243,0.194663994049514,1.21887632422335,-0.515836623560389,0.492357502911581,-1.0354977195486,0.762437091082645,0.7616153295781
0.0411684480379056,0.152287365523238,1.68886941286076,0.000626869137358586,-0.000463349817453278,6.28694088289165e-05,29.6595083881915,0.404477094420127,0.0716197828994986,0.448093374775676,0.250105625581811,1.32241415679602,-0.564481445526316,0.432865872114291,-1.90122685958305,0.944249904598653,0.603304958657338
0.0141445545671857,0.0950272699279377,2.60019229348652,0.000332210376154184,-0.000829818041516724,0.000100921577743406,23.4186674093486,0.423694794051582,0.12064267532855,0.23583069538367,0.324973406994878,1.24747261147411,-0.447299578698724,0.595057140900893,-0.720675523210736,0.843608665598983,0.581210914890398
0.0725052565516788,0.12988884681563,2.30429808133515,0.000806668881554054,-0.00061796224099691,0.000161916289139446,32.5652719997677,0.33489197340695,0.123787413656168,0.442771248022141,0.337125888583437,1.28209041162728,-0.569710496634338,0.570586919608774,-0.820155466443905,0.842308242452137,0.731375195905613
0.0125114453313453,0.0262296656288835,0.618881850395895,0.000594334337114168,-0.000196526204244373,0.000111446044679498,37.7369346495392,0.435992554997618,0.154288767710615,0.644746181876212,0.371705209579156,1.25147036283343,-0.477321724163011,0.407198004585598,-0.886979640574567,0.584193820659459,0.788426857534587
0.0464233792251931,0.165621773687011,1.87065977945516,0.000357145474426916,-0.000143610913636466,8.14718067418784e-05,35.3301570992203,0.422566967518511,0.0917550609214387,0.539743907145178,0.314491508427984,1.43027157373769,-0.463742947942624,0.462090963891956,-0.875618186178291,0.602258408495264,0.711520805510087
0.0948935758402804,0.198424407044859,2.91729617829726,0.00049931949764573,-0.000100030093788216,9.04921850225772e-05,36.3732587101668,0.43194347705266,0.13694431645285,0.777379530864162,0.192617567607434,1.16192783681629,-0.564761738315038,0.439558533285977,-0.555008799715526,0.686313709216542,0.540387711346685
0.0403847697224841,0.0792860982913547,2.40080035518234,0.000932458060713585,-0.000186894125025324,0.000111643741129059,21.9704112775143,0.432562604903779,0.118294283930732,0.20854743489055,0.211396325773513,1.49512906298499,-0.52398995604394,0.523408095964106,-1.31896446881378,0.884522025843073,0.734368595535727
0.0667982196863485,0.120969230496722,1.92585202991283,0.0005115497026727,-0.000727786693366431,0.000195623351869441,34.4166593368848,0.324523108821956,0.139452788400138,0.257034954039799,0.387805535311764,1.19056266643992,-0.563866243942408,0.480608258603017,-1.42800356920636,0.97615691577907,0.712982631707797
0.0302311024341499,0.128838286022216,2.31554077358703,0.000610144364391766,-0.000862223870500829,7.53137041478069e-05,29.7084647553988,0.350617872309021,0.115423894958757,0.268679435428046,0.237347296514129,1.12831828922534,-0.420886070540066,0.484689307259334,-1.8264200913778,0.762981972940577,0.550238610342331
0.0386186147333542,0.085030345333106,0.990567983859413,0.000127376672003814,-0.00070897873465973,0.00016562068917685,28.5471887172821,0.306223881395301,0.128424365342253,0.208617926874338,0.247933787470497,1.38936322064143,-0.577302722403283,0.455508701667469,-0.649396408515144,0.749536493812998,0.683189434859785
0.015723678441362,0.0662944047994151,1.39264817654272,0.000183311206532388,-0.000501429338471731,8.76334544103709e-05,27.1088813546455,0.40229408827906,0.121493274920325,0.27919802281782,0.266129871165566,1.41988312002105,-0.501957332114658,0.450257528771351,-1.66045632569697,0.872273588376779,0.53955794241156
0.0240853303935705,0.0167699223564674,2.15916338829401,0.000144533444504403,-0.000224818292333628,7.63896747314953e-05,20.0981640840353,0.314486394964496,0.101850604934649,0.761050634890888,0.287158390278835,1.49565466958211,-0.50555015661895,0.445314678350789,-1.47609169556177,0.797555004597603,0.501581767256488
0.0343048998324876,0.160786530880115,1.83558094907727,0.000124121699406044,-0.000370798687699298,0.000168452787275496,20.759709800325,0.415750415177038,0.0894071836644163,0.626959373249859,0.365892938756337,1.14875658160941,-0.54272414373563,0.54630051065688,-0.742819219654705,0.976433270571055,0.639914340615692
0.049715031708458,0.168700086226096,0.898507605278865,0.000954106617406418,-0.000127825124321366,6.02692391281948e-05,21.9651309004504,0.392243677020131,0.118874631247033,0.756126359260222,0.15281206870582,1.15953123912751,-0.470310155664524,0.530417053493345,-1.75307575549609,0.870777025767524,0.524743198372587
0.0117056400756515,0.0227561031676674,1.26096789297202,0.000568907206456224,-0.00055368875357951,9.43037511217059e-05,28.4544534154718,0.432413852950453,0.0937744022679903,0.358065129435528,0.237473184993933,1.01327678535894,-0.444419309288232,0.449187940272565,-0.306893138411781,0.765285217172699,0.642834230251703
0.048967852777075,0.170086403175092,1.07828305344873,0.000740772981031958,-0.000440261072834139,5.30505302911391e-05,30.8140156493584,0.373707281000749,0.114561684842796,0.757724222411728,0.265041786086373,1.3725298860257,-0.466994036610704,0.507168627732045,-1.28073793005846,0.545056571869218,0.734563528184989
0.0312471987097803,0.11259587550221,1.13166298205887,0.000796731293836655,-0.000487726636436698,9.4655592665053e-05,23.8533771330786,0.4121839054271,0.149409847078845,0.267005733458046,0.281690648741555,1.01860435256863,-0.523094724702152,0.402143899808995,-0.488130088732438,0.733317611905746,0.797669620111655
0.0331995819589682,0.119724367180149,1.3474207329102,0.000919349715650056,-0.000490465844189888,0.00013894001426847,30.6063470957118,0.302809479900543,0.148630843820384,0.706423916982394,0.348260159349628,1.48206860717467,-0.43020029788857,0.584142127165912,-0.532068606245238,0.886823623711554,0.744487584475614
0.0108982182438672,0.133735949780511,1.76370908865181,0.000523619197051202,-0.00097249382515396,6.93402629952994e-05,22.9925621358088,0.426280656133231,0.120537140847944,0.297229578309646,0.269808554572542,1.46157076915621,-0.535686978480965,0.559682051967736,-1.59946206865343,0.698583382861107,0.559199480840215
0.0111478203053703,0.047356049856365,2.95394315788813,0.000379591777231654,-0.000927252472079033,0.000117498243378673,33.7329550777841,0.381607437203906,0.0841182525283191,0.765241903105565,0.189986206237832,1.24277041778636,-0.454757438005631,0.495049627305179,-0.4473692542898,0.942615360716358,0.588790463173506
0.0884583224725304,0.0443336747654667,1.32210258711479,0.000346152170890025,-0.00038999238165596,0.000106979696740187,32.1507120005988,0.442597481899767,0.101574570843593,0.351701162727922,0.154077980760159,1.29536064251896,-0.40034357258069,0.411924493953213,-1.75976266947528,0.932311946043861,0.696455256309034
0.0872323878729157,0.0266766015692676,2.5908581809913,0.000948044604827082,-0.000387436368090892,0.000139671409490798,23.241749100117,0.418828290248045,0.154093765775533,0.766731498926133,0.298352503941907,1.06965446451357,-0.573054027805058,0.551661886609625,-0.96414021144202,0.824475813477649,0.543554786699195
0.0687572241499089,0.0199169505131609,1.48780676365035,0.000688385103827408,-0.000187650936417305,8.33085542549845e-05,38.5956658631874,0.347547732365225,0.113407528324247,0.215520144070359,0.366914377318555,1.40602243139346,-0.545365880293058,0.441172388189007,-1.25124083935916,0.673830080430373,0.65037617273659
0.0139877619648399,0.11692169579824,1.20110448179301,0.000225086753611295,-0.000215575752621144,6.18331998558599e-05,22.1852573181922,0.345988024825836,0.122325565952878,0.742277057461115,0.125351501747104,1.04474342524582,-0.461197977168734,0.583745779537487,-0.246452520076511,0.727171278641714,0.676104134579119
0.0697745527738123,0.0366385658002342,1.67061473226505,0.000945860719598658,-0.000472504475128232,0.000147721754369256,29.2488521662401,0.412574874929583,0.0843967039324498,0.555017985128798,0.190009359328425,1.33300927990822,-0.544641179247821,0.549174244922679,-0.774699443862494,0.772103510725157,0.727755697291228
0.051139649528556,0.139670532606946,2.11750704351075,0.000455854828692637,-0.000620453811611002,0.000162962504375691,37.2833317544715,0.372525555019686,0.131278006056696,0.611567721193144,0.288831561124441,1.12964706312644,-0.525403746584213,0.529590035052225,-1.70272914644736,0.902557671225785,0.680114534498192
0.0692292813919811,0.0954387520632233,1.85132110997937,0.00080626818486626,-0.000391067623305856,0.000107451108152047,37.6749033962795,0.38040364479447,0.146544746586642,0.630084315723181,0.229169445931097,1.25190251288862,-0.529768120614765,0.459818510865451,-0.675114599127835,0.835376346429577,0.644940987356124
0.0413907361088065,0.0739778245776573,2.3097379512076,0.000727198033461601,-0.000278309842035221,0.000173606091069907,38.4552578705627,0.325009930408152,0.148703410319774,0.461212536292058,0.10895783397276,1.41315050308841,-0.565859212908568,0.535091492901122,-0.926367678761994,0.698995422448769,0.759351305802586
0.0297008853197913,0.127263875177319,2.32472781112573,0.00018390498189589,-0.000867248751627631,5.68291649776627e-05,28.9386051354324,0.37936726081206,0.0878453821105572,0.398721033487283,0.250233311737119,1.14967055364908,-0.47602755627525,0.507516755125113,-1.64873245578995,0.558174898694114,0.50454082566807
0.0212082615785114,0.194681894537899,0.988647725380142,0.000587891391961377,-0.000450759863791475,5.6537411848444e-05,24.2223887759494,0.42285809968086,0.137270211801794,0.719229931590334,0.177241738352389,1.14745681267057,-0.430607293212522,0.541352500451667,-1.21146113325004,0.89084428898377,0.596933050603163
0.0558531273198593,0.120556542145885,0.713411464835905,0.000686909147518687,-0.000816973235758883,0.000139451481991389,21.3550372104611,0.408416297902167,0.108916209360732,0.332588155426458,0.349136514348863,1.25417184316091,-0.500118580813085,0.509554303864126,-1.64477809634735,0.578910690275603,0.672889012816316
0.0946914675615262,0.0460434141265399,2.66162731519629,0.000149113362130818,-0.000975226457197173,0.000166846846885292,29.9510367520542,0.403023952324409,0.136032366589216,0.688400123488251,0.309830428834469,1.47348932551364,-0.529353607188817,0.576781232505757,-1.12656776016289,0.999933346826079,0.656409551802347
0.0671256229243963,0.127400874421914,2.31757141627818,0.000862392796587509,-0.00091285293000706,7.08301098606666e-05,25.7885629586984,0.417075342116365,0.0778792472490886,0.65275881412453,0.266047444908996,1.32876249481233,-0.542265823499486,0.443913014533588,-1.19260287664188,0.745031340207594,0.519199203134212
0.0867332869741786,0.059141393894949,1.24880040169597,9.67768784768134e-05,-0.000242962487149378,0.000138014663415297,30.2053443118402,0.406203539280803,0.147959272828054,0.422097406090936,0.373906255858275,1.16899365545437,-0.443506589022294,0.429267992221968,-0.266754607839649,0.631617787322456,0.679593969654199
0.0375926910272753,0.154681553731507,1.66066184774332,0.000512295435085883,-0.0008163850005124,0.000157759724746912,34.8532999022258,0.394577702654398,0.0629417220514578,0.2892500548888,0.202626743933954,1.37406379044394,-0.487147797636191,0.572270718927169,-1.62820442695282,0.883702341673236,0.73758912271983
0.0628668099095719,0.116499686391229,1.90442954990314,0.000468066349670838,-0.000332852123659267,0.000136901230758755,26.9161914837298,0.415346987012331,0.131343305960538,0.632089828284225,0.251222235367447,1.30186805510762,-0.471481214213402,0.557728072371706,-1.0063225732679,0.899300240018327,0.604174384686258
0.015743616658831,0.136693231430484,0.643732588580848,0.000752388611705194,-0.000138071664127731,5.8996173685207e-05,33.2880484280844,0.358143425937253,0.0793353080010197,0.655197610296169,0.145299574552965,1.11301442926222,-0.408623033235082,0.535914171471307,-1.49994524534233,0.88786591805603,0.653394000043161
0.0274367577180103,0.135492796627571,2.33853105243878,0.000529142578220074,-0.000335559219062328,0.000133142160392553,37.3932934205048,0.310226802826754,0.1079695452581,0.725266337811528,0.278990861602244,1.11457680433942,-0.485169668214271,0.541925657082923,-0.797966667483281,0.737184649188343,0.748624686462409
0.0677999549047765,0.0922350078703556,0.821458278585342,0.000454983993916248,-0.000454083620236651,0.000189557480049157,25.2193609477021,0.382936959906772,0.0796446492039598,0.467345732581383,0.371002001144597,1.28604500470054,-0.563984190387248,0.579631957945973,-0.676358550985902,0.739441073204197,0.562530626528501
0.0901488567248802,0.0910906669858533,1.59891067451778,3.12374138467223e-05,-0.000906216902304767,0.000147347049529711,36.0554705613106,0.326151011346769,0.135740038098837,0.78767876638528,0.201647248536814,1.22037201999334,-0.592483056294111,0.483473227249101,-1.97606003216784,0.684883613926669,0.692596667741821
0.0666820628028875,0.0773850750550418,1.82460690016315,0.000996578311974793,-0.000820892177249538,0.000176042311713099,23.4094301862068,0.369617646304483,0.0892116438260147,0.347774510151614,0.168621617779066,1.3858885030429,-0.555839534911017,0.522125412502699,-0.961535465549817,0.591594390998633,0.638681782593392
0.0724050400346541,0.0292274756178663,2.3341212061746,0.000751715408441192,-0.000644434788529435,7.78915434383205e-05,28.754349807566,0.345235880543443,0.110646893158454,0.546060608375538,0.348071447594278,1.060320838247,-0.481934974825553,0.418542095765114,-1.53905724623254,0.857119470262745,0.777089109788369
0.0637021753387549,0.106792836334894,1.39462811655908,0.00085209354284496,-0.000932657879720791,0.000196977117386356,32.8883172191043,0.416678431997518,0.153354724377518,0.607720444038836,0.175794166475674,1.02206282433157,-0.447582208655309,0.476631854412099,-1.20187334090848,0.568425636854838,0.733835578304157
0.0390742863068264,0.130073464975089,2.08386444685108,0.000597957712567353,-0.000322884490814246,0.000106583501341741,35.605950757366,0.414431784511963,0.0699254764558747,0.211733019914525,0.230325227231602,1.13768316813892,-0.587894881575632,0.568321159735648,-1.5614333246442,0.611906977674342,0.610816489843256
0.0160568561804737,0.0158371212519341,2.56359551661609,2.32405235192529e-05,-0.000517481260189903,0.000190866968503629,39.6766535410859,0.336668583912542,0.0815109672308977,0.701716910455888,0.361483728225902,1.00156152555459,-0.42542199023858,0.461338174966148,-1.87821411226378,0.924583625643398,0.597632115958678
0.0309762073818268,0.148147568714519,1.21618544039045,0.000609053598892828,-0.000813600577360322,0.000197423856932786,23.2942008437961,0.370027712279407,0.130403335986077,0.305639377782587,0.355132289234037,1.28049267561047,-0.417718529504817,0.411560964586213,-0.323943353836518,0.945200353946847,0.610684379911958
0.0593663796110824,0.138884244442235,2.76477644450769,0.000902332118500487,-0.000216778582736733,0.000187761516143649,38.5690283745651,0.387432538475876,0.152909923468228,0.304349296150822,0.312396018792712,1.03660935344644,-0.596193124141172,0.444561504406917,-0.642097493182123,0.647382947959161,0.575352851589583
0.0295534352840693,0.0310256242210379,2.10506900251552,0.000291507793360616,-0.000953967417213484,5.54258347656811e-05,33.3631728853441,0.318552384500962,0.0674668935098763,0.469793006748613,0.267500236642337,1.29137883496261,-0.525579428233625,0.422058460851293,-1.34179188311696,0.816013272232919,0.674079676928953
0.0516262792696641,0.174719463735271,0.971238478823798,0.000408213681974509,-0.000641388665344869,7.33393357496941e-05,33.5253317863696,0.312864677698212,0.0701181961393449,0.324049197958596,0.224368386454391,1.0963334551234,-0.42527977779191,0.593922141789722,-0.3500796709924,0.923779697966645,0.508323498612153
0.0759423502708343,0.154358445410755,0.577564264314133,0.000599783546595795,-0.000939729397222586,6.093933145341e-05,29.9609481150967,0.432863462118304,0.0705053104579526,0.275108672886947,0.294698331281147,1.38285739247179,-0.484956094769218,0.512763118824285,-0.752506466985401,0.746575746533228,0.771713687763643
0.0449493159675924,0.027341692013687,2.71278409089544,0.000485447379772516,-0.000273423566222284,0.000152339340785984,27.743691474117,0.361307060255157,0.0683228103185926,0.234146727947518,0.294563775466126,1.42374860948177,-0.540584461605425,0.586842207173677,-0.333434499979066,0.697931331934019,0.7202237196723
0.0441415249240864,0.0681413697684129,2.8958865078593,0.000998477817099565,-0.000838251830773451,0.000158169447043736,30.2709250395854,0.37992225827045,0.106275214797864,0.48300416812012,0.353195633825264,1.20210707346862,-0.524476213648869,0.573390646228412,-1.82704681774382,0.613258741147777,0.702407685789256
0.0655922999170609,0.154197095341137,1.74560664121139,0.000189194268770285,-0.000254637219272996,0.000160220662986906,32.6158586306234,0.376526564513065,0.118986529694653,0.713834961850988,0.151962220096006,1.36157725713546,-0.479369005068981,0.578934954121631,-1.25187220039503,0.60589680088587,0.778183317023888
0.074214617672395,0.116898722105959,2.77163181111411,0.000187512983782787,-0.000290446851987718,0.000127572588359355,29.6231622312047,0.434279629805312,0.101116069337889,0.253876649863319,0.142039353963011,1.24084597446917,-0.572108307085761,0.421949944998774,-0.87176808787277,0.859765812855136,0.667323788236314
0.0982887197167403,0.165961701157801,2.15631394852748,0.000696401847993787,-0.000576698465952952,6.84795847739792e-05,27.3552851079855,0.391182123073121,0.087144980639359,0.246706483972399,0.369778135950677,1.09857918187696,-0.482273755675834,0.475551164461051,-1.72176000045412,0.926852805983392,0.684573234292166
0.042309180413729,0.0286603095944505,2.83167376738061,0.000848006117517464,-0.000595958060894953,5.31434285517782e-05,26.0385860615379,0.353943659934308,0.126528230758089,0.624815109301638,0.381149344779225,1.48583179016578,-0.50895059505802,0.511353713595464,-0.764521237644041,0.910571718492312,0.750271172815538
0.0169179092527693,0.157814942319756,2.64106251645329,0.000401214209258428,-0.000713470847665402,6.06365929315682e-05,35.6194833062217,0.300111530149751,0.0833365966539675,0.757581018741615,0.239781623280281,1.30874670281141,-0.459410220890477,0.596340214337362,-1.77523305178052,0.600134735305134,0.75155373225871
