"who_incid_factor","prison_incid","r_change_factor1","r_change_factor2","recid_factor","mortality_incarc_irr","mortality_postrel_irr","admissions_factor","beta_pc","b","alphas","muI","sc","d1w","c1w","v1.ratio","incarc.prev.1990.weight","covid.beta.factor"
1.27271309763025,427.802098236833,0.722385492434645,0.685202295872297,1.27009703159731,0.722569303266483,1.29877775203143,0.844542556469143,0.557100354481084,0.79647022016833,0.215117848782134,0.0631922024317096,0.17673550804411,0.286206378010179,0.89136391140474,0.159259116012932,0.300892059954504,0.826980531926824
1.20578253313504,261.701975736724,0.704139589016038,0.709578229021331,0.963647549793639,0.56436829719687,1.06897433319252,1.06688808927326,0.538922157688654,0.830547787575037,0.221253659783781,0.0664856499716662,0.145304655277749,0.426844120266692,0.419427042521148,0.270573002881689,0.448059409783843,0.775632922612432
1.38121161377352,568.228237427861,0.63419894141192,0.748646239297059,0.953070025475441,0.677214912205842,1.03205322772843,1.12508515057924,0.67358768417476,0.854069509091551,0.247467240308183,0.142350576735156,0.144065322438488,0.997452295158524,0.37681332403988,0.310980436667334,0.547458151426942,0.899782096557627
1.2134907503675,275.281962690389,0.648620440374254,0.765635895208319,0.846443413596505,0.590704374636114,0.974296259083823,1.05208826920526,0.27308334213632,0.893219343256326,0.163231948593782,0.0701355316335402,0.172218065604011,0.128187093505093,0.0815196796300976,0.143543782068391,0.680727858606726,0.837951812830842
1.48090427964491,401.372557459079,0.736942699741156,0.800338525877603,1.28807219323878,0.672932788518312,0.970255899296148,0.893660034466411,0.564192286431546,0.798651601098803,0.235194046033037,0.164370284383063,0.163393157436976,0.379890752897598,0.698456779478739,0.228573806684182,0.94036009806868,0.792062105639848
1.19084739716867,352.217863352779,0.719645432290872,0.783691683509782,0.606365025026321,0.587008872120032,1.12841363605594,0.801233693586781,0.659943668162461,0.926871480183568,0.332054982656968,0.12784486331326,0.171498066234844,0.804602191532031,0.11589570782807,0.211720646201977,0.552808027741344,0.906607040784713
0.971785147354164,215.248078383265,0.726063470916997,0.728473421796817,0.947815255159011,0.693322317633494,0.536093170313322,1.20053342051627,0.697918714852702,0.885817164227422,0.212383819422563,0.0643945569920237,0.16332753894963,0.260816977918458,0.535581770717244,0.26658982828008,0.598946802683252,0.863001316242623
1.2947642886412,236.619604739314,0.702783076689301,0.668184413824058,1.06060046381115,0.613843398020337,1.22230848665464,0.92224516848015,0.49415347292109,0.865251796007086,0.244863350093368,0.154291825450489,0.171218422674451,0.4685246259626,0.157549192945085,0.150555250684012,0.925613124187648,0.854273420284551
0.878298340990634,262.326343676837,0.809238564074283,0.639270173782005,0.977785037721459,0.697834034655855,0.844701743864191,1.06662217154295,0.507523188264785,0.877396642108919,0.236608137803128,0.0978391788768808,0.143182926435873,0.246102450006253,0.78880289161702,0.166465955063553,0.46299305501231,0.792279649566382
1.33303594095673,286.618599807482,0.758786069970373,0.795283708644517,0.779688273614566,0.608903910965095,1.09129854817718,0.807117114141578,0.602686470336917,0.798998808699393,0.192717541040782,0.134774178976717,0.15717487052425,0.22789834248422,0.489859096387789,0.237129605178294,0.163800359059824,0.74687511832219
1.54961470080287,539.935458738333,0.726017344354251,0.735058269983872,0.95139895682797,0.697461163837948,1.12564502063334,0.975254735120013,0.486664484166829,0.959319404879803,0.175393713328924,0.133828743332297,0.16204121235342,0.904963152556292,0.583681864499347,0.137123440985301,0.0996664610268393,0.748339532003102
0.813372799431061,234.001577189126,0.667750691730741,0.622780931120491,1.46074253672102,0.613963492104576,1.08643904992906,0.973845523523472,0.401249983552227,0.922554882029756,0.210608843985691,0.0711765777990585,0.140556708051413,0.874559082183288,0.0159386494222563,0.111034790963561,0.477686894703812,0.71684878257945
1.43273113673067,359.35706812567,0.789123778273329,0.744198774082356,0.914660915119018,0.77895201959166,1.07967283425229,0.986844333414458,0.577969886815492,0.910434055957334,0.208449918388271,0.121045624509326,0.14495815959917,0.0497006181301549,0.218902811192907,0.329759507243012,0.34377361522972,0.680460257763908
0.940667107779216,273.482682678868,0.737104818209175,0.714087785797359,1.35307592342269,0.656076964682718,1.1540404484524,0.960679809070305,0.614665169416702,0.856766657240916,0.244134699017562,0.163225116577594,0.170264035171363,0.933427663109731,0.0834545670521135,0.169163655199059,0.40633707800624,0.706348543179792
1.47644855728062,656.43902588919,0.770624970321438,0.729303480388009,1.01584548712514,0.644373119207346,0.814961919231604,1.08607661274459,0.338816023783362,0.895222300422073,0.188130272106628,0.0880177224909693,0.160013596552351,0.479178638269659,0.815552956364738,0.275888873574288,0.904814834886774,0.878180930567818
1.54548933460349,354.918695696384,0.753866999766437,0.800305676326696,0.751467118860341,0.675701937059946,1.24616134580861,1.13811578749084,0.586004469312486,0.952635957828342,0.21637568606035,0.0956131157293866,0.174847259451628,0.779180421358518,0.582249770923207,0.171203205028075,0.133501511807476,0.743272059337858
1.13743591683356,255.084107948644,0.819306374066501,0.8291311750446,0.854866788059848,0.496692751891145,1.14009104058417,0.970760332685341,0.509474492091722,0.820045612131122,0.193686352529254,0.143351942679637,0.171390622265348,0.367575350574451,0.173945321179616,0.137797062567026,0.29070513806624,0.976241029179215
1.28782881972111,256.842137095976,0.729954381098193,0.729353247346391,1.22577861067509,0.60207131121918,0.751269509960455,0.903240071832115,0.552560373375876,0.891597311897092,0.143864749143103,0.17265899118182,0.164825716354184,0.184210444086697,0.742340754871334,0.191503013195449,0.774996890766468,0.803511057047464
1.17412051705473,341.455308171789,0.733426338398196,0.623620577598197,0.643104498601789,0.588689948346287,0.998053877879613,1.14804695625242,0.449594910770533,0.822397949691214,0.184194198159925,0.0783784630770626,0.160957048041254,0.130125891238218,0.244888685810535,0.260400149234995,0.242498108273605,0.905058864301701
1.21152391208372,274.410324984556,0.709878843077753,0.680821456504628,0.809926599886955,0.561864860196359,1.39252370068738,1.01415177750747,0.562626183203602,0.872985713854651,0.169133668815394,0.161496129358558,0.169557912637524,0.789096696690346,0.63746875034847,0.185322740521471,0.361150884870285,0.826570617860536
1.62437220460886,804.58819671705,0.664588856803685,0.683097638118938,0.791116853578913,0.602034426478205,1.1932451933952,1.20370055942387,0.43815568972636,0.848367978989101,0.188190019845781,0.149288876704424,0.174615111761612,0.224496353205681,0.671349312580501,0.19816338184256,0.733850648052758,0.700311260881537
1.24250730405661,330.726532061449,0.722101282030732,0.767725901365063,1.14315627219348,0.547756160126924,1.26498604262756,0.962057787238847,0.359591077680982,0.897974827079276,0.167697268925105,0.0685366972197123,0.160651372401939,0.953907940191217,0.846719562493032,0.27724055364187,0.94875297322683,0.652947893927832
1.1532087966927,262.241338164642,0.729866330814689,0.691975812617901,1.40918907239461,0.82849660089079,0.851824734611589,1.01041168171052,0.509716568597434,0.95814168126839,0.12189886151307,0.0697795689537181,0.149217283241583,0.0610269880186922,0.354234888611827,0.221871467437655,0.619097485039694,0.866365338256569
1.31055130485415,387.798645734434,0.760115424746608,0.785732285801564,0.694146875466781,0.650082091213249,1.36898140693416,1.03394086588671,0.348246839184457,0.859257702345146,0.279777057641912,0.182489038422983,0.172679858964822,0.796892729418663,0.872696986046697,0.244373920659545,0.270048698317492,0.747117268508709
1.13296331341829,468.501038672927,0.64313943960533,0.707627695483801,0.736235391138489,0.419575323261947,1.02269796462965,1.13989003653607,0.563509973305486,0.968462047902635,0.174423924409631,0.0930769594817882,0.156109237553591,0.926670480454729,0.584273776389426,0.269376668423621,0.398530805893786,0.958073015178575
1.18282330201035,334.764604659215,0.635990295759072,0.787722982919723,1.27933822043377,0.720254965113263,1.26364951272527,0.968147018571569,0.398955589857279,0.954830050040882,0.208396095880346,0.176223663544438,0.155022591976747,0.867394632784262,0.089356116350585,0.261047556655787,0.399419851685719,0.801845209103222
1.28336000154672,276.441645716982,0.676773960607641,0.709192260413888,0.743747896959402,0.802991367353615,1.07820931590766,0.989609336857648,0.608814376870116,0.872847732290948,0.238656833622827,0.12713478712398,0.158838578767744,0.750862571595858,0.926937928480639,0.118076838706571,0.818551526511088,0.692568281368318
1.29855870793394,352.660825687389,0.729310942566778,0.675383614571801,0.950815314071178,0.84518857041306,0.971772554055824,1.1030937410366,0.586510825126812,0.883420813715638,0.176929626727758,0.141369832692294,0.177547907945976,0.629430577775075,0.207535386641044,0.149032593670203,0.936917576686712,0.692004402071262
1.05784775376222,262.798973900436,0.719327824794455,0.65552730689109,0.999881662546464,0.535192520095796,1.1594350259532,0.888941744336065,0.401081811215047,0.918063560880895,0.179879356590764,0.092203092552287,0.148154889349415,0.526896100219261,0.780849866029186,0.155071408585079,0.280762698320594,0.92339219896677
1.14857090773275,221.164385285621,0.792359379983178,0.786286643962974,1.06343252781183,0.607923242645086,1.1085186990722,0.926788492084895,0.523178936444512,0.879241084071235,0.230892855249111,0.146401094391036,0.150259543450751,0.513878135914837,0.275238821916825,0.27457846732806,0.320742719153951,0.804839867001593
1.47108840598143,562.797285055215,0.714142871973427,0.706034710559326,0.87963854790754,0.583474401714058,1.05185229674348,0.95812161519966,0.470602745320386,0.855396841763947,0.173416994278313,0.0738969421099118,0.166390334385631,0.311750371430147,0.363761869477419,0.245109508070096,0.914030844992104,0.972701196367412
1.04186930846052,166.046963243888,0.709549136326472,0.653560108381585,0.696442890915552,0.726660608165266,1.05576165775456,1.11221686508177,0.541456119994325,0.8704439819141,0.162075186820106,0.119153862716071,0.169920322691773,0.158332507798293,0.784973382160611,0.269007709202282,0.791585641508689,0.791342080654631
1.1445525571829,386.400504205499,0.606676383148519,0.735369412698424,1.04734094305949,0.700326052498567,1.07013450868995,1.09261239327091,0.402257334954424,0.91139105052709,0.221933001200188,0.163963958360886,0.16873020616397,0.422857444732838,0.228049773892388,0.308556641934134,0.956980505506042,0.711655237033524
1.17509023735167,218.621235453816,0.718149168491663,0.71704369724922,0.689757421348651,0.62694427363805,0.922884871505936,1.03489524616573,0.449770059863456,0.975646214579677,0.186006468198454,0.199833966075334,0.174090997042498,0.126894508090879,0.586632863290763,0.107388856717401,0.138098953669037,0.851467345142986
1.34256982976931,294.132965871661,0.713058747018038,0.677596986182688,0.583401786443729,0.695634182619736,0.939921678481434,0.841836383972797,0.721004610855283,0.876180195610715,0.179488340844924,0.135937686599705,0.175589544911743,0.349488113413642,0.911936698611748,0.244063976062017,0.94460535291497,0.810945220851999
1.40850139754565,388.939662451692,0.750638138319411,0.707009539579007,0.874516638739956,0.514432507822754,1.27401367615988,0.766668338814474,0.40468274748893,0.839204799406848,0.153606669877099,0.0644557569298642,0.147097713966282,0.112870061672137,0.239622903801501,0.105626222466251,0.56059188817263,0.770658447342201
0.91560233914123,216.759541717068,0.738999101447229,0.676204650047366,0.853167067194951,0.699911419516778,1.18111530145028,1.01448956587954,0.47649654989239,0.906196563244996,0.258945701894041,0.11061731660905,0.153991692403011,0.764688407504543,0.973265054891352,0.134715341810748,0.161305592893856,0.75103169487146
1.5918331332956,259.201497497579,0.751802248668337,0.776629005014299,0.772319974000861,0.701762573568145,1.30862653368008,0.986986046412138,0.701111410375496,0.932946948657137,0.280580843017489,0.0614186062442467,0.168983622192361,0.576674020475941,0.637235605148366,0.229014459684626,0.457568351791706,0.791978684651212
1.29551964065425,276.140668373802,0.622931232149834,0.787107460398436,1.03984548571161,0.581113680530529,0.999338215514767,1.04575119962812,0.59661029570046,0.931111728790286,0.287806825882852,0.142282250622512,0.142755731041345,0.273068067852796,0.133162539910059,0.223486266356254,0.430512816117533,0.97135516709301
1.11183735006455,216.240200052548,0.689923642068111,0.750476586215436,0.985311273685513,0.546426946121495,1.26900520134389,0.885071762308034,0.548560785473214,0.89568357934076,0.166211831204095,0.196981027726999,0.140166392039555,0.63217553928898,0.0934512074140366,0.13463600546231,0.596433364852332,0.796562592849611
1.00016913045136,197.901209486116,0.700630502251091,0.763298762621691,1.30885730376553,0.66430056294552,0.942827482900343,1.05939465465559,0.451457687289958,0.915802301229219,0.193948813256062,0.186716840193108,0.171736636817936,0.910397822253561,0.690309387277036,0.150770703377256,0.104281366469339,0.890719963350628
1.29259797792433,431.813223416589,0.732086402221705,0.643849702696527,0.967372255738086,0.480319453066954,0.802400384533088,1.15026133228734,0.498188181538611,0.857291896013199,0.228098639461852,0.144473548554575,0.159297881031054,0.0755104077360593,0.914010547678374,0.33255811223188,0.793317592474399,0.706938185612085
1.24926830765428,283.669693405776,0.653231176726734,0.74135048230707,0.646547123417577,0.612218409834505,1.09445772221891,1.04588924326622,0.534014484289462,0.809482267051779,0.220560921618075,0.186117213426818,0.147702246308186,0.872060458341613,0.595619071228042,0.32325702871293,0.462189697442654,0.934171720846148
1.20748422301701,377.886720730983,0.660035725179363,0.768627193232109,1.11464928944975,0.43590491780672,0.979534573130021,1.02173929527452,0.505988916599055,0.833387727079712,0.207996746639135,0.136269208111225,0.173152984004876,0.473743973204245,0.25554457963747,0.18865678223491,0.590565848417735,0.838624275402103
1.30676733897321,453.924123304354,0.652176476333358,0.630676354109919,1.12521348540454,0.510620816015064,1.18515372285628,0.912171194365165,0.313425191458266,0.847382858429989,0.207738158937389,0.140983841424903,0.148568017284361,0.89272484690665,0.507769765782946,0.119242203226021,0.234561767395275,0.922063816910922
1.51967797501815,509.582947178405,0.834159568628081,0.66487888186259,0.771887921965344,0.428279730538479,1.36555409138782,0.922992721493266,0.606349708596358,0.904534305832449,0.173309073148389,0.120147647727948,0.165384663936891,0.958864996274468,0.370967749274258,0.147121111665904,0.215951692455991,0.70578481583913
1.34650676661826,250.685027738742,0.695822684722255,0.819574928025855,0.959280484494003,0.597566440983415,0.936887107214273,1.08048111280992,0.400883825941158,0.832797713257288,0.215746611272872,0.168835685341129,0.173963450041742,0.554892697993588,0.629207393465719,0.14454424727742,0.522661405598046,0.928550096596293
1.21079075598434,255.948743247847,0.670548903371922,0.754451362935097,1.05037827661233,0.753328495502496,0.778960232715333,0.946840154486171,0.526079684823643,0.920070832601739,0.177959440413279,0.156251747241535,0.145403005814504,0.445987444562139,0.100751967112068,0.120350474920458,0.699895981651964,0.651784989158693
1.39668909248211,597.263277302559,0.781962851921621,0.622874502724289,0.885671055105945,0.756263944509632,1.2219480378073,1.11043985274708,0.465869950155809,0.84113656981382,0.176678910341881,0.097342565890329,0.171088675475372,0.58501909180327,0.11708324319846,0.151944108890602,0.907710327893496,0.637807478338521
1.16651121444789,239.686392593398,0.723810571974637,0.731889260342432,0.880343428328572,0.68052712479457,1.10735672880071,0.996811438817285,0.568668190134538,0.902379575454959,0.201090944714632,0.140096414563875,0.144601143873589,0.967319524374014,0.668326666142559,0.171981578025936,0.981692955646121,0.825333557113906
1.10248016211564,237.418625665658,0.658203689417642,0.752974353090337,1.02450901551966,0.623004740138605,0.758307452540503,0.965157758743828,0.540317276287341,0.988954517360253,0.178871671115583,0.0685119207280121,0.176518885117717,0.824429828768906,0.864392618542382,0.233815594313208,0.348010063572399,0.748272426038036
1.1250126750497,295.777346842646,0.650986853130991,0.73309418041422,1.06852895886505,0.846015546861613,1.03191953380191,1.03259376479323,0.61586860442208,0.991097788049738,0.207918936244777,0.167331703478261,0.155092800098236,0.830196387663251,0.164946915902818,0.234998185040978,0.381267929940484,0.787806500640666
