"who_incid_factor","prison_incid","r_change_factor1","r_change_factor2","recid_factor","mortality_incarc_irr","mortality_postrel_irr","admissions_factor","beta_pc","b","alphas","muI","sc","d1w","c1w","covid.beta.factor","incarc.prev.1990.weight"
0.950293952605197,663.578095766337,0.938909269576232,0.493425210059343,1.06893896832948,0.54982369305557,1.48992206139064,1.00900363200524,0.483286628752584,0.937266748450807,0.282960511172048,0.178432280514478,0.162546075391416,0.73574619965426,0.355392997357296,0.773841553578562,0.829229099126067
1.19976930960034,866.845837197589,0.889550366884662,0.390153014313115,0.911278611551079,0.557926165964531,1.17255699508287,0.933980319126553,0.551318968663554,0.838883523037409,0.212671340118938,0.102254324968187,0.165353679919374,0.879950747630481,0.971596004376265,0.883003718883247,0.7898057421168
1.06884191454757,926.366504430521,0.859935839122577,0.509526199890677,1.05475039048009,0.808144786685177,1.28952109650755,0.85396410386681,0.568144167687492,0.944204861511065,0.257824116196562,0.0849863384317968,0.15847619021093,0.263467389629921,0.796254680672505,0.767116530948576,0.589098253218147
1.62739660050272,866.592693667298,0.671060519251542,0.736820476212054,0.833677707011078,0.713192993008045,0.604081603708979,0.986997947322927,0.529480267065269,0.802379794357805,0.234447699587539,0.119902266395179,0.142189196832793,0.50377677849719,0.0415880969670446,0.825382252144318,0.447172853989061
1.312693309242,588.938155972121,0.831607322991364,0.522545184936266,1.06129104577366,0.530192745970694,0.887195752168473,1.00908300128924,0.547443537725208,0.924959730165099,0.169483184398859,0.120641983948088,0.173052549020285,0.92535327771275,0.539480961794965,0.754377174018019,0.2713074835015
1.10509389559014,856.322854746273,0.799798154697093,0.472930937374352,1.09231396275971,0.537106146392841,1.0012049306818,1.0491335310215,0.290609464629274,0.845368646147866,0.157309864108951,0.0615221862334398,0.179553761676346,0.159686416481466,0.563695723619933,0.915004634732626,0.53544012645764
1.11660496509385,625.304206157106,0.775725290612133,0.623729772192397,0.882984732354425,0.899147302727368,1.22630754023739,0.906435206588802,0.696951098111253,0.92233223489838,0.326477050846492,0.0802177088651447,0.166819560615708,0.357615051018462,0.770435876159696,0.753001602747976,0.222504584582911
1.14622668891169,751.008374002107,0.754814174519512,0.462320798860397,0.796066717418463,0.641761192550572,1.07139048887059,0.973287354814979,0.390345748095123,0.908654847453015,0.221079615202463,0.101563410472817,0.164001130411023,0.425997620297208,0.952949047109267,0.778370079560153,0.230170165241851
1.14640742143321,926.290694717249,0.824622160765827,0.502588699118215,1.3283151559537,0.676566301521273,0.997596993060927,1.13150474761075,0.319190911690598,0.95463545980053,0.228439447753414,0.174269101782351,0.176026028783498,0.588228394656442,0.229052458398277,0.877332248974002,0.936257078323203
1.35989323141406,701.301628447489,0.615807984120281,0.466563432363425,0.881426291324726,0.723887921916566,1.57041860930729,1.01871067540653,0.518579152634298,0.956604335938282,0.208814981476978,0.151901305730395,0.149055865668976,0.019460120810351,0.977666188813668,0.734461284648432,0.139993805634013
1.44723311058065,841.163562967847,0.744504147341789,0.524804418254271,1.10012106157523,0.539509993238102,1.12665150669283,0.951228349615286,0.584985192475555,0.799753758550564,0.269003790645487,0.169229752911906,0.178792912961372,0.14836786686241,0.893290090651795,0.872123103652488,0.0683424590116677
1.22931694126118,1213.45934536333,0.651546181360446,0.545754331793341,0.890361067097465,0.667224534602248,1.0738490094164,1.01708309560618,0.444821846199707,0.941975782896119,0.181665859291666,0.121471381536817,0.179231093839815,0.111328920185799,0.712532231874997,0.760939632918809,0.475790555481489
1.10043351675524,867.599664962496,0.75665163303891,0.498301491305503,1.32393010135443,0.64893446205657,1.03257971862065,0.951675487999596,0.425321962804818,0.923534369706401,0.183035045436399,0.183591047623033,0.145606270328013,0.931956378571689,0.0986745989027744,0.882377778667825,0.782566466009167
1.31076510569147,1330.47714576992,0.80228746296025,0.531397742760195,0.877510018621533,0.440254640634052,1.39712492327872,1.14025048705806,0.495232689725836,0.962253686694176,0.232506068120312,0.109744807840712,0.147974914565735,0.35535660564426,0.629868242994028,0.852358283122507,0.989351828462367
0.975100360312326,495.99821350087,0.790140066220445,0.471972980500364,0.974207816383991,0.543258360274535,0.924825178330837,1.04088635881184,0.47406442312657,0.863708220622344,0.242170575232882,0.104235001632395,0.141188871625121,0.758707713795671,0.594878422020158,0.754602407419702,0.237432951548214
1.23022030620327,1019.42972296396,0.74477098486929,0.420404591744594,1.27009703159731,0.722569303266483,1.29877775203143,0.844542556469143,0.557100354481084,0.79647022016833,0.215117848782134,0.0631922024317096,0.17673550804411,0.286206378010179,0.89136391140474,0.826980531926824,0.300892059954504
1.1594952832222,629.825298945732,0.708279178032076,0.469156458042663,0.963647549793639,0.56436829719687,1.06897433319252,1.06688808927326,0.538922157688654,0.830547787575037,0.221253659783781,0.0664856499716662,0.145304655277749,0.426844120266692,0.419427042521148,0.775632922612432,0.448059409783843
1.3448698703526,1192.95326915547,0.56839788282384,0.547292478594118,0.953070025475441,0.677214912205842,1.03205322772843,1.12508515057924,0.67358768417476,0.854069509091551,0.247467240308183,0.142350576735156,0.144065322438488,0.997452295158524,0.37681332403988,0.899782096557627,0.547458151426942
1.16764049826738,671.189960717355,0.597240880748507,0.581271790416638,0.846443413596505,0.590704374636114,0.974296259083823,1.05208826920526,0.27308334213632,0.893219343256326,0.163231948593782,0.0701355316335402,0.172218065604011,0.128187093505093,0.0815196796300976,0.837951812830842,0.680727858606726
1.45021435889792,970.395833852598,0.773885399482312,0.650677051755206,1.28807219323878,0.672932788518312,0.970255899296148,0.893660034466411,0.564192286431546,0.798651601098803,0.235194046033037,0.164370284383063,0.163393157436976,0.379890752897598,0.698456779478739,0.792062105639848,0.94036009806868
1.14371343762725,863.156309241464,0.739290864581744,0.617383367019563,0.606365025026321,0.587008872120032,1.12841363605594,0.801233693586781,0.659943668162461,0.926871480183568,0.332054982656968,0.12784486331326,0.171498066234844,0.804602191532031,0.11589570782807,0.906607040784713,0.552808027741344
0.912232009534342,515.784097816722,0.752126941833994,0.506946843593635,0.947815255159011,0.693322317633494,0.536093170313322,1.20053342051627,0.697918714852702,0.885817164227422,0.212383819422563,0.0643945569920237,0.16332753894963,0.260816977918458,0.535581770717244,0.863001316242623,0.598946802683252
1.25352163352317,554.685297804783,0.705566153378602,0.386368827648115,1.06060046381115,0.613843398020337,1.22230848665464,0.92224516848015,0.49415347292109,0.865251796007086,0.244863350093368,0.154291825450489,0.171218422674451,0.4685246259626,0.157549192945085,0.854273420284551,0.925613124187648
0.813445205951349,630.934042410833,0.918477128148566,0.328540347564011,0.977785037721459,0.697834034655855,0.844701743864191,1.06662217154295,0.507523188264785,0.877396642108919,0.236608137803128,0.0978391788768808,0.143182926435873,0.246102450006253,0.78880289161702,0.792279649566382,0.46299305501231
1.29396300003418,700.265950768244,0.817572139940746,0.640567417289034,0.779688273614566,0.608903910965095,1.09129854817718,0.807117114141578,0.602686470336917,0.798998808699393,0.192717541040782,0.134774178976717,0.15717487052425,0.22789834248422,0.489859096387789,0.74687511832219,0.163800359059824
1.522820142998,1137.91456772735,0.752034688708502,0.520116539967745,0.95139895682797,0.697461163837948,1.12564502063334,0.975254735120013,0.486664484166829,0.959319404879803,0.175393713328924,0.133828743332297,0.16204121235342,0.904963152556292,0.583681864499347,0.748339532003102,0.0996664610268393
0.744838875592555,551.384784144755,0.635501383461481,0.295561862240982,1.46074253672102,0.613963492104576,1.08643904992906,0.973845523523472,0.401249983552227,0.922554882029756,0.210608843985691,0.0711765777990585,0.140556708051413,0.874559082183288,0.0159386494222563,0.71684878257945,0.477686894703812
1.39931016190846,883.81107614251,0.878247556546657,0.538397548164712,0.914660915119018,0.77895201959166,1.07967283425229,0.986844333414458,0.577969886815492,0.910434055957334,0.208449918388271,0.121045624509326,0.14495815959917,0.0497006181301549,0.218902811192907,0.680460257763908,0.34377361522972
0.879349811682546,667.046280594646,0.774209636418351,0.478175571594718,1.35307592342269,0.656076964682718,1.1540404484524,0.960679809070305,0.614665169416702,0.856766657240916,0.244134699017562,0.163225116577594,0.170264035171363,0.933427663109731,0.0834545670521135,0.706348543179792,0.40633707800624
1.4455060306627,1297.74088902785,0.841249940642876,0.508606960776017,1.01584548712514,0.644373119207346,0.814961919231604,1.08607661274459,0.338816023783362,0.895222300422073,0.188130272106628,0.0880177224909693,0.160013596552351,0.479178638269659,0.815552956364738,0.878180930567818,0.904814834886774
1.51846089963203,873.772485427781,0.807733999532873,0.650611352653393,0.751467118860341,0.675701937059946,1.24616134580861,1.13811578749084,0.586004469312486,0.952635957828342,0.21637568606035,0.0956131157293866,0.174847259451628,0.779180421358518,0.582249770923207,0.743272059337858,0.133501511807476
1.08727392897162,613.867399699132,0.938612748133002,0.708262350089199,0.854866788059848,0.496692751891145,1.14009104058417,0.970760332685341,0.509474492091722,0.820045612131122,0.193686352529254,0.143351942679637,0.171390622265348,0.367575350574451,0.173945321179616,0.976241029179215,0.29070513806624
1.24619297579472,615.998271227207,0.759908762196386,0.508706494692781,1.22577861067509,0.60207131121918,0.751269509960455,0.903240071832115,0.552560373375876,0.891597311897092,0.143864749143103,0.17265899118182,0.164825716354184,0.184210444086697,0.742340754871334,0.803511057047464,0.774996890766468
1.12603826949767,841.221556581836,0.766852676796392,0.297241155196394,0.643104498601789,0.588689948346287,0.998053877879613,1.14804695625242,0.449594910770533,0.822397949691214,0.184194198159925,0.0783784630770626,0.160957048041254,0.130125891238218,0.244888685810535,0.905058864301701,0.242498108273605
1.16556215507889,668.909526374261,0.719757686155505,0.411642913009256,0.809926599886955,0.561864860196359,1.39252370068738,1.01415177750747,0.562626183203602,0.872985713854651,0.169133668815394,0.161496129358558,0.169557912637524,0.789096696690346,0.63746875034847,0.826570617860536,0.361150884870285
1.60181583374948,1491.49667460682,0.629177713607371,0.416195276237876,0.791116853578913,0.602034426478205,1.1932451933952,1.20370055942387,0.43815568972636,0.848367978989101,0.188190019845781,0.149288876704424,0.174615111761612,0.224496353205681,0.671349312580501,0.700311260881537,0.733850648052758
1.19830207182456,815.39868245465,0.744202564061463,0.585451802730126,1.14315627219348,0.547756160126924,1.26498604262756,0.962057787238847,0.359591077680982,0.897974827079276,0.167697268925105,0.0685366972197123,0.160651372401939,0.953907940191217,0.846719562493032,0.652947893927832,0.94875297322683
1.10394101222317,630.87499831488,0.759732661629377,0.433951625235803,1.40918907239461,0.82849660089079,0.851824734611589,1.01041168171052,0.509716568597434,0.95814168126839,0.12189886151307,0.0697795689537181,0.149217283241583,0.0610269880186922,0.354234888611827,0.866365338256569,0.619097485039694
1.27020365455325,939.105424292778,0.820230849493215,0.621464571603127,0.694146875466781,0.650082091213249,1.36898140693416,1.03394086588671,0.348246839184457,0.859257702345146,0.279777057641912,0.182489038422983,0.172679858964822,0.796892729418663,0.872696986046697,0.747117268508709,0.270048698317492
1.08254776265708,1058.98996118435,0.58627887921066,0.465255390967602,0.736235391138489,0.419575323261947,1.02269796462965,1.13989003653607,0.563509973305486,0.968462047902635,0.174423924409631,0.0930769594817882,0.156109237553591,0.926670480454729,0.584273776389426,0.958073015178575,0.398530805893786
1.13523443675888,823.843448871443,0.571980591518144,0.625445965839446,1.27933822043377,0.720254965113263,1.26364951272527,0.968147018571569,0.398955589857279,0.954830050040882,0.208396095880346,0.176223663544438,0.155022591976747,0.867394632784262,0.089356116350585,0.801845209103222,0.399419851685719
1.24147080931569,673.621553081101,0.653547921215282,0.468384520827776,0.743747896959402,0.802991367353615,1.07820931590766,0.989609336857648,0.608814376870116,0.872847732290948,0.238656833622827,0.12713478712398,0.158838578767744,0.750862571595858,0.926937928480639,0.692568281368318,0.818551526511088
1.25753116778757,865.234433995378,0.758621885133556,0.400767229143602,0.950815314071178,0.84518857041306,0.971772554055824,1.1030937410366,0.586510825126812,0.883420813715638,0.176929626727758,0.141369832692294,0.177547907945976,0.629430577775075,0.207535386641044,0.692004402071262,0.936917576686712
1.00317371698783,631.113030415732,0.738655649588909,0.361054613782181,0.999881662546464,0.535192520095796,1.1594350259532,0.888941744336065,0.401081811215047,0.918063560880895,0.179879356590764,0.092203092552287,0.148154889349415,0.526896100219261,0.780849866029186,0.92339219896677,0.280762698320594
1.09904018991949,523.727932764085,0.884718759966356,0.622573287925948,1.06343252781183,0.607923242645086,1.1085186990722,0.926788492084895,0.523178936444512,0.879241084071235,0.230892855249111,0.146401094391036,0.150259543450751,0.513878135914837,0.275238821916825,0.804839867001593,0.320742719153951
1.43984199918954,1181.5132809143,0.728285743946854,0.462069421118651,0.87963854790754,0.583474401714058,1.05185229674348,0.95812161519966,0.470602745320386,0.855396841763947,0.173416994278313,0.0738969421099118,0.166390334385631,0.311750371430147,0.363761869477419,0.972701196367412,0.914030844992104
0.986289414282664,427.221518379789,0.719098272652944,0.357120216763171,0.696442890915552,0.726660608165266,1.05576165775456,1.11221686508177,0.541456119994325,0.8704439819141,0.162075186820106,0.119153862716071,0.169920322691773,0.158332507798293,0.784973382160611,0.791342080654631,0.791585641508689
1.09479402918369,934.938156918846,0.513352766297039,0.520738825396849,1.04734094305949,0.700326052498567,1.07013450868995,1.09261239327091,0.402257334954424,0.91139105052709,0.221933001200188,0.163963958360886,0.16873020616397,0.422857444732838,0.228049773892388,0.711655237033524,0.956980505506042
1.12706296562571,519.635317653714,0.736298336983325,0.484087394498441,0.689757421348651,0.62694427363805,0.922884871505936,1.03489524616573,0.449770059863456,0.975646214579677,0.186006468198454,0.199833966075334,0.174090997042498,0.126894508090879,0.586632863290763,0.851467345142986,0.138098953669037
1.30403738847621,722.930237435167,0.726117494036075,0.405193972365377,0.583401786443729,0.695634182619736,0.939921678481434,0.841836383972797,0.721004610855283,0.876180195610715,0.179488340844924,0.135937686599705,0.175589544911743,0.349488113413642,0.911936698611748,0.810945220851999,0.94460535291497
1.37370677915486,942.323485111592,0.801276276638822,0.464019079158014,0.874516638739956,0.514432507822754,1.27401367615988,0.766668338814474,0.40468274748893,0.839204799406848,0.153606669877099,0.0644557569298642,0.147097713966282,0.112870061672137,0.239622903801501,0.770658447342201,0.56059188817263
0.852864059600423,516.960059436534,0.777998202894458,0.402409300094731,0.853167067194951,0.699911419516778,1.18111530145028,1.01448956587954,0.47649654989239,0.906196563244996,0.258945701894041,0.11061731660905,0.153991692403011,0.764688407504543,0.973265054891352,0.75103169487146,0.161305592893856
1.56743204237152,622.996944949294,0.803604497336675,0.603258010028598,0.772319974000861,0.701762573568145,1.30862653368008,0.986986046412138,0.701111410375496,0.932946948657137,0.280580843017489,0.0614186062442467,0.168983622192361,0.576674020475941,0.637235605148366,0.791978684651212,0.457568351791706
1.25431980830154,673.1753226375,0.545862464299667,0.624214920796872,1.03984548571161,0.581113680530529,0.999338215514767,1.04575119962812,0.59661029570046,0.931111728790286,0.287806825882852,0.142282250622512,0.142755731041345,0.273068067852796,0.133162539910059,0.97135516709301,0.430512816117533
1.06022411642819,516.848430668912,0.679847284136222,0.550953172430873,0.985311273685513,0.546426946121495,1.26900520134389,0.885071762308034,0.548560785473214,0.89568357934076,0.166211831204095,0.196981027726999,0.140166392039555,0.63217553928898,0.0934512074140366,0.796562592849611,0.596433364852332
0.942225150515348,489.538613324021,0.701261004502181,0.576597525243383,1.30885730376553,0.66430056294552,0.942827482900343,1.05939465465559,0.451457687289958,0.915802301229219,0.193948813256062,0.186716840193108,0.171736636817936,0.910397822253561,0.690309387277036,0.890719963350628,0.104281366469339
1.25123250931826,1022.41690300951,0.764172804443409,0.337699405393053,0.967372255738086,0.480319453066954,0.802400384533088,1.15026133228734,0.498188181538611,0.857291896013199,0.228098639461852,0.144473548554575,0.159297881031054,0.0755104077360593,0.914010547678374,0.706938185612085,0.793317592474399
1.20544637336194,691.73189596885,0.606462353453469,0.532700964614139,0.646547123417577,0.612218409834505,1.09445772221891,1.04588924326622,0.534014484289462,0.809482267051779,0.220560921618075,0.186117213426818,0.147702246308186,0.872060458341613,0.595619071228042,0.934171720846148,0.462189697442654
1.16129344609317,918.717259945232,0.620071450358727,0.587254386464219,1.11464928944975,0.43590491780672,0.979534573130021,1.02173929527452,0.505988916599055,0.833387727079712,0.207996746639135,0.136269208111225,0.173152984004876,0.473743973204245,0.25554457963747,0.838624275402103,0.590565848417735
1.26620516633031,1047.14045060833,0.604352952666716,0.311352708219838,1.12521348540454,0.510620816015064,1.18515372285628,0.912171194365165,0.313425191458266,0.847382858429989,0.207738158937389,0.140983841424903,0.148568017284361,0.89272484690665,0.507769765782946,0.922063816910922,0.234561767395275
1.49118623052362,1098.53012411396,0.968319137256161,0.379757763725179,0.771887921965344,0.428279730538479,1.36555409138782,0.922992721493266,0.606349708596358,0.904534305832449,0.173309073148389,0.120147647727948,0.165384663936891,0.958864996274468,0.370967749274258,0.70578481583913,0.215951692455991
1.30819751996795,599.938516843814,0.691645369444509,0.68914985605171,0.959280484494003,0.597566440983415,0.936887107214273,1.08048111280992,0.400883825941158,0.832797713257288,0.215746611272872,0.168835685341129,0.173963450041742,0.554892697993588,0.629207393465719,0.928550096596293,0.522661405598046
1.16478743455519,614.571275266767,0.641097806743843,0.558902725870194,1.05037827661233,0.753328495502496,0.778960232715333,0.946840154486171,0.526079684823643,0.920070832601739,0.177959440413279,0.156251747241535,0.145403005814504,0.445987444562139,0.100751967112068,0.651784989158693,0.699895981651964
1.36122480543509,1210.84041413402,0.863925703843241,0.295749005448577,0.885671055105945,0.756263944509632,1.2219480378073,1.11043985274708,0.465869950155809,0.84113656981382,0.176678910341881,0.097342565890329,0.171088675475372,0.58501909180327,0.11708324319846,0.637807478338521,0.907710327893496
1.11799757679177,566.829239376113,0.747621143949274,0.513778520684865,0.880343428328572,0.68052712479457,1.10735672880071,0.996811438817285,0.568668190134538,0.902379575454959,0.201090944714632,0.140096414563875,0.144601143873589,0.967319524374014,0.668326666142559,0.825333557113906,0.981692955646121
1.05033644645685,556.101911029952,0.616407378835285,0.555948706180674,1.02450901551966,0.623004740138605,0.758307452540503,0.965157758743828,0.540317276287341,0.988954517360253,0.178871671115583,0.0685119207280121,0.176518885117717,0.824429828768906,0.864392618542382,0.748272426038036,0.348010063572399
1.07414638302471,727.244234653966,0.601973706261981,0.516188360828441,1.06852895886505,0.846015546861613,1.03191953380191,1.03259376479323,0.61586860442208,0.991097788049738,0.207918936244777,0.167331703478261,0.155092800098236,0.830196387663251,0.164946915902818,0.787806500640666,0.381267929940484
1.50930335373468,1627.47146291938,0.678418794067078,0.404776936661834,0.869625204384608,0.594362206584241,0.920739357364748,1.02074809631024,0.5413455600251,0.911517058386281,0.192881075414927,0.150482861711317,0.151602480326775,0.389148243362006,0.18194710950468,0.922238524211707,0.0373539384003573
1.25526305483036,485.760377956386,0.58196952407014,0.263628370756656,1.20937951237429,0.876365640283214,0.919009540881334,0.943387797047401,0.481561834345605,0.921856530142839,0.267583866374085,0.0826813381036236,0.176159701865056,0.786714058817054,0.469835915690443,0.848481568875071,0.838108106001668
1.26109983519824,842.318492862419,0.777779627475275,0.610051452804626,0.604896500025912,0.782581702830581,1.10330295160332,0.922740890990147,0.701288709152727,0.875847659446297,0.27444230245837,0.147818622276005,0.147996051862077,0.0414607581361973,0.517493521605308,0.715884327435723,0.962859479956251
1.07022081436233,538.509182451361,0.734476329887654,0.671080621537889,0.767597192435148,0.730331094532369,1.03015577328038,1.01081580477686,0.37698088368643,0.880697436599215,0.236355510533598,0.191967718273558,0.148698100680854,0.377857373528493,0.520733778802212,0.76794593173324,0.779640661106678
1.24216761788483,422.641539875392,0.755362833798641,0.621706019650262,0.60046129464803,0.736099426015374,1.10634373251188,1.0125094426304,0.564402306623752,0.776255075575019,0.244186067169407,0.154738481586585,0.164896658673044,0.206931972105289,0.717507180980329,0.770298173751827,0.268381931148004
1.09455374376132,779.712931835566,0.738273185492134,0.536450696966005,1.14507620369987,0.748775030761035,0.94700122888983,0.899695130984257,0.429338848765113,0.897652623412143,0.219185375281717,0.150600783467514,0.159382378582248,0.47313594302636,0.713144839020601,0.846309537462697,0.874299932684517
