"who_incid_factor_2000","prison_incid_init","r_change_factor1","recid_factor","mortality_incarc_irr","mortality_postrel_irr","admissions_factor","beta_pc","b","alphas","muI","sc","d1w","c1w","covid.beta.factor"
1.24338988142542,453.982030166915,1.47405668228643,1.24036970280864,0.700443114685545,1.00205406701337,0.976257380091937,0.420393942198842,0.904273922664354,0.179782373898927,0.0831262711870688,0.158279296335281,0.595136866990865,0.782922269022558,0.929093369610753
1.13316207232097,705.263338618363,1.38651454809746,1.37136201044595,0.619534892898346,0.721464569832608,1.14329933910913,0.448495488896792,0.782370632294328,0.208359132487267,0.0895657908777108,0.169400652511923,0.76097649911403,0.266418678864837,0.78944838196364
1.1397754504423,559.87581021169,1.34061868145757,0.860211841870703,0.86014083792339,0.768956004604867,0.987147279816949,0.537646668506331,0.873632948545918,0.235038828974319,0.103282816747289,0.164106266135842,0.530843435131013,0.800859115466708,0.845850601851761
1.1652376948921,1047.81436813544,1.3154428333619,0.720994206697608,0.642111516922549,1.08889032487658,1.0933507661328,0.532921182908638,0.866357525013782,0.235121609252673,0.0991246925918085,0.14355805641006,0.154119436953139,0.0184566873546379,0.663186311277126
1.1577710134364,631.763066058187,1.29979101597602,1.18841733754852,0.619626587788509,1.0711462541394,1.02247284485494,0.52982620035761,0.885877310849641,0.213826589795082,0.0722087678878371,0.166800105033332,0.718287236390325,0.916403909992271,0.818990946638546
1.12976009991113,652.710357900591,1.40910791281073,1.29504867469149,0.810920510529733,1.06884364179726,1.02282891613488,0.561852244219702,0.91958285126715,0.220130180673888,0.0928297440023271,0.177225303573277,0.793485126305604,0.0052444732808508,0.942173397573459
1.19008258153427,436.798669729752,1.47769098877577,0.883767092868664,0.722419648762909,1.13677460149889,1.13005245181271,0.518614806883286,0.954409129034661,0.208553214376467,0.102192369022517,0.151470801774043,0.124455461946316,0.059998314926168,0.73485754471932
1.18651825609116,724.380707606406,1.28539540674078,1.4227167736663,0.676072718812723,1.22265925317477,0.890992168589879,0.453793838935492,0.834441751475653,0.287285556703943,0.08363214962133,0.162589745129938,0.887942340939538,0.497459451797651,0.711161493730319
1.16517034255356,381.327375978528,1.37070146884184,0.836516998871223,0.57673164131015,0.799200520006812,1.10858503321303,0.438815855653608,0.971710469982253,0.208271631271943,0.0768424368198545,0.1469313938238,0.0224445899346222,0.131770760903678,0.667851713504991
1.31721807249975,1681.70490098193,1.29959893935378,0.851680802515099,0.586067522370547,1.40519480793058,0.895034973479965,0.54254866151093,0.76608790450909,0.161436835437522,0.0881936744031623,0.166840074571052,0.876835028020898,0.140720203154177,0.788203988693998
1.15129136791205,478.798503389471,1.34693264038955,1.30035514131864,0.511514832109626,1.17789901523309,0.800059855323561,0.56752005621465,0.884218612698862,0.210544051128357,0.142757185573502,0.171011187820362,0.0456205973497126,0.180195834975146,0.87060774478359
1.24372538544453,643.044668866698,1.38359666367385,1.34059602251614,0.582331524076857,1.05834027704801,1.12348523564095,0.502642060845323,0.854558513476811,0.14561906813988,0.174836843540213,0.149595740589455,0.547905675474632,0.749762076276665,0.816792230882772
1.24007315417137,493.115057482531,1.45051338358027,1.23916588781491,0.720076721008255,0.996206107671146,1.0002972047215,0.472230256033511,0.921660148721131,0.296268189884228,0.139051432425962,0.179638017800265,0.149244534602466,0.326778688017512,0.82601170364246
1.14763375459978,1225.80128705468,1.54220870920324,0.823801721058011,0.584035474659077,1.04015478728343,0.932381309972041,0.423744264034066,0.821659576431968,0.164256296313027,0.164310336499994,0.154241993885183,0.214255604400377,0.641002304899506,0.780081776632582
1.12012072813349,449.946307044924,1.27608866620061,0.912238610139198,0.552839703241313,1.0085902837766,0.972815757787344,0.450901791617713,0.94166900484882,0.219474157963962,0.0690737909828879,0.144332653092038,0.299537377247742,0.453701969615805,0.727404667966956
1.20641675275751,409.512075871498,1.49459295549524,1.18445860065858,0.899433630619168,1.18986406172201,0.887404696749341,0.574616672111407,0.798364964743995,0.20558569756516,0.162404383429617,0.151662529868188,0.243984241134565,0.187204807907265,0.61586149831708
1.13524699041148,447.688007088899,1.31825735678402,0.963841641081305,0.717266545048767,1.11974814890982,0.838090566039476,0.51995514949012,0.853422939187585,0.252010396075441,0.0998918506114915,0.163130132872451,0.959391074104623,0.523192182956574,0.680095863381713
1.27252785225064,442.29644447557,1.36628166105848,1.02233766119806,0.656568703886106,1.25589865432025,0.836367657561871,0.554309772515636,0.939833700869257,0.204324571934007,0.179241761153679,0.169713545970068,0.904162809436908,0.0698880987164254,0.929689255829102
1.06449896612554,459.500483956983,1.55112741566099,1.06893896832948,0.54982369305557,1.48992206139064,1.00900363200524,0.483286628752584,0.937266748450807,0.282960511172048,0.178432280514478,0.162546075391416,0.73574619965426,0.355392997357296,0.773841553578562
1.18778435755299,595.734441491945,1.51164029350773,0.911278611551079,0.557926165964531,1.17255699508287,0.933980319126553,0.551318968663554,0.838883523037409,0.212671340118938,0.102254324968187,0.165353679919374,0.879950747630481,0.971596004376265,0.883003718883247
1.12308283615995,646.368179987216,1.48794867129806,1.05475039048009,0.808144786685177,1.28952109650755,0.85396410386681,0.568144167687492,0.944204861511065,0.257824116196562,0.0849863384317968,0.15847619021093,0.263467389629921,0.796254680672505,0.767116530948576
1.39910862853092,595.365184003157,1.33684841540123,0.833677707011078,0.713192993008045,0.604081603708979,0.986997947322927,0.529480267065269,0.802379794357805,0.234447699587539,0.119902266395179,0.142189196832793,0.50377677849719,0.0415880969670446,0.825382252144318
1.24358898557341,414.788010737475,1.46528585839309,1.06129104577366,0.530192745970694,0.887195752168473,1.00908300128924,0.547443537725208,0.924959730165099,0.169483184398859,0.120641983948088,0.173052549020285,0.92535327771275,0.539480961794965,0.754377174018019
1.14099779067363,586.976398086487,1.43983852375767,1.09231396275971,0.537106146392841,1.0012049306818,1.0491335310215,0.290609464629274,0.845368646147866,0.157309864108951,0.0615221862334398,0.179553761676346,0.159686416481466,0.563695723619933,0.915004634732626
1.14668631529028,438.586518035321,1.42058023248971,0.882984732354425,0.899147302727368,1.22630754023739,0.906435206588802,0.696951098111253,0.92233223489838,0.326477050846492,0.0802177088651447,0.166819560615708,0.357615051018462,0.770435876159696,0.753001602747976
1.16132473833785,511.346080782172,1.40385133961561,0.796066717418463,0.641761192550572,1.07139048887059,0.973287354814979,0.390345748095123,0.908654847453015,0.221079615202463,0.101563410472817,0.164001130411023,0.425997620297208,0.952949047109267,0.778370079560153
1.16141405248867,646.306402487938,1.45969772861266,1.3283151559537,0.676566301521273,0.997596993060927,1.13150474761075,0.319190911690598,0.95463545980053,0.228439447753414,0.174269101782351,0.176026028783498,0.588228394656442,0.229052458398277,0.877332248974002
1.26691417869234,484.869980646678,1.29264638729622,0.881426291324726,0.723887921916566,1.57041860930729,1.01871067540653,0.518579152634298,0.956604335938282,0.208814981476978,0.151901305730395,0.149055865668976,0.019460120810351,0.977666188813668,0.734461284648432
1.31007568097446,575.825708656264,1.39560331787343,1.10012106157523,0.539509993238102,1.12665150669283,0.951228349615286,0.584985192475555,0.799753758550564,0.269003790645487,0.169229752911906,0.178792912961372,0.14836786686241,0.893290090651795,0.872123103652488
1.20238616583953,1016.60333896026,1.32123694508836,0.890361067097465,0.667224534602248,1.0738490094164,1.01708309560618,0.444821846199707,0.941975782896119,0.181665859291666,0.121471381536817,0.179231093839815,0.111328920185799,0.712532231874997,0.760939632918809
1.13869473102165,596.214492294796,1.40532130643113,1.32393010135443,0.64893446205657,1.03257971862065,0.951675487999596,0.425321962804818,0.923534369706401,0.183035045436399,0.183591047623033,0.145606270328013,0.931956378571689,0.0986745989027744,0.882377778667825
1.24263610857448,1168.5987205706,1.4418299703682,0.877510018621533,0.440254640634052,1.39712492327872,1.14025048705806,0.495232689725836,0.962253686694176,0.232506068120312,0.109744807840712,0.147974914565735,0.35535660564426,0.629868242994028,0.852358283122507
1.07675776282962,341.254301193902,1.43211205297636,0.974207816383991,0.543258360274535,0.924825178330837,1.04088635881184,0.47406442312657,0.863708220622344,0.242170575232882,0.104235001632395,0.141188871625121,0.758707713795671,0.594878422020158,0.754602407419702
1.20283258949367,721.755179392251,1.39581678789543,1.27009703159731,0.722569303266483,1.29877775203143,0.844542556469143,0.557100354481084,0.79647022016833,0.215117848782134,0.0631922024317096,0.17673550804411,0.286206378010179,0.89136391140474,0.826980531926824
1.16788179416479,441.523679345299,1.36662334242566,0.963647549793639,0.56436829719687,1.06897433319252,1.06688808927326,0.538922157688654,0.830547787575037,0.221253659783781,0.0664856499716662,0.145304655277749,0.426844120266692,0.419427042521148,0.775632922612432
1.25948995462738,958.671486490566,1.25471830625907,0.953070025475441,0.677214912205842,1.03205322772843,1.12508515057924,0.67358768417476,0.854069509091551,0.247467240308183,0.142350576735156,0.144065322438488,0.997452295158524,0.37681332403988,0.899782096557627
1.17190698541895,464.434801007121,1.27779270459881,0.846443413596505,0.590704374636114,0.974296259083823,1.05208826920526,0.27308334213632,0.893219343256326,0.163231948593782,0.0701355316335402,0.172218065604011,0.128187093505093,0.0815196796300976,0.837951812830842
1.31154895019898,677.165267318601,1.41910831958585,1.28807219323878,0.672932788518312,0.970255899296148,0.893660034466411,0.564192286431546,0.798651601098803,0.235194046033037,0.164370284383063,0.163393157436976,0.379890752897598,0.698456779478739,0.792062105639848
1.16008274324827,594.235204074678,1.3914326916654,0.606365025026321,0.587008872120032,1.12841363605594,0.801233693586781,0.659943668162461,0.926871480183568,0.332054982656968,0.12784486331326,0.171498066234844,0.804602191532031,0.11589570782807,0.906607040784713
1.04568956704701,363.150195073013,1.40170155346719,0.947815255159011,0.693322317633494,0.536093170313322,1.20053342051627,0.697918714852702,0.885817164227422,0.212383819422563,0.0643945569920237,0.16332753894963,0.260816977918458,0.535581770717244,0.863001316242623
1.21434760762618,399.206609715601,1.36445292270288,1.06060046381115,0.613843398020337,1.22230848665464,0.92224516848015,0.49415347292109,0.865251796007086,0.244863350093368,0.154291825450489,0.171218422674451,0.4685246259626,0.157549192945085,0.854273420284551
0.996871239279945,442.57706547052,1.53478170251885,0.977785037721459,0.697834034655855,0.844701743864191,1.06662217154295,0.507523188264785,0.877396642108919,0.236608137803128,0.0978391788768808,0.143182926435873,0.246102450006253,0.78880289161702,0.792279649566382
1.23433286693284,483.561113360135,1.4540577119526,0.779688273614566,0.608903910965095,1.09129854817718,0.807117114141578,0.602686470336917,0.798998808699393,0.192717541040782,0.134774178976717,0.15717487052425,0.22789834248422,0.489859096387789,0.74687511832219
1.34742917749073,910.938061052198,1.4016277509668,0.95139895682797,0.697461163837948,1.12564502063334,0.975254735120013,0.486664484166829,0.959319404879803,0.175393713328924,0.133828743332297,0.16204121235342,0.904963152556292,0.583681864499347,0.748339532003102
0.962967456579478,394.789672650712,1.30840110676918,1.46074253672102,0.613963492104576,1.08643904992906,0.973845523523472,0.401249983552227,0.922554882029756,0.210608843985691,0.0711765777990585,0.140556708051413,0.874559082183288,0.0159386494222563,0.71684878257945
1.2863931836065,606.279927657879,1.50259804523733,0.914660915119018,0.77895201959166,1.07967283425229,0.986844333414458,0.577969886815492,0.910434055957334,0.208449918388271,0.121045624509326,0.14495815959917,0.0497006181301549,0.218902811192907,0.680460257763908
1.02943988739135,461.399192549742,1.41936770913468,1.35307592342269,0.656076964682718,1.1540404484524,0.960679809070305,0.614665169416702,0.856766657240916,0.244134699017562,0.163225116577594,0.170264035171363,0.933427663109731,0.0834545670521135,0.706348543179792
1.30922219497779,1107.49402315562,1.4729999525143,1.01584548712514,0.644373119207346,0.814961919231604,1.08607661274459,0.338816023783362,0.895222300422073,0.188130272106628,0.0880177224909693,0.160013596552351,0.479178638269659,0.815552956364738,0.878180930567818
1.34527493255377,598.791843092349,1.4461871996263,0.751467118860341,0.675701937059946,1.24616134580861,1.13811578749084,0.586004469312486,0.952635957828342,0.21637568606035,0.0956131157293866,0.174847259451628,0.779180421358518,0.582249770923207,0.743272059337858
1.13219154389139,430.358515891763,1.5508901985064,0.854866788059848,0.496692751891145,1.14009104058417,0.970760332685341,0.509474492091722,0.820045612131122,0.193686352529254,0.143351942679637,0.171390622265348,0.367575350574451,0.173945321179616,0.976241029179215
1.21072594155233,433.324529026899,1.40792700975711,1.22577861067509,0.60207131121918,0.751269509960455,0.903240071832115,0.552560373375876,0.891597311897092,0.143864749143103,0.17265899118182,0.164825716354184,0.184210444086697,0.742340754871334,0.803511057047464
1.15134805278567,576.077439123572,1.41348214143711,0.643104498601789,0.588689948346287,0.998053877879613,1.14804695625242,0.449594910770533,0.822397949691214,0.184194198159925,0.0783784630770626,0.160957048041254,0.130125891238218,0.244888685810535,0.905058864301701
1.17087991261866,462.964240130185,1.3758061489244,0.809926599886955,0.561864860196359,1.39252370068738,1.01415177750747,0.562626183203602,0.872985713854651,0.169133668815394,0.161496129358558,0.169557912637524,0.789096696690346,0.63746875034847,0.826570617860536
1.3864671601303,1357.4400421405,1.3033421708859,0.791116853578913,0.602034426478205,1.1932451933952,1.20370055942387,0.43815568972636,0.848367978989101,0.188190019845781,0.149288876704424,0.174615111761612,0.224496353205681,0.671349312580501,0.700311260881537
1.18705927999149,557.976663652643,1.39536205124917,1.14315627219348,0.547756160126924,1.26498604262756,0.962057787238847,0.359591077680982,0.897974827079276,0.167697268925105,0.0685366972197123,0.160651372401939,0.953907940191217,0.846719562493032,0.652947893927832
1.14042806034484,442.433650632313,1.4077861293035,1.40918907239461,0.82849660089079,0.851824734611589,1.01041168171052,0.509716568597434,0.95814168126839,0.12189886151307,0.0697795689537181,0.149217283241583,0.0610269880186922,0.354234888611827,0.866365338256569
1.22259150601064,654.264395321353,1.45618467959457,0.694146875466781,0.650082091213249,1.36898140693416,1.03394086588671,0.348246839184457,0.859257702345146,0.279777057641912,0.182489038422983,0.172679858964822,0.796892729418663,0.872696986046697,0.747117268508709
1.1298559734725,790.419337835124,1.26902310336853,0.736235391138489,0.419575323261947,1.02269796462965,1.13989003653607,0.563509973305486,0.968462047902635,0.174423924409631,0.0930769594817882,0.156109237553591,0.926670480454729,0.584273776389426,0.958073015178575
1.15589260217157,564.789392772512,1.25758447321451,1.27933822043377,0.720254965113263,1.26364951272527,0.968147018571569,0.398955589857279,0.954830050040882,0.208396095880346,0.176223663544438,0.155022591976747,0.867394632784262,0.089356116350585,0.801845209103222
1.2083923477667,466.391330052553,1.32283833697223,0.743747896959402,0.802991367353615,1.07820931590766,0.989609336857648,0.608814376870116,0.872847732290948,0.238656833622827,0.12713478712398,0.158838578767744,0.750862571595858,0.926937928480639,0.692568281368318
1.21632903379661,594.982536452425,1.40689750810684,0.950815314071178,0.84518857041306,0.971772554055824,1.1030937410366,0.586510825126812,0.883420813715638,0.176929626727758,0.141369832692294,0.177547907945976,0.629430577775075,0.207535386641044,0.692004402071262
1.09063101591606,443.374451255269,1.39092451967113,0.999881662546464,0.535192520095796,1.1594350259532,0.888941744336065,0.401081811215047,0.918063560880895,0.179879356590764,0.092203092552287,0.148154889349415,0.526896100219261,0.780849866029186,0.92339219896677
1.13800617866762,373.131738331565,1.50777500797308,1.06343252781183,0.607923242645086,1.1085186990722,0.926788492084895,0.523178936444512,0.879241084071235,0.230892855249111,0.146401094391036,0.150259543450751,0.513878135914837,0.275238821916825,0.804839867001593
1.30642315163484,949.508796498755,1.38262859515748,0.87963854790754,0.583474401714058,1.05185229674348,0.95812161519966,0.470602745320386,0.855396841763947,0.173416994278313,0.0738969421099118,0.166390334385631,0.311750371430147,0.363761869477419,0.972701196367412
1.08228715424949,280.141813790927,1.37527861812236,0.696442890915552,0.726660608165266,1.05576165775456,1.11221686508177,0.541456119994325,0.8704439819141,0.162075186820106,0.119153862716071,0.169920322691773,0.158332507798293,0.784973382160611,0.791342080654631
1.13590781675051,651.905557217961,1.21068221303763,1.04734094305949,0.700326052498567,1.07013450868995,1.09261239327091,0.402257334954424,0.91139105052709,0.221933001200188,0.163963958360886,0.16873020616397,0.422857444732838,0.228049773892388,0.711655237033524
1.15185443571969,368.84112926106,1.38903866958666,0.689757421348651,0.62694427363805,0.922884871505936,1.03489524616573,0.449770059863456,0.975646214579677,0.186006468198454,0.199833966075334,0.174090997042498,0.126894508090879,0.586632863290763,0.851467345142986
1.23931141446326,496.238780554904,1.38089399522886,0.583401786443729,0.695634182619736,0.939921678481434,0.841836383972797,0.721004610855283,0.876180195610715,0.179488340844924,0.135937686599705,0.175589544911743,0.349488113413642,0.911936698611748,0.810945220851999
1.27374053886169,656.189431988655,1.44102102131106,0.874516638739956,0.514432507822754,1.27401367615988,0.766668338814474,0.40468274748893,0.839204799406848,0.153606669877099,0.0644557569298642,0.147097713966282,0.112870061672137,0.239622903801501,0.770658447342201
1.01635119457606,365.700221111058,1.42239856231557,0.853167067194951,0.699911419516778,1.18111530145028,1.01448956587954,0.47649654989239,0.906196563244996,0.258945701894041,0.11061731660905,0.153991692403011,0.764688407504543,0.973265054891352,0.75103169487146
1.3694754250353,437.305062542112,1.44288359786934,0.772319974000861,0.701762573568145,1.30862653368008,0.986986046412138,0.701111410375496,0.932946948657137,0.280580843017489,0.0614186062442467,0.168983622192361,0.576674020475941,0.637235605148366,0.791978684651212
1.21474204854878,465.883543958899,1.23668997143973,1.03984548571161,0.581113680530529,0.999338215514767,1.04575119962812,0.59661029570046,0.931111728790286,0.287806825882852,0.142282250622512,0.142755731041345,0.273068067852796,0.133162539910059,0.97135516709301
1.11882410444718,364.824027334107,1.34387782730898,0.985311273685513,0.546426946121495,1.26900520134389,0.885071762308034,0.548560785473214,0.89568357934076,0.166211831204095,0.196981027726999,0.140166392039555,0.63217553928898,0.0934512074140366,0.796562592849611
1.06051153652135,333.883876547797,1.36100880360175,1.30885730376553,0.66430056294552,0.942827482900343,1.05939465465559,0.451457687289958,0.915802301229219,0.193948813256062,0.186716840193108,0.171736636817936,0.910397822253561,0.690309387277036,0.890719963350628
1.21321637135087,728.522444876948,1.41133824355473,0.967372255738086,0.480319453066954,0.802400384533088,1.15026133228734,0.498188181538611,0.857291896013199,0.228098639461852,0.144473548554575,0.159297881031054,0.0755104077360593,0.914010547678374,0.706938185612085
1.19058984117444,478.585942649784,1.28516988276277,0.646547123417577,0.612218409834505,1.09445772221891,1.04588924326622,0.534014484289462,0.809482267051779,0.220560921618075,0.186117213426818,0.147702246308186,0.872060458341613,0.595619071228042,0.934171720846148
1.16877040783818,637.541748942402,1.29605716028698,1.11464928944975,0.43590491780672,0.979534573130021,1.02173929527452,0.505988916599055,0.833387727079712,0.207996746639135,0.136269208111225,0.173152984004876,0.473743973204245,0.25554457963747,0.838624275402103
1.2206155385579,765.82627433639,1.28348236213337,1.12521348540454,0.510620816015064,1.18515372285628,0.912171194365165,0.313425191458266,0.847382858429989,0.207738158937389,0.140983841424903,0.148568017284361,0.89272484690665,0.507769765782946,0.922063816910922
1.33179637379917,859.729610892111,1.57465530980493,0.771887921965344,0.428279730538479,1.36555409138782,0.922992721493266,0.606349708596358,0.904534305832449,0.173309073148389,0.120147647727948,0.165384663936891,0.958864996274468,0.370967749274258,0.70578481583913
1.24136726256596,422.936722171852,1.35331629555561,0.959280484494003,0.597566440983415,0.936887107214273,1.08048111280992,0.400883825941158,0.832797713257288,0.215746611272872,0.168835685341129,0.173963450041742,0.554892697993588,0.629207393465719,0.928550096596293
1.17049706228762,431.817262840544,1.31287824539507,1.05037827661233,0.753328495502496,0.778960232715333,0.946840154486171,0.526079684823643,0.920070832601739,0.177959440413279,0.156251747241535,0.145403005814504,0.445987444562139,0.100751967112068,0.651784989158693
1.26757221412468,1007.65719857518,1.49114056307459,0.885671055105945,0.756263944509632,1.2219480378073,1.11043985274708,0.465869950155809,0.84113656981382,0.176678910341881,0.097342565890329,0.171088675475372,0.58501909180327,0.11708324319846,0.637807478338521
1.14737451423848,404.380661051266,1.39809691515942,0.880343428328572,0.68052712479457,1.10735672880071,0.996811438817285,0.568668190134538,0.902379575454959,0.201090944714632,0.140096414563875,0.144601143873589,0.967319524374014,0.668326666142559,0.825333557113906
1.11393782919577,400.554657082383,1.29312590306823,1.02450901551966,0.623004740138605,0.758307452540503,0.965157758743828,0.540317276287341,0.988954517360253,0.178871671115583,0.0685119207280121,0.176518885117717,0.824429828768906,0.864392618542382,0.748272426038036
1.12570419115227,499.01305512624,1.28157896500959,1.06852895886505,0.846015546861613,1.03191953380191,1.03259376479323,0.61586860442208,0.991097788049738,0.207918936244777,0.167331703478261,0.155092800098236,0.830196387663251,0.164946915902818,0.787806500640666
1.34074946902075,1616.338699467,1.34273503525366,0.869625204384608,0.594362206584241,0.920739357364748,1.02074809631024,0.5413455600251,0.911517058386281,0.192881075414927,0.150482861711317,0.151602480326775,0.389148243362006,0.18194710950468,0.922238524211707
1.21520818083101,332.563572602903,1.26557561925611,1.20937951237429,0.876365640283214,0.919009540881334,0.943387797047401,0.481561834345605,0.921856530142839,0.267583866374085,0.0826813381036236,0.176159701865056,0.786714058817054,0.469835915690443,0.848481568875071
1.21809259298698,577.730404040544,1.42222370198022,0.604896500025912,0.782581702830581,1.10330295160332,0.922740890990147,0.701288709152727,0.875847659446297,0.27444230245837,0.147818622276005,0.147996051862077,0.0414607581361973,0.517493521605308,0.715884327435723
1.12376425898844,386.072018604636,1.38758106391012,0.767597192435148,0.730331094532369,1.03015577328038,1.01081580477686,0.37698088368643,0.880697436599215,0.236355510533598,0.191967718273558,0.148698100680854,0.377857373528493,0.520733778802212,0.76794593173324
1.20873669567437,280.141813790927,1.40429026703891,0.60046129464803,0.736099426015374,1.10634373251188,1.0125094426304,0.564402306623752,0.776255075575019,0.244186067169407,0.154738481586585,0.164896658673044,0.206931972105289,0.717507180980329,0.770298173751827
1.13578907282843,530.200879860718,1.39061854839371,1.14507620369987,0.748775030761035,0.94700122888983,0.899695130984257,0.429338848765113,0.897652623412143,0.219185375281717,0.150600783467514,0.159382378582248,0.47313594302636,0.713144839020601,0.846309537462697
1.30790375629507,715.02552572021,1.38404775989739,0.855891025126438,0.624193191311953,1.16100118578284,0.954260023615687,0.455980691703866,0.958174021882827,0.196355070438983,0.172270878367489,0.142363906732326,0.112273782562232,0.405096078575201,0.917019480566563
1.11804234662391,527.461325836158,1.47085331608261,1.07605401105539,0.502729441666084,0.959173975652039,1.01063411810014,0.436154614893645,0.861902441562618,0.20894266954879,0.181451099782343,0.16587020857489,0.788181114074076,0.253913976605283,0.727746407966939
1.28435367046161,563.077032778905,1.42633832414722,0.885275075413262,0.437932798138112,1.02947513718726,0.985425175911606,0.519260755922533,0.896891033154927,0.291548502176279,0.0779613516144652,0.1682285654377,0.80499404193849,0.0422074326755634,0.701026602134428
1.06321683274205,410.241759788665,1.49588616861885,0.882765680816134,0.740323439713782,0.808592500738476,1.06711335216576,0.415365439650524,0.788005988954335,0.206797310602712,0.120215755543442,0.163453858852998,0.889228654934792,0.684945089194846,0.842170274373632
1.22300276981012,396.716628239617,1.39471259890347,0.843860017007044,0.831458193625605,1.18133906834998,1.01728201333769,0.354595707467671,0.883166683765215,0.212816940042631,0.137843008303435,0.146792913941531,0.452399171255529,0.813748121592061,0.828523580206062
1.15034898562936,419.405623457797,1.41761604104135,1.25310243475174,0.580200074017382,1.08471874788333,1.10651454583743,0.480855405100952,0.902928454962687,0.216774266782092,0.116544694582857,0.150404780201397,0.487296708272072,0.819592046362581,0.814041847231668
1.1231338062574,545.281490536866,1.38241555612826,1.47045177438543,0.674870954655073,1.21104379707086,1.13319468283208,0.499993807258315,0.821580413632069,0.224394823576038,0.198893931685688,0.165734294015344,0.788773244317699,0.38356196900853,0.715405051711916
1.26911326887494,825.56974041792,1.39187200470123,1.19089258004979,0.614715115302835,0.89201628016398,1.17558719541028,0.485091924356629,0.917766685635155,0.207352448502193,0.166777802662337,0.175747789075573,0.382062810034879,0.54870654260406,0.865769350810637
1.17065164975888,523.540415599172,1.4051866726658,0.777493465589182,0.714659476628884,1.21699190011751,0.985253796977473,0.62152283220984,0.945686826136892,0.215692212116109,0.0781059072946321,0.159615842560208,0.0942569665190919,0.455227583530126,0.621458174386881
1.22600187757778,495.602272582164,1.42461922002267,1.37727896787934,0.738186542289846,0.83115186887622,1.13681435255237,0.536099685918162,0.880151649225349,0.196991098993909,0.0832722947930583,0.170762179066235,0.455731722846938,0.90613588793925,0.691126683185951
1.25522240499739,468.756265108206,1.35071138917543,0.766725989930804,0.508168556692726,0.921978709574886,0.942030796123577,0.494889669268002,0.954108068401669,0.261517253214623,0.153668089189224,0.173738382987619,0.413433886853124,0.122059096790384,0.825496448135793
1.06535912388824,600.863984830544,1.48126461365772,0.884151045168184,0.486213988850696,1.24159437592104,1.05404791234923,0.473312491559828,0.903525652696915,0.165085398170557,0.20372709649584,0.155475754083803,0.962576696047637,0.813129495557863,0.688264368755604
1.13456331365052,328.126180463064,1.37877358913444,0.823103906254122,0.761811476172115,1.10172860130246,1.00684640277003,0.637611951063499,0.851552890695311,0.157809874061646,0.20631011350889,0.147723150850922,0.469820622970272,0.287081891605242,0.702232674389293
1.21201680970093,420.1519909446,1.44709219014605,1.03854970701343,0.667309392207327,0.834093822012525,1.03363548717178,0.510866536852481,0.907559070222739,0.184161270763713,0.192852322143666,0.144300266312438,0.0958397421133704,0.167147986414144,0.74757344971071
