"country","year","iso2","iso3","iso_numeric","g_whoregion","e_pop_num","e_inc_100k","e_inc_100k_lo","e_inc_100k_hi","e_inc_num","e_inc_num_lo","e_inc_num_hi","e_tbhiv_prct","e_tbhiv_prct_lo","e_tbhiv_prct_hi","e_inc_tbhiv_100k","e_inc_tbhiv_100k_lo","e_inc_tbhiv_100k_hi","e_inc_tbhiv_num","e_inc_tbhiv_num_lo","e_inc_tbhiv_num_hi","e_mort_exc_tbhiv_100k","e_mort_exc_tbhiv_100k_lo","e_mort_exc_tbhiv_100k_hi","e_mort_exc_tbhiv_num","e_mort_exc_tbhiv_num_lo","e_mort_exc_tbhiv_num_hi","e_mort_tbhiv_100k","e_mort_tbhiv_100k_lo","e_mort_tbhiv_100k_hi","e_mort_tbhiv_num","e_mort_tbhiv_num_lo","e_mort_tbhiv_num_hi","e_mort_100k","e_mort_100k_lo","e_mort_100k_hi","e_mort_num","e_mort_num_lo","e_mort_num_hi","cfr","cfr_lo","cfr_hi","cfr_pct","cfr_pct_lo","cfr_pct_hi","c_cdr","c_cdr_lo","c_cdr_hi","c_newinc","c_newinc_per100k"
"Canada",2001,"CA","CAN",124,"AMR",31002763,6.6,5.6,7.6,2000,1700,2400,12,4.9,23,0.81,0.32,1.5,250,100,470,0.48,0.47,0.48,150,150,150,0.15,0.05,0.28,45,16,88,0.62,0.51,0.75,190,160,230,0.1,0.07,0.12,10,7,12,87,75,100,1770,5.73985461240124
"Canada",2002,"CA","CAN",124,"AMR",31322398,6.1,5.2,7.1,1900,1600,2200,11,4.4,21,0.69,0.27,1.3,220,86,410,0.47,0.46,0.47,150,140,150,0.12,0.04,0.24,39,14,76,0.59,0.49,0.69,180,150,220,0.1,0.08,0.12,10,8,12,87,75,100,1664,5.33872219160193
"Canada",2003,"CA","CAN",124,"AMR",31619450,5.9,5.1,6.8,1900,1600,2200,10,4,19,0.6,0.24,1.1,190,75,360,0.42,0.41,0.42,130,130,130,0.11,0.04,0.21,34,12,68,0.52,0.44,0.62,170,140,190,0.09,0.07,0.11,9,7,11,87,75,100,1628,5.17214719943638
"Canada",2004,"CA","CAN",124,"AMR",31911668,5.6,4.8,6.4,1800,1500,2100,9,3.5,17,0.5,0.2,0.95,160,62,300,0.32,0.32,0.33,100,100,100,0.09,0.03,0.18,29,10,57,0.41,0.34,0.49,130,110,160,0.07,0.06,0.09,7,6,9,87,75,100,1544,4.8610613277353
"Canada",2005,"CA","CAN",124,"AMR",32215916,5.5,4.7,6.4,1800,1500,2100,7.7,2.9,14,0.43,0.16,0.81,140,53,260,0.4,0.4,0.41,130,130,130,0.08,0.03,0.15,25,9,49,0.48,0.42,0.55,160,140,180,0.09,0.07,0.11,9,7,11,87,75,100,1552,4.84081364844951
"Canada",2006,"CA","CAN",124,"AMR",32531867,5.4,4.6,6.3,1800,1500,2000,6.4,2.4,12,0.35,0.13,0.67,110,43,220,0.39,0.39,0.39,130,130,130,0.06,0.02,0.13,20,7,41,0.45,0.4,0.51,150,130,160,0.08,0.07,0.1,8,7,10,87,75,100,1535,4.74188308548988
"Canada",2007,"CA","CAN",124,"AMR",32862459,5.3,4.5,6.1,1700,1500,2000,5.4,2,10,0.29,0.11,0.55,94,35,180,0.39,0.39,0.39,130,130,130,0.05,0.02,0.1,17,6,34,0.44,0.4,0.49,150,130,160,0.08,0.07,0.1,8,7,10,87,75,100,1518,4.64324862473583
"Canada",2008,"CA","CAN",124,"AMR",33218541,5.4,4.6,6.2,1800,1500,2100,5.1,1.9,9.7,0.27,0.1,0.53,91,34,180,0.4,0.4,0.4,130,130,130,0.05,0.02,0.1,16,6,33,0.45,0.4,0.49,150,130,160,0.08,0.07,0.1,8,7,10,87,75,100,1561,4.7256791680407
"Canada",2009,"CA","CAN",124,"AMR",33593917,5.4,4.6,6.2,1800,1500,2100,5,3.9,6.2,0.27,0.2,0.34,89,67,120,0.25,0.25,0.25,85,84,85,0.05,0.03,0.07,16,10,23,0.3,0.28,0.32,100,94,110,0.06,0.05,0.07,6,5,7,87,75,100,1563,4.67896941253219
"Canada",2010,"CA","CAN",124,"AMR",33963412,4.6,3.9,5.3,1600,1300,1800,3.9,3,4.9,0.18,0.13,0.23,61,45,79,0.27,0.27,0.27,91,90,91,0.03,0.02,0.05,11,7,16,0.3,0.29,0.31,100,97,110,0.07,0.06,0.08,7,6,8,87,75,100,1361,4.02864845622842
"Canada",2011,"CA","CAN",124,"AMR",34323531,4.8,4.1,5.5,1600,1400,1900,4.6,1.7,8.7,0.22,0.08,0.42,75,28,140,0.29,0.29,0.29,99,99,100,0.04,0.01,0.08,13,5,27,0.33,0.29,0.36,110,100,120,0.07,0.06,0.08,7,6,8,87,75,100,1430,4.18817094754849
"Canada",2012,"CA","CAN",124,"AMR",34691878,5.5,4.7,6.3,1900,1600,2200,4.3,1.6,8.2,0.23,0.09,0.45,81,30,160,0.27,0.27,0.27,95,94,95,0.04,0.01,0.08,15,5,29,0.31,0.28,0.35,110,97,120,0.06,0.05,0.07,6,5,7,87,75,100,1653,4.79084900887246
"Canada",2013,"CA","CAN",124,"AMR",35063691,5.4,4.6,6.2,1900,1600,2200,3.8,1.4,7.3,0.2,0.07,0.4,71,26,140,0.3,0.3,0.3,110,110,110,0.04,0.01,0.07,13,4,26,0.34,0.31,0.37,120,110,130,0.06,0.05,0.07,6,5,7,87,75,100,1638,4.69603656234298
"Canada",2014,"CA","CAN",124,"AMR",35404608,5.1,4.4,5.9,1800,1500,2100,3.6,1.3,6.9,0.18,0.07,0.36,65,24,130,0.3,0.3,0.3,110,110,110,0.03,0.01,0.07,12,4,24,0.33,0.31,0.36,120,110,130,0.07,0.06,0.08,7,6,8,87,75,100,1568,4.44861767149818
"Canada",2015,"CA","CAN",124,"AMR",35732126,5.3,4.5,6.1,1900,1600,2200,3.5,1.3,6.8,0.18,0.07,0.36,66,24,130,0.35,0.34,0.35,120,120,120,0.03,0.01,0.07,12,4,24,0.38,0.35,0.41,130,120,140,0.07,0.06,0.08,7,6,8,87,75,100,1640,4.61162367621093
"Canada",2016,"CA","CAN",124,"AMR",36113532,5.5,4.7,6.4,2000,1700,2300,3.6,1.3,6.9,0.2,0.07,0.38,71,26,140,0.28,0.28,0.29,100,100,100,0.04,0.01,0.07,13,4,26,0.32,0.29,0.35,110,100,130,0.06,0.05,0.07,6,5,7,87,75,100,1738,4.84096402589944
"Canada",2017,"CA","CAN",124,"AMR",36554348,5.7,4.8,6.5,2100,1800,2400,3.7,1.4,7.1,0.21,0.08,0.41,76,28,150,0.28,0.28,0.28,100,100,100,0.04,0.01,0.08,14,5,28,0.32,0.29,0.35,120,100,130,0.06,0.05,0.07,6,5,7,87,75,100,1796,4.94423639131968
"Canada",2018,"CA","CAN",124,"AMR",37035254,5.6,4.8,6.4,2100,1800,2400,3.5,2.7,4.4,0.19,0.14,0.26,72,52,95,0.27,0.26,0.27,99,97,100,0.04,0.02,0.05,13,8,19,0.3,0.29,0.32,110,110,120,0.05,0.05,0.06,5,5,6,87,75,100,1796,4.88261457812239
"Canada",2019,"CA","CAN",124,"AMR",37522584,5.9,5,6.8,2200,1900,2500,2.8,2.1,3.7,0.17,0.12,0.22,63,45,84,0.21,0.2,0.21,78,76,79,0.03,0.02,0.04,11,7,17,0.24,0.22,0.25,89,84,94,0.04,0.04,0.05,4,4,5,87,75,100,1912,5.12780119214405
"Canada",2020,"CA","CAN",124,"AMR",37888705,5.4,4.6,6.2,2000,1700,2300,2.8,2.1,3.7,0.2,0.07,0.39,76,28,150,0.21,0.2,0.21,78,77,79,0.03,0.02,0.04,11,7,17,0.24,0.22,0.25,90,85,95,0.04,0.04,0.05,4,4,5,87,75,100,1765,4.67447734311289
"Canada",2021,"CA","CAN",124,"AMR",38155012,5.7,4.9,6.6,2200,1900,2500,2.8,2.1,3.7,0.15,0.11,0.2,58,41,77,0.21,0.2,0.21,79,78,80,0.03,0.02,0.04,12,7,17,0.24,0.22,0.25,91,86,96,0.04,0.04,0.05,4,4,5,87,75,100,1904,5.00799885783959
"Canada",2022,"CA","CAN",124,"AMR",38454327,5.7,4.9,6.6,2200,1900,2500,2.8,2.1,3.7,0.16,0.12,0.22,62,44,83,0.21,0.2,0.21,80,78,81,0.03,0.02,0.04,12,7,17,0.24,0.22,0.25,91,86,97,0.04,0.04,0.05,4,4,5,90,78,110,1968,5.13960960799874
"Cayman Islands",2000,"KY","CYM",136,"AMR",39658,14,12,17,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.68,1.7,0,0,1,0,0,0,0,0,0,1.1,0.68,1.7,0,0,1,0.08,0.05,0.12,8,5,12,87,75,100,5,12.8323580741197
"Cayman Islands",2001,"KY","CYM",136,"AMR",41054,2.8,2.4,3.2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.13,0.32,0,0,0,0,0,0,0,0,0,0.22,0.13,0.32,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,1,2.47813049835204
"Cayman Islands",2002,"KY","CYM",136,"AMR",42456,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Cayman Islands",2003,"KY","CYM",136,"AMR",43862,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Cayman Islands",2004,"KY","CYM",136,"AMR",45286,2.5,2.2,2.9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.12,0.29,0,0,0,0,0,0,0,0,0,0.2,0.12,0.29,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,1,2.24376234069287
"Cayman Islands",2005,"KY","CYM",136,"AMR",46727,1.1,0.93,1.3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.05,0.12,0,0,0,0,0,0,0,0,0,0.08,0.05,0.12,0,0,0,0.07,0.04,0.11,7,4,11,NA,NA,NA,NA,NA
"Cayman Islands",2006,"KY","CYM",136,"AMR",48177,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Cayman Islands",2007,"KY","CYM",136,"AMR",49647,2.3,2,2.7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.11,0.27,0,0,0,0,0,0,0,0,0,0.18,0.11,0.27,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,1,2.04473888684415
"Cayman Islands",2008,"KY","CYM",136,"AMR",51123,2.2,1.9,2.6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.11,0.26,0,0,0,0,0,0,0,0,0,0.18,0.11,0.26,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,1,1.98459950781932
"Cayman Islands",2009,"KY","CYM",136,"AMR",52602,4.4,3.7,5.1,2,2,3,0,0,42,0,0,1.8,0,0,1,0.34,0.17,0.58,0,0,0,0,0,0,0,0,0,0.34,0.17,0.58,0,0,0,0.08,0.04,0.13,8,4,13,87,75,100,2,3.85668556442593
"Cayman Islands",2010,"KY","CYM",136,"AMR",54074,8.5,7.3,9.8,5,4,5,0,0,30,0,0,2.5,0,0,1,0.67,0.36,1.1,0,0,1,0,0,0,0,0,0,0.67,0.36,1.1,0,0,1,0.08,0.04,0.13,8,4,13,87,75,100,4,7.49835973380823
"Cayman Islands",2011,"KY","CYM",136,"AMR",55492,4.1,3.5,4.8,2,2,3,0,0,42,0,0,1.7,0,0,1,0.33,0.16,0.56,0,0,0,0,0,0,0,0,0,0.33,0.16,0.56,0,0,0,0.08,0.04,0.14,8,4,14,87,75,100,2,3.64950184299843
"Cayman Islands",2012,"KY","CYM",136,"AMR",56860,12,10,14,7,6,8,0,0,23,0,0,2.7,0,0,2,0.96,0.55,1.5,1,0,1,0,0,0,0,0,0,0.96,0.55,1.5,1,0,1,0.08,0.04,0.13,8,4,13,87,75,100,6,10.6795770887473
"Cayman Islands",2013,"KY","CYM",136,"AMR",58212,9.9,8.5,11,6,5,7,20,0.26,66,1.9,0.08,6.6,1,0,4,0.63,0.3,1.1,0,0,1,0.3,0.01,1,0,0,1,0.93,0.38,1.7,1,0,1,0.09,0.04,0.17,9,4,17,87,75,100,5,8.68990927734714
"Cayman Islands",2014,"KY","CYM",136,"AMR",59559,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Cayman Islands",2015,"KY","CYM",136,"AMR",60911,13,11,15,8,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.66,1.6,1,0,1,0,0,0,0,0,0,1.1,0.66,1.6,1,0,1,0.08,0.05,0.12,8,5,12,87,75,100,7,11.6215363671077
"Cayman Islands",2016,"KY","CYM",136,"AMR",62255,5.5,4.7,6.4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.28,0.67,0,0,0,0,0,0,0,0,0,0.45,0.28,0.67,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,3,4.87099969150335
"Cayman Islands",2017,"KY","CYM",136,"AMR",63581,7.2,6.2,8.4,5,4,5,0,0,30,0,0,2.2,0,0,1,0.6,0.32,0.95,0,0,1,0,0,0,0,0,0,0.6,0.32,0.95,0,0,1,0.08,0.04,0.13,8,4,13,87,75,100,4,6.35727908455181
"Cayman Islands",2018,"KY","CYM",136,"AMR",64884,5.3,4.5,6.1,3,3,4,0,0,35,0,0,1.9,0,0,1,0.44,0.23,0.73,0,0,0,0,0,0,0,0,0,0.44,0.23,0.73,0,0,0,0.08,0.04,0.14,8,4,14,87,75,100,3,4.66984215933501
"Cayman Islands",2019,"KY","CYM",136,"AMR",66134,7,6,8,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.3,0.73,0,0,0,0,0,0,0,0,0,0.49,0.3,0.73,0,0,0,0.07,0.04,0.11,7,4,11,87,75,100,4,6.10444708970485
"Cayman Islands",2020,"KY","CYM",136,"AMR",67311,3.4,2.9,3.9,2,2,3,0,0,42,0,0,1.5,0,0,1,0.28,0.14,0.48,0,0,0,0,0,0.26,0,0,0,0.28,0.06,0.67,0,0,0,0.08,0.02,0.2,8,2,20,87,75,100,2,2.9966138263762
"Cayman Islands",2021,"KY","CYM",136,"AMR",68136,3.4,2.9,3.9,2,2,3,0,0,42,0,0,1.4,0,0,1,0.28,0.13,0.47,0,0,0,0,0,0.26,0,0,0,0.28,0.06,0.66,0,0,0,0.08,0.02,0.2,8,2,20,87,75,100,2,2.94641936386806
"Cayman Islands",2022,"KY","CYM",136,"AMR",68706,10,8.6,12,7,6,8,0,0,23,0,0,2.3,0,0,2,0.83,0.47,1.3,1,0,1,0,0,0.42,0,0,0,0.83,0.35,1.5,1,0,1,0.08,0.03,0.15,8,3,15,87,75,100,6,8.77282762855848
"Chile",2000,"CL","CHL",152,"AMR",15351799,23,19,26,3500,3000,4000,14,5.8,26,3.2,1.3,5.9,490,200,910,3.6,3.5,3.7,550,540,560,0.58,0.22,1.1,89,33,170,4.2,3.7,4.6,640,570,710,0.18,0.15,0.22,18,15,22,87,75,100,3021,19.7910585687586
"Chile",2001,"CL","CHL",152,"AMR",15523978,22,19,26,3500,3000,4000,14,5.5,25,3,1.2,5.6,470,190,870,4.1,4,4.2,640,630,650,0.55,0.2,1.1,85,32,160,4.6,4.2,5.1,720,660,790,0.21,0.17,0.25,21,17,25,87,75,100,3006,19.4700115187853
"Chile",2002,"CL","CHL",152,"AMR",15693790,18,15,21,2800,2400,3300,13,5.2,23,2.3,0.94,4.3,360,150,670,4,3.9,4,620,610,630,0.41,0.15,0.8,65,24,130,4.4,4,4.7,690,630,740,0.24,0.21,0.29,24,21,29,87,75,100,2448,15.6834314733027
"Chile",2003,"CL","CHL",152,"AMR",15859112,16,14,19,2600,2200,3000,12,4.8,21,1.9,0.78,3.6,300,120,560,4,3.9,4.1,630,630,640,0.35,0.13,0.67,55,20,110,4.3,4.1,4.6,690,650,730,0.27,0.23,0.31,27,23,31,87,75,100,2239,14.189969789117
"Chile",2004,"CL","CHL",152,"AMR",16017966,19,16,22,3100,2600,3500,11,4.3,20,2,0.83,3.8,330,130,610,4.2,4.1,4.3,670,660,680,0.37,0.14,0.72,59,22,110,4.6,4.3,4.9,730,680,780,0.24,0.2,0.28,24,20,28,87,75,100,2664,16.7132261344667
"Chile",2005,"CL","CHL",152,"AMR",16175311,18,15,21,2900,2500,3300,9.3,3.7,17,1.6,0.66,3.1,270,110,500,3.8,3.8,3.9,620,610,630,0.3,0.11,0.58,48,17,94,4.1,3.9,4.4,660,620,700,0.23,0.2,0.27,23,20,27,87,75,100,2505,15.562428978945
"Chile",2006,"CL","CHL",152,"AMR",16334575,18,15,21,2900,2500,3400,7.9,3.1,15,1.4,0.55,2.7,230,90,430,3.7,3.7,3.8,610,600,610,0.25,0.09,0.5,41,15,82,4,3.7,4.2,650,610,680,0.22,0.19,0.26,22,19,26,87,75,100,2532,15.5775477334637
"Chile",2007,"CL","CHL",152,"AMR",16495538,17,14,19,2800,2400,3200,6.8,2.6,13,1.1,0.44,2.2,190,72,360,3.4,3.3,3.4,550,550,560,0.21,0.07,0.41,34,12,68,3.6,3.4,3.7,590,560,620,0.21,0.18,0.25,21,18,25,87,75,100,2418,14.7304420485037
"Chile",2008,"CL","CHL",152,"AMR",16661462,17,14,19,2800,2400,3200,6.6,2.5,12,1.1,0.42,2.1,180,70,350,2.7,2.7,2.7,450,440,460,0.2,0.07,0.4,33,12,66,2.9,2.7,3.1,480,450,510,0.17,0.15,0.2,17,15,20,87,75,100,2427,14.6415701989088
"Chile",2009,"CL","CHL",152,"AMR",16833447,16,14,19,2800,2400,3200,6.7,2.6,13,1.1,0.42,2.1,180,70,350,2.9,2.8,2.9,490,480,490,0.2,0.07,0.39,33,11,66,3.1,2.9,3.2,520,490,550,0.19,0.16,0.22,19,16,22,87,75,100,2398,14.3191261487546
"Chile",2010,"CL","CHL",152,"AMR",17004162,16,14,19,2700,2300,3200,6.8,2.6,13,1.1,0.42,2.1,190,72,360,3.2,3.2,3.3,550,540,560,0.2,0.07,0.39,34,12,67,3.4,3.3,3.6,580,550,610,0.21,0.18,0.25,21,18,25,87,75,100,2376,14.0425017355137
"Chile",2011,"CL","CHL",152,"AMR",17173573,16,14,19,2800,2400,3300,6.7,2.6,13,1.1,0.42,2.1,190,72,360,2.7,2.7,2.8,470,460,470,0.2,0.07,0.39,34,12,68,2.9,2.7,3.1,500,470,530,0.18,0.15,0.21,18,15,21,87,75,100,2450,14.33732699089
"Chile",2012,"CL","CHL",152,"AMR",17341771,16,14,18,2800,2400,3200,6.6,2.5,12,1,0.4,2,180,70,350,2.8,2.8,2.9,490,490,500,0.19,0.07,0.37,33,11,65,3,2.9,3.2,520,500,550,0.19,0.16,0.22,19,16,22,87,75,100,2394,13.8711170432573
"Chile",2013,"CL","CHL",152,"AMR",17509925,16,14,18,2800,2400,3200,6.2,2.4,12,0.98,0.38,1.9,170,66,330,2.8,2.7,2.8,480,480,490,0.18,0.06,0.35,31,11,62,2.9,2.8,3.1,510,480,540,0.19,0.16,0.22,19,16,22,87,75,100,2412,13.842452460186
"Chile",2014,"CL","CHL",152,"AMR",17687108,15,13,18,2700,2300,3200,6.3,2.4,12,0.97,0.37,1.9,170,66,330,2.2,2.2,2.2,390,380,390,0.17,0.06,0.35,31,11,62,2.3,2.2,2.5,420,390,440,0.15,0.13,0.18,15,13,18,87,75,100,2383,13.5434733274563
"Chile",2015,"CL","CHL",152,"AMR",17870124,17,14,19,3000,2500,3400,13,12,14,2.2,1.8,2.6,380,320,460,2.5,2.5,2.5,450,440,450,0.39,0.27,0.53,69,48,95,2.9,2.8,3,520,490,540,0.18,0.15,0.2,18,15,20,87,75,100,2569,14.4496112694594
"Chile",2016,"CL","CHL",152,"AMR",18083879,16,14,19,2900,2500,3400,13,11,14,2.1,1.7,2.4,370,310,440,2.3,2.2,2.3,410,400,420,0.37,0.25,0.51,67,46,92,2.6,2.5,2.8,470,450,500,0.16,0.14,0.19,16,14,19,87,75,100,2548,14.1861163908493
"Chile",2017,"CL","CHL",152,"AMR",18368577,17,15,20,3200,2700,3600,11,10,13,1.9,1.6,2.3,360,300,430,2.2,2.2,2.2,410,400,410,0.35,0.24,0.48,64,44,88,2.6,2.4,2.7,470,450,490,0.15,0.13,0.17,15,13,17,87,75,100,2740,15.049540450748
"Chile",2018,"CL","CHL",152,"AMR",18701450,18,16,21,3400,2900,3900,10,9.4,12,1.9,1.6,2.3,350,290,420,1.9,1.9,1.9,350,350,360,0.34,0.23,0.47,64,44,88,2.2,2.1,2.3,410,390,440,0.12,0.1,0.14,12,10,14,87,75,100,2947,15.9034091577518
"Chile",2019,"CL","CHL",152,"AMR",19039485,18,15,20,3300,2900,3900,11,10,13,2,1.7,2.4,380,320,460,1.6,1.6,1.6,300,300,310,0.36,0.25,0.5,69,47,95,2.2,2.1,2.4,430,400,450,0.13,0.11,0.15,13,11,15,87,75,100,2912,15.4300356771886
"Chile",2020,"CL","CHL",152,"AMR",19300315,14,12,17,2800,2400,3200,10,9.2,12,1.5,1.2,1.8,290,240,350,1.7,1.7,1.7,320,320,330,0.36,0.25,0.5,70,48,96,2,1.9,2.2,390,370,420,0.14,0.12,0.17,14,12,17,87,75,100,2420,12.5997777440858
"Chile",2021,"CL","CHL",152,"AMR",19493184,16,13,18,3000,2600,3500,9.5,8.4,11,1.5,1.2,1.8,290,230,340,1.5,1.5,1.6,300,300,300,0.37,0.26,0.5,72,50,98,1.9,1.8,2,370,350,400,0.12,0.1,0.14,12,10,14,87,75,100,2631,13.566092626558
"Chile",2022,"CL","CHL",152,"AMR",19603733,17,14,20,3300,2800,3800,10,9.3,12,1.7,1.4,2.1,340,280,410,1.4,1.4,1.4,280,270,280,0.38,0.26,0.51,74,51,100,1.8,1.7,1.9,350,330,380,0.11,0.09,0.12,11,9,12,87,75,100,2880,14.6995563796381
"Colombia",2000,"CO","COL",170,"AMR",39215135,37,28,47,14000,11000,18000,10,3.8,19,3.7,1.4,7.2,1400,530,2800,3.2,3.1,3.3,1300,1200,1300,0.84,0.3,1.7,330,120,650,4,3.4,4.8,1600,1300,1900,0.11,0.08,0.15,11,8,15,81,63,110,11630,29.8957204880205
"Colombia",2001,"CO","COL",170,"AMR",39837875,36,27,45,14000,11000,18000,8.6,3.3,16,3.1,1.1,6,1200,440,2400,3.5,3.4,3.6,1400,1300,1400,0.7,0.24,1.4,280,97,550,4.2,3.6,4.8,1700,1400,1900,0.12,0.09,0.15,12,9,15,81,64,110,11480,29.0424232390792
"Colombia",2002,"CO","COL",170,"AMR",40454050,35,27,44,14000,11000,18000,7.5,2.8,14,2.6,0.94,5.1,1100,380,2100,3.4,3.3,3.5,1400,1300,1400,0.6,0.21,1.2,240,84,480,4,3.5,4.6,1600,1400,1800,0.12,0.09,0.15,12,9,15,81,64,100,11376,28.3356059605203
"Colombia",2003,"CO","COL",170,"AMR",41057687,35,27,44,14000,11000,18000,6.9,2.6,13,2.4,0.87,4.8,1000,360,2000,3.3,3.2,3.4,1300,1300,1400,0.55,0.19,1.1,230,78,460,3.8,3.4,4.3,1600,1400,1800,0.11,0.08,0.14,11,8,14,81,64,110,11640,28.5568970782197
"Colombia",2004,"CO","COL",170,"AMR",41648268,33,26,42,14000,11000,17000,6.7,2.5,13,2.2,0.8,4.4,930,330,1800,3.1,3,3.2,1300,1300,1300,0.51,0.17,1,210,73,420,3.6,3.2,4,1500,1300,1700,0.11,0.08,0.14,11,8,14,81,65,100,11242,27.1843726757446
"Colombia",2005,"CO","COL",170,"AMR",42220940,30,24,37,13000,10000,16000,6.9,2.6,13,2.1,0.76,4.1,890,320,1700,2.7,2.7,2.8,1200,1100,1200,0.48,0.17,0.95,200,70,400,3.2,2.8,3.6,1300,1200,1500,0.11,0.08,0.13,11,8,13,81,66,100,10360,24.7008391013329
"Colombia",2006,"CO","COL",170,"AMR",42772910,32,25,40,14000,11000,17000,5.8,5.4,6.2,1.9,1.4,2.3,800,620,1000,2.7,2.6,2.7,1100,1100,1200,0.42,0.3,0.57,180,130,240,3.1,2.9,3.2,1300,1200,1400,0.1,0.07,0.12,10,7,12,81,65,100,11128,26.1835386530136
"Colombia",2007,"CO","COL",170,"AMR",43306582,31,25,39,14000,11000,17000,7.8,2.9,15,2.4,0.89,4.8,1100,390,2100,2.9,2.8,2.9,1200,1200,1300,0.56,0.19,1.1,240,84,480,3.4,2.9,3.9,1500,1300,1700,0.11,0.08,0.14,11,8,14,81,66,100,10950,25.4380017355454
"Colombia",2008,"CO","COL",170,"AMR",43815313,32,25,40,14000,11000,17000,10,9,11,3.2,2.5,4,1400,1100,1800,2.8,2.7,2.8,1200,1200,1200,0.73,0.52,0.98,320,230,430,3.5,3.2,3.7,1500,1400,1600,0.11,0.09,0.14,11,9,14,81,65,100,11344,26.0378596998682
"Colombia",2009,"CO","COL",170,"AMR",44313917,32,25,39,14000,11000,17000,9.5,7.7,11,3,2.2,4,1300,960,1800,2.6,2.5,2.6,1100,1100,1200,0.69,0.46,0.95,300,200,420,3.2,3,3.5,1400,1300,1500,0.1,0.08,0.13,10,8,13,81,65,100,11324,25.6993933068604
"Colombia",2010,"CO","COL",170,"AMR",44816108,32,25,39,14000,11000,17000,7.8,2.9,15,2.5,0.9,4.8,1100,400,2200,2.3,2.2,2.3,1000,990,1000,0.56,0.2,1.1,250,88,500,2.8,2.4,3.3,1300,1100,1500,0.09,0.07,0.12,9,7,12,81,65,100,11420,25.6257570902173
"Colombia",2011,"CO","COL",170,"AMR",45308899,33,26,40,15000,12000,18000,8,3,15,2.6,0.94,5.1,1200,430,2300,2.1,2,2.2,950,930,970,0.59,0.21,1.2,270,93,530,2.7,2.2,3.2,1200,1000,1400,0.08,0.06,0.11,8,6,11,81,65,100,11884,26.3692301527221
"Colombia",2012,"CO","COL",170,"AMR",45782417,33,26,41,15000,12000,19000,15,14,16,4.9,3.8,6.1,2200,1700,2800,2.2,2.1,2.2,1000,980,1000,1.1,0.8,1.5,510,370,680,3.3,3,3.6,1500,1400,1700,0.1,0.08,0.13,10,8,13,81,65,100,12097,26.5575590141146
"Colombia",2013,"CO","COL",170,"AMR",46237930,32,25,39,15000,12000,18000,17,16,17,5.2,4.1,6.5,2400,1900,3000,2.3,2.2,2.3,1000,1000,1100,1.2,0.86,1.6,550,400,730,3.4,3.1,3.8,1600,1400,1800,0.11,0.09,0.14,11,9,14,80,65,100,11737,25.5070584596049
"Colombia",2014,"CO","COL",170,"AMR",46677947,31,25,38,14000,11000,18000,13,13,14,4.2,3.3,5.1,1900,1500,2400,2.3,2.2,2.3,1100,1000,1100,0.95,0.69,1.3,440,320,590,3.2,2.9,3.5,1500,1400,1600,0.11,0.08,0.13,11,8,13,80,65,100,11637,25.046734749074
"Colombia",2015,"CO","COL",170,"AMR",47119728,31,25,38,15000,12000,18000,13,13,14,4.2,3.3,5.2,2000,1600,2500,2.2,2.2,2.3,1100,1000,1100,0.96,0.69,1.3,450,330,600,3.2,2.9,3.5,1500,1400,1600,0.1,0.08,0.13,10,8,13,81,66,100,11858,25.286413736566
